代码,股票名称,融资余额,融资买入额,融资偿还额,融资净买入,融资融券余额(元)
sh603000,XD人民网,1089000000.0,599000000.0,482000000.0,117000000.0,1169000000.0
sh688563,N航材,96764400.0,134000000.00000001,37434600.0,96764400.0,215000000.0
sh603005,晶方科技,867000000.0,252000000.0,169000000.0,83601800.0,921000000.0000001
sh600519,贵州茅台,16891999999.999998,200999999.99999997,130000000.0,71039200.0,17269000000.0
sz002371,北方华创,2327000000.0,218000000.00000003,149000000.0,68826200.0,2462000000.0
sz300394,天孚通信,567000000.0,138000000.0,75928400.0,62142400.0,623000000.0
sz300457,赢合科技,754000000.0,216000000.0,160000000.0,55611600.0,782000000.0
sz300456,赛微电子,886999999.9999999,123000000.0,68598500.0,54759000.0,939000000.0
sz300750,宁德时代,7498000000.0,307000000.0,256000000.0,50257800.0,7984999999.999999
sh601136,首创证券,124000000.0,82165700.0,35364500.0,46801200.0,143000000.0
sh600096,云天化,1777000000.0,110000000.00000001,64891600.0,44818600.0,1821000000.0
sh601949,中国出版,281000000.0,120000000.0,76344700.0,43223400.0,289000000.0
sh600887,伊利股份,3678000000.0,136000000.0,92709100.0,42896500.0,3696000000.0
sh600600,青岛啤酒,355000000.0,65566400.0,23042300.0,42524100.0,380000000.0
sh601288,农业银行,2262000000.0,224000000.00000003,182000000.0,41575200.00000001,2281000000.0
sh603888,新华网,562000000.0,91262200.0,51100400.0,40161800.0,571000000.0
sh600487,亨通光电,1641000000.0,126000000.0,88497600.0,37841100.0,1682000000.0
sh600699,均胜电子,1156000000.0,93321000.0,56518100.00000001,36802800.0,1214000000.0
sh600016,民生银行,5268000000.0,58939900.0,23490700.0,35449200.0,5446000000.0
sz002389,航天彩虹,1003999999.9999999,69132500.0,34602700.0,34529800.0,1017000000.0
sz300475,香农芯创,555000000.0,234000000.0,200000000.0,34100900.0,555000000.0
sz002396,星网锐捷,877999999.9999999,50633900.0,17412800.0,33221100.0,903999999.9999999
sz300364,中文在线,468000000.0,95174800.0,62684399.99999999,32490400.0,603000000.0
sh688610,N埃科,32270500.0,39378300.0,7107700.0,32270500.0,159000000.0
sz000060,中金岭南,774000000.0,72462400.0,40371800.0,32090600.0,822000000.0000001
sz000988,华工科技,2615000000.0,466000000.0,434999999.99999994,31038700.0,2904000000.0
sz002773,康弘药业,283000000.0,51936600.0,21013400.0,30923200.0,291000000.0
sz000636,风华高科,1030000000.0000001,57772500.0,27128000.0,30644400.0,1048000000.0
sz002155,湖南黄金,743000000.0,63986400.0,33386500.0,30600000.0,757000000.0
sh600491,龙元建设,566000000.0,40400400.0,10538599.999999998,29861800.0,569000000.0
sz002142,宁波银行,1082000000.0,46580400.0,16934200.0,29646200.0,1085000000.0
sh601688,华泰证券,3990000000.0,57558600.0,28953800.0,28604899.999999996,3999000000.0
sz002292,奥飞娱乐,455000000.0,90136700.0,61569100.0,28567500.0,513000000.0
sh600449,宁夏建材,484999999.99999994,156000000.0,128000000.0,28219000.0,501000000.0
sz300691,联合光电,252000000.0,45338100.00000001,18269800.0,27068300.0,260000000.0
sh603799,华友钴业,2868000000.0,65943700.0,40481700.0,25462000.0,4565000000.0
sh600133,东湖高新,385000000.0,55407700.00000001,30226200.0,25181500.0,385000000.0
sh600095,湘财股份,376000000.0,55895800.0,30733000.0,25162800.000000004,391000000.0
sz300229,拓尔思,1149000000.0,70120300.0,45068300.0,25052000.0,1529000000.0
sh601601,中国太保,1019999999.9999999,36324800.0,12170500.0,24154300.0,1044000000.0
sh601318,中国平安,18948000000.0,137000000.0,112999999.99999999,23950000.0,18990000000.0
sh601788,光大证券,2424000000.0,100000000.0,76290700.0,23745300.000000004,2491000000.0
sh600633,浙数文化,520000000.0,81975900.0,58283400.0,23692500.0,575000000.0
sh603986,兆易创新,2536000000.0,96152200.0,72637100.0,23515100.000000004,2615000000.0
sz002922,伊戈尔,112999999.99999999,52110000.0,28656500.0,23453400.0,112999999.99999999
sz301270,汉仪股份,96494400.0,29659200.0,6605800.0,23053500.0,96494400.0
sz301338,凯格精机,73652100.0,72126500.0,49091000.0,23035500.0,166000000.0
sh601900,南方传媒,219000000.0,92710300.0,69865600.0,22844699.999999996,219000000.0
sz000861,海印股份,457000000.0,28679000.0,6100400.0,22578600.0,457000000.0
sh600860,京城股份,98778600.0,42731000.0,20190900.0,22540100.000000004,98778600.0
sh601888,中国中免,4867000000.0,105000000.0,82842300.0,22516900.0,4900000000.0
sh600009,上海机场,1473000000.0,46148100.00000001,23697900.0,22450200.0,1483000000.0
