股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
盛邦安全,5.41%,0.0%,inf
君逸数码,4.03%,0.0%,inf
智信精密,13.28%,-0.08%,167.2521142857306
实朴检测,1.01%,0.06%,16.6144999999974
福莱新材,3.07%,0.26%,11.980674999999723
嘉益股份,2.22%,-0.54%,4.083690000000088
溯联股份,2.2%,-0.57%,3.827999999999924
优彩资源,1.44%,0.38%,3.7920000000000806
南京高科,1.02%,0.3%,3.411900000000073
东宝生物,1.34%,0.6%,2.2243999999999984
侨源股份,1.26%,0.71%,1.7753999999999928
经纬股份,4.48%,2.91%,1.541512408759127
耐普矿机,1.23%,0.81%,1.517372727272735
华光新材,1.16%,-0.95%,1.214947368421067
梦网科技,2.12%,-1.76%,1.204323076923078
精智达,2.57%,-2.52%,1.0217803652968045
登康口腔,5.41%,5.64%,0.9585047120418867
国泰环保,5.85%,6.12%,0.956439759036144
赢合科技,2.11%,2.4%,0.8777599999999971
宝立食品,3.75%,-4.46%,0.840589887640449
宁波中百,1.23%,1.47%,0.835579999999998
源飞宠物,2.08%,2.59%,0.8018399999999992
中百集团,2.2%,2.84%,0.7747142857142826
双乐股份,1.44%,1.92%,0.7511351351351332
龙利得,1.25%,1.69%,0.7397727272727251
宏景科技,3.07%,4.56%,0.6738051948051921
炬申股份,1.89%,3.03%,0.6241021276595736
天力锂能,2.88%,-4.75%,0.6066382978723402
中金岭南,1.46%,2.55%,0.5735714285714298
通程控股,1.09%,1.91%,0.5717545454545437
四川黄金,2.06%,3.7%,0.5573354330708649
天鹅股份,1.03%,1.89%,0.5456659090909073
华新环保,1.9%,3.76%,0.5049148936170205
箭牌家居,2.35%,4.66%,0.5046474358974351
重庆银行,1.15%,-2.28%,0.5041842105263171
真兰仪表,1.59%,3.18%,0.5005232876712326
广百股份,1.43%,2.89%,0.4954949999999995
迎丰股份,2.02%,4.08%,0.49449600000000005
嘉曼服饰,3.27%,7.01%,0.4661983606557373
天元股份,1.76%,3.92%,0.44941395348837243
英华特,3.38%,7.52%,0.449372673267327
欧亚集团,2.1%,4.68%,0.44883050847457634
丛麟科技,2.77%,6.31%,0.4388005882352943
朗坤环境,2.11%,5.05%,0.41816363636363724
森麒麟,2.0%,4.85%,0.4123270440251583
新华都,1.69%,4.17%,0.40560000000000007
线上线下,1.09%,2.69%,0.4055947368421071
工大科雅,2.11%,5.31%,0.39707874015747924
宁波建工,2.28%,6.16%,0.37030344827586203
首创证券,4.39%,11.92%,0.36842044198895013
欧克科技,1.47%,4.0%,0.3676724340175958
南宁百货,1.53%,4.19%,0.36539999999999817
军信股份,1.1%,3.03%,0.3632156862745087
仁和药业,3.3%,9.15%,0.3606842105263162
善水科技,1.92%,5.38%,0.35719603960395985
徐家汇,1.81%,5.12%,0.353674
严牌股份,2.01%,5.99%,0.3353190476190472
建研院,1.27%,3.83%,0.33153684210526246
四方新材,1.07%,3.24%,0.33020200000000005
合肥百货,1.08%,3.3%,0.32700000000000057
东百集团,1.04%,3.19%,0.3264000000000003
中交地产,3.41%,10.57%,0.32256756756756744
普利制药,1.63%,5.19%,0.31410099999999996
岭南股份,1.83%,5.94%,0.30821052631578955
中大力德,3.77%,-12.38%,0.30460265486725646
联翔股份,1.31%,4.36%,0.30076891891891805
通力科技,5.04%,-17.04%,0.29582608695652163
国泰集团,1.13%,-3.89%,0.29074594594594655
仁智股份,1.22%,4.2%,0.2905124999999998
建研设计,3.89%,13.4%,0.2904004081632654
美晨生态,3.51%,12.18%,0.28811249999999994
飞鹿股份,1.55%,5.63%,0.2752040816326529
龙泉股份,1.12%,4.08%,0.2744000000000004
建业股份,1.59%,-5.83%,0.27251860465116295
狮头股份,1.01%,3.71%,0.27189199999999997
祖名股份,1.21%,4.5%,0.26916792452830135
嘉戎技术,3.26%,12.37%,0.2635166666666665
本立科技,1.15%,4.4%,0.261074468085106
亚虹医药,1.06%,4.31%,0.24574693877551007
东方智造,1.35%,5.67%,0.23793749999999975
楚环科技,2.07%,-8.76%,0.23641158301158297
瑞康医药,1.03%,4.42%,0.23278000000000015
云图控股,1.04%,4.53%,0.22954285714285716
华联股份,2.38%,10.4%,0.22874444444444456
中国武夷,2.82%,12.34%,0.2284923076923079
平潭发展,2.05%,9.05%,0.22643181818181846
凯格精机,2.4%,10.64%,0.225611374407583
太和水,1.74%,7.76%,0.2243596153846156
永泰能源,1.25%,5.59%,0.2234374999999998
招标股份,2.26%,10.13%,0.22305890410958917
新天地,1.41%,6.47%,0.21798145161290347
巴安水务,1.16%,5.4%,0.21498666666666616
济南高新,1.27%,6.03%,0.2105526315789474
保力新,5.78%,27.48%,0.21032777777777786
普邦股份,2.1%,10.11%,0.20778947368421058
亚通股份,1.26%,6.15%,0.20474999999999982
绿通科技,1.34%,-6.57%,0.20398514851485153
华海诚科,2.4%,-11.92%,0.20128735632183914
莱茵体育,1.26%,6.29%,0.20034000000000027
凤凰股份,1.03%,5.21%,0.1977599999999998
辽港股份,1.14%,5.81%,0.19633333333333366
华厦眼科,1.38%,7.07%,0.1952821052631578
铂力特,1.58%,-8.1%,0.19515096065873727
昆药集团,1.2%,6.16%,0.1948928571428576
华丽家族,1.38%,7.09%,0.19457999999999984
品渥食品,2.69%,13.87%,0.1939146417445482
中银绒业,2.51%,13.07%,0.19201500000000002
智洋创新,2.03%,10.58%,0.19181676646706583
爱玛科技,1.33%,6.98%,0.19047064220183488
西部牧业,1.22%,6.59%,0.18499636363636338
合肥城建,1.93%,10.7%,0.18031714285714281
蕾奥规划,5.33%,30.54%,0.17454449093444913
金桥信息,2.35%,13.49%,0.1741566091954023
南山控股,1.84%,10.59%,0.17377777777777784
微电生理,1.51%,9.4%,0.16063435582822097
宏润建设,1.03%,6.45%,0.1597971428571426
中科飞测,1.22%,7.67%,0.15908157894736863
康希诺,1.72%,11.29%,0.152381859410431
金迪克,2.0%,13.26%,0.15087071240105523
天风证券,1.74%,11.63%,0.14963999999999994
一博科技,1.44%,-9.69%,0.1485456953642386
广宇集团,1.15%,7.78%,0.14785714285714296
津滨发展,2.74%,18.61%,0.14719534883720928
光大嘉宝,1.84%,12.98%,0.1417297297297297
首开股份,1.29%,9.46%,0.13632162162162162
三生国健,1.2%,8.84%,0.13580124223602486
金科股份,6.07%,45.71%,0.13278124999999996
南国置业,3.08%,23.29%,0.1322588235294117
金牌厨柜,1.27%,9.75%,0.13031304347826078
尤安设计,2.79%,21.43%,0.13020000000000004
美邦服饰,3.04%,23.6%,0.12880000000000005
财信发展,1.31%,10.21%,0.12831282051282047
奥浦迈,1.32%,10.32%,0.1278984682713348
世联行,1.42%,11.36%,0.12496000000000008
栖霞建设,1.94%,15.72%,0.123384
京能置业,1.51%,12.34%,0.12238947368421048
ST星源,1.01%,8.26%,0.12220999999999989
拱东医疗,1.01%,8.32%,0.12145462184873952
黑芝麻,1.48%,12.38%,0.11959080459770112
福星股份,1.04%,8.72%,0.1191999999999998
山子股份,1.71%,14.38%,0.1188857142857143
荣盛发展,5.01%,42.35%,0.11830843373493974
天健集团,1.45%,12.27%,0.11817499999999989
老白干酒,1.53%,13.06%,0.11716838709677414
德迈仕,1.71%,-14.69%,0.11636642599277963
百普赛斯,1.48%,12.76%,0.11596985195154766
香江控股,2.14%,19.19%,0.11150526315789476
特发服务,4.3%,38.88%,0.1105845824411135
清水源,1.68%,15.68%,0.10710917030567682
中南建设,4.31%,40.65%,0.10603968253968253
蒙娜丽莎,1.46%,13.82%,0.10563529411764692
聚力文化,1.29%,12.32%,0.10468846153846144
京投发展,1.48%,14.57%,0.10155862068965517
洪涛股份,1.88%,18.67%,0.10071428571428571
金发拉比,1.01%,10.1%,0.10000109890109887
春立医疗,1.23%,12.39%,0.09924827586206887
渝开发,1.41%,14.32%,0.09845689655172413
我爱我家,1.83%,18.85%,0.09710204081632658
天地源,1.33%,14.36%,0.092625
杭州园林,1.47%,16.34%,0.08994132231404962
金埔园林,1.72%,19.53%,0.08806115702479339
光明地产,1.57%,18.18%,0.08635000000000001
数字认证,1.12%,13.18%,0.08500887728459532
金地集团,1.07%,12.65%,0.08461609195402298
信达地产,1.01%,12.5%,0.0808000000000001
步科股份,1.06%,-13.26%,0.07995299145299149
西部黄金,1.01%,12.65%,0.07983809523809517
阳光股份,1.03%,13.12%,0.07850270270270265
珠江股份,1.02%,13.21%,0.07719545454545455
北辰实业,1.11%,14.98%,0.07411935483870967
新城市,1.48%,21.57%,0.06860331491712711
华夏幸福,1.22%,20.18%,0.06045777777777775
天房发展,1.33%,36.7%,0.0362376811594203
