股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
盛邦安全,5.41%,0.0%,inf
君逸数码,4.03%,0.0%,inf
智信精密,13.28%,-0.08%,167.2521142857306
野马电池,2.48%,0.04%,59.32160000001181
福莱新材,5.82%,-0.76%,7.648450000000049
爱慕股份,1.0%,0.18%,5.586666666667118
江波龙,9.13%,2.16%,4.235281516587679
德邦科技,1.52%,-0.41%,3.6783999999999977
四方股份,1.47%,0.45%,3.252899999999987
圣泉集团,5.18%,-1.74%,2.981511627906979
经纬股份,11.85%,4.21%,2.8143749999999987
侨源股份,1.84%,0.68%,2.7232000000000096
百花医药,1.87%,-0.69%,2.71150000000001
拓山重工,6.19%,2.65%,2.335387654320981
普瑞眼科,1.11%,-0.49%,2.2670640000000004
开能健康,1.13%,0.54%,2.0980333333333783
联德股份,1.44%,-0.69%,2.0880000000000076
亚华电子,1.24%,-0.75%,1.6601692307691984
兰生股份,1.03%,0.67%,1.5308374999999987
芯朋微,1.89%,-1.24%,1.518831325301208
大地海洋,1.0%,-0.68%,1.4688461538461652
真爱美家,1.71%,1.18%,1.4498999999999902
国泰集团,1.55%,-1.08%,1.433750000000005
山大地纬,2.02%,1.45%,1.395820000000005
涛涛车业,5.69%,-4.41%,1.2907825531914885
逸豪新材,1.52%,1.22%,1.2427809523809688
溯联股份,6.32%,5.41%,1.1674216450216477
南京高科,1.04%,0.9%,1.152666666666674
嘉化能源,1.05%,0.92%,1.137500000000002
宝丽迪,1.05%,0.92%,1.1370882352941298
科瑞思,2.86%,2.56%,1.1188666666666665
佰维存储,4.24%,3.81%,1.1115258278145708
天桥起重,1.13%,1.02%,1.103633333333341
艾为电子,1.11%,-1.02%,1.0933500000000018
北京君正,2.83%,-2.76%,1.0242878326996214
创益通,6.61%,-6.46%,1.0227138888888891
精智达,2.57%,-2.52%,1.0217803652968045
楚环科技,5.22%,-5.27%,0.9914519999999999
新光药业,1.12%,1.17%,0.9578947368420991
三利谱,2.26%,-2.36%,0.9570123456790178
晶晨股份,1.33%,1.39%,0.9540192307692329
王力安防,3.06%,3.39%,0.9013885714285725
珠海冠宇,1.48%,1.67%,0.8863555555555481
朗坤环境,9.39%,10.63%,0.8835136363636367
众望布艺,1.54%,1.76%,0.873723529411765
华曙高科,3.87%,4.5%,0.8605657894736823
久量股份,1.21%,-1.42%,0.8536550000000029
华新环保,6.82%,8.27%,0.8246
四川美丰,1.37%,1.69%,0.8122142857142928
优彩资源,4.05%,5.03%,0.804671052631579
华业香料,1.93%,2.41%,0.8024736842105259
贝肯能源,1.4%,1.78%,0.7877333333333314
联合化学,1.86%,2.48%,0.7499999999999989
中荣股份,3.56%,4.77%,0.7460177777777758
骏成科技,2.31%,-3.12%,0.7401956896551701
宁波中百,1.6%,2.17%,0.7359999999999978
冠中生态,2.0%,2.76%,0.7251162790697677
欧亚集团,2.55%,3.53%,0.7225000000000013
中科飞测,1.76%,-2.47%,0.7131259259259256
有研粉材,3.77%,5.44%,0.6936030612244894
华统股份,1.2%,1.73%,0.6919999999999983
庄园牧场,1.43%,2.11%,0.6792499999999996
天亿马,2.51%,3.7%,0.6774817391304354
华生科技,1.62%,2.48%,0.6530624999999994
华大智造,1.45%,-2.23%,0.6492857142857141
东材科技,1.31%,2.03%,0.6443259259259226
宝地矿业,1.03%,1.69%,0.608492307692308
双乐股份,2.37%,3.91%,0.60627162162162
深粮控股,1.41%,2.37%,0.5953333333333313
重庆银行,1.42%,2.39%,0.5941578947368409
美瑞新材,1.2%,2.03%,0.590790697674419
联翔股份,2.27%,3.87%,0.5871045454545453
双枪科技,1.02%,1.75%,0.5827076923076914
一博科技,2.15%,3.79%,0.567655844155842
华光新材,1.81%,-3.19%,0.5669476923076935
源飞宠物,1.99%,3.6%,0.552496363636363
航天宏图,1.02%,1.92%,0.5299142857142836
宁波色母,1.57%,3.15%,0.4986507462686582
玉龙股份,1.56%,3.21%,0.48582857142857183
鼎捷软件,2.5%,-5.2%,0.4807453416149069
嘉曼服饰,4.38%,9.23%,0.47437627118643994
博思软件,1.03%,2.17%,0.4738000000000002
华工科技,1.89%,-4.04%,0.46777499999999966
兆易创新,1.43%,-3.06%,0.4672008498583568
炬申股份,2.08%,4.58%,0.45433142857142783
长青股份,1.08%,2.41%,0.4485176470588214
智洋创新,1.63%,-3.64%,0.44726212121212094
永悦科技,3.47%,7.89%,0.43972295081967255
准油股份,1.38%,3.2%,0.430936363636364
润丰股份,1.03%,2.41%,0.4279569948186513
胜宏科技,1.75%,4.18%,0.4183762886597943
仁智股份,1.87%,4.47%,0.41799999999999904
迪哲医药,2.19%,5.26%,0.4159734104046234
弘业股份,1.23%,2.96%,0.41574
苏豪弘业,1.23%,2.96%,0.41574
飞凯材料,1.26%,3.12%,0.40436666666666465
飞荣达,3.03%,-7.58%,0.3999599999999998
梦网科技,5.23%,13.18%,0.396737278106509
泰坦科技,1.23%,3.19%,0.38615070422535297
宁波建工,1.34%,3.52%,0.3807176470588236
朝阳科技,1.96%,5.21%,0.37619844961240334
森麒麟,1.67%,4.47%,0.373761904761905
湖南裕能,4.0%,-10.7%,0.3737121212121211
飞鹿股份,2.0%,5.39%,0.3710638297872349
天孚通信,1.39%,-3.8%,0.36536075268817214
丛麟科技,2.77%,7.67%,0.36105049019607854
铂力特,4.25%,11.77%,0.36094108645753653
中百集团,2.01%,5.63%,0.3573333333333328
军信股份,1.92%,5.41%,0.3550921348314605
宏景科技,3.51%,10.13%,0.346572
金富科技,1.02%,2.94%,0.34644827586206783
招标股份,3.41%,10.06%,0.33911862068965537
微电生理,1.12%,3.32%,0.33710163934426257
龙利得,1.51%,4.58%,0.3295965517241379
美晨生态,4.0%,12.18%,0.32833333333333325
国泰环保,6.38%,19.5%,0.3271446808510637
仁和药业,2.93%,8.97%,0.32648571428571466
法狮龙,1.77%,5.46%,0.3240461538461534
佳发教育,1.75%,-5.41%,0.32364197530864175
建研设计,4.77%,14.78%,0.32282359550561823
大业股份,1.21%,3.76%,0.32191627906976766
线上线下,1.68%,5.25%,0.320128176795581
实朴检测,1.33%,4.18%,0.31839393939393934
本立科技,1.63%,5.14%,0.31687798165137626
福莱蒽特,1.48%,4.67%,0.3167199999999996
四方新材,1.38%,4.46%,0.3094852941176472
通源环境,1.12%,3.69%,0.3034566037735842
天元股份,1.74%,5.94%,0.29280937499999976
浙江恒威,1.18%,-4.12%,0.2862904761904759
迎丰股份,2.33%,8.15%,0.28591041666666644
洪兴股份,1.08%,3.8%,0.2838857142857131
善水科技,2.0%,7.08%,0.2822900763358774
巴安水务,1.3%,4.64%,0.27999999999999925
新华都,1.02%,3.65%,0.27957272727272753
超捷股份,2.52%,-9.06%,0.2781197080291972
龙泉股份,1.52%,5.52%,0.27549999999999975
严牌股份,2.88%,10.52%,0.27387169811320744
德尔玛,2.22%,8.21%,0.2704189655172418
石化机械,1.11%,4.11%,0.2701000000000002
瑞丰银行,1.38%,5.17%,0.26697692307692333
中达安,1.29%,4.89%,0.2636681818181818
嘉戎技术,4.33%,16.5%,0.2624833802816901
华骐环保,1.53%,5.84%,0.2621552238805971
中核科技,1.4%,5.38%,0.2604383561643834
平潭发展,2.46%,9.5%,0.2588347826086957
长电科技,1.89%,7.36%,0.2569269230769231
博闻科技,1.03%,4.06%,0.25363750000000046
广百股份,1.54%,6.1%,0.2524097560975609
工大科雅,2.47%,9.82%,0.2516106666666667
*ST爱迪,3.27%,-13.07%,0.250155
康为世纪,1.12%,4.6%,0.24363943661971796
通力科技,5.73%,-23.52%,0.24358737300435412
伟时电子,1.28%,-5.26%,0.243352380952381
招商南油,1.46%,6.02%,0.24252222222222267
新锐股份,1.08%,4.47%,0.24146999999999944
银泰黄金,1.44%,6.08%,0.23694545454545465
凯格精机,4.75%,20.11%,0.2361428571428571
方正科技,1.89%,8.01%,0.2359
普利制药,1.32%,5.68%,0.2322715596330275
耐普矿机,1.53%,6.63%,0.23094000000000012
美农生物,1.15%,5.02%,0.22903012048192822
凤凰股份,1.16%,5.21%,0.22271999999999978
昆药集团,1.94%,8.73%,0.22228645161290367
深科技,1.62%,-7.36%,0.22006753246753208
箭牌家居,1.47%,6.7%,0.2195645454545451
中持股份,1.03%,4.78%,0.21534186046511644
天振股份,1.19%,5.56%,0.2140033057851245
天虹股份,1.09%,5.1%,0.21378064516129058
翔宇医疗,2.66%,12.45%,0.21360894454382842
*ST日海,2.12%,-9.97%,0.2127146067415729
中交地产,2.24%,10.73%,0.20876799999999995
杭华股份,1.23%,5.9%,0.20845263157894742
荣昌生物,1.67%,8.1%,0.2061275529865126
云图控股,1.26%,6.13%,0.2054250000000005
辽港股份,1.05%,5.13%,0.20475000000000043
金禾实业,1.05%,5.23%,0.2007250000000001
中大力德,3.22%,-16.08%,0.20029135399673728
会畅通讯,1.69%,8.54%,0.1978797468354433
春立医疗,1.46%,7.39%,0.19754364640883948
兆日科技,1.21%,6.13%,0.19753250000000028
均胜电子,1.05%,-5.38%,0.19508411214953264
华联股份,2.78%,14.37%,0.19344166666666668
国中水务,1.35%,7.04%,0.19184210526315798
鲁北化工,1.05%,5.48%,0.1916249999999998
东宝生物,1.38%,7.22%,0.19105333333333366
首创证券,4.49%,23.73%,0.18924110429447852
元力股份,1.04%,-5.54%,0.18761599999999998
天源环保,1.34%,7.16%,0.18722253521126742
天力锂能,2.59%,13.86%,0.18684999999999996
腾景科技,2.02%,-10.91%,0.18509251101321592
一鸣食品,1.09%,5.98%,0.18229855072463738
品渥食品,2.28%,12.51%,0.1822443686006826
天健集团,1.46%,8.28%,0.1762428571428572
西部牧业,1.34%,7.63%,0.17568888888888864
徐工机械,1.36%,7.79%,0.1746666666666667
保力新,4.3%,24.63%,0.17460606060606074
宏昌电子,1.17%,6.72%,0.1741628571428573
中旗新材,1.16%,6.71%,0.17290177514792923
电连技术,1.06%,-6.14%,0.17258974358974333
重庆路桥,1.16%,6.84%,0.16964999999999988
中兰环保,1.71%,10.15%,0.16851272727272748
保立佳,1.1%,6.59%,0.16695762711864412
中金岭南,1.6%,9.73%,0.16448
先锋新材,1.19%,7.28%,0.16349565217391307
安德利,2.16%,-13.37%,0.16160000000000005
吉视传媒,1.22%,7.61%,0.16034285714285726
亚通股份,1.3%,8.19%,0.1587659574468086
赢合科技,8.45%,53.75%,0.1572153925619835
中银绒业,2.05%,13.07%,0.156825
中际旭创,1.59%,-10.14%,0.156815934065934
东芯股份,1.21%,-7.78%,0.15561618122977336
登康口腔,1.72%,11.09%,0.15504089635854343
建科股份,1.4%,9.17%,0.15267298578199057
亚香股份,1.08%,7.13%,0.15157241379310343
中国武夷,1.87%,12.34%,0.15151794871794885
天风证券,1.81%,12.0%,0.1508333333333334
南宁百货,1.66%,11.02%,0.15058571428571416
步科股份,2.27%,-15.17%,0.14965415525114162
新易盛,2.26%,-15.19%,0.14879289340101534
彩虹股份,1.4%,9.59%,0.14599999999999985
绝味食品,1.58%,10.85%,0.14561621621621637
济南高新,1.28%,8.79%,0.14554074074074072
金盘科技,1.65%,11.35%,0.1453356164383562
普邦股份,1.64%,11.29%,0.14525714285714306
震有科技,2.61%,-18.01%,0.14488306451612906
紫燕食品,1.1%,7.68%,0.14323913043478265
德必集团,1.11%,7.79%,0.14257758620689673
南山控股,1.53%,11.24%,0.13608947368421057
建研院,1.11%,8.19%,0.13547692307692286
赤峰黄金,1.71%,12.76%,0.1340353293413174
光大嘉宝,1.2%,9.15%,0.13111111111111112
美芝股份,1.04%,8.05%,0.1292199999999999
耐科装备,1.36%,10.73%,0.1267634660421545
芯海科技,1.18%,-9.4%,0.12557313432835815
华菱钢铁,1.37%,10.96%,0.1250436363636362
巨化股份,1.33%,10.99%,0.12101250000000002
赛微电子,1.36%,11.28%,0.12061722846441936
西部黄金,1.66%,13.76%,0.12060220994475136
福星股份,1.3%,10.96%,0.11862499999999988
广宇集团,1.15%,9.92%,0.11598571428571425
岱勒新材,1.43%,-12.36%,0.11566773049645392
合肥城建,1.29%,11.38%,0.11331081081081076
贵州轮胎,1.32%,11.71%,0.11275000000000006
桐昆股份,1.24%,11.03%,0.11242666666666669
