股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
盛邦安全,5.41%,0.0%,inf
国泰环保,4.75%,0.0%,inf
朗坤环境,4.37%,0.0%,inf
超越科技,4.13%,0.0%,inf
君逸数码,4.03%,0.0%,inf
华新环保,3.77%,0.0%,inf
嘉戎技术,3.7%,0.0%,inf
真兰仪表,3.51%,0.0%,inf
首创证券,3.46%,0.0%,inf
清水源,3.43%,0.0%,inf
南王科技,3.42%,0.0%,inf
工大科雅,3.2%,0.0%,inf
尤安设计,2.88%,0.0%,inf
丛麟科技,2.87%,0.0%,inf
美晨生态,2.69%,0.0%,inf
英华特,2.69%,0.0%,inf
通力科技,2.63%,0.0%,inf
登康口腔,2.52%,0.0%,inf
嘉曼服饰,2.29%,0.0%,inf
欧克科技,2.22%,0.0%,inf
康力源,2.09%,0.0%,inf
经纬股份,2.02%,0.0%,inf
广康生化,1.9%,0.0%,inf
华西能源,1.89%,0.0%,inf
剑桥科技,1.88%,0.0%,inf
军信股份,1.87%,0.0%,inf
天房发展,1.86%,0.0%,inf
侨源股份,1.84%,0.0%,inf
招标股份,1.82%,0.0%,inf
奥浦迈,1.82%,0.0%,inf
建研设计,1.81%,0.0%,inf
永泰能源,1.79%,0.0%,inf
亚联发展,1.79%,0.0%,inf
津滨发展,1.69%,0.0%,inf
中交地产,1.68%,0.0%,inf
天鹅股份,1.67%,0.0%,inf
泰慕士,1.59%,0.0%,inf
微电生理,1.59%,0.0%,inf
保力新,1.53%,0.0%,inf
纳川股份,1.52%,0.0%,inf
中农联合,1.51%,0.0%,inf
实朴检测,1.5%,0.0%,inf
省广集团,1.41%,0.0%,inf
香江控股,1.4%,0.0%,inf
新城市,1.4%,0.0%,inf
美埃科技,1.37%,0.0%,inf
新炬网络,1.36%,0.0%,inf
盛德鑫泰,1.35%,0.0%,inf
川金诺,1.34%,0.0%,inf
严牌股份,1.3%,0.0%,inf
联影医疗,1.26%,0.0%,inf
巴安水务,1.26%,0.0%,inf
毕得医药,1.2%,0.0%,inf
智洋创新,1.17%,0.0%,inf
天风证券,1.15%,0.0%,inf
中国海诚,1.15%,0.0%,inf
双环科技,1.14%,0.0%,inf
宝地矿业,1.13%,0.0%,inf
飞鹿股份,1.13%,0.0%,inf
精智达,1.12%,0.0%,inf
源飞宠物,1.1%,0.0%,inf
拓山重工,1.1%,0.0%,inf
仁信新材,1.09%,0.0%,inf
启迪环境,1.07%,0.0%,inf
康希诺,1.06%,0.0%,inf
天地在线,1.06%,0.0%,inf
山子股份,1.05%,0.0%,inf
中电环保,1.05%,0.0%,inf
善水科技,1.05%,0.0%,inf
威星智能,1.05%,0.0%,inf
立达信,1.05%,0.0%,inf
蒙草生态,1.04%,0.0%,inf
华联股份,1.04%,0.0%,inf
上海建科,1.03%,0.0%,inf
*ST新联,1.02%,0.0%,inf
果麦文化,1.01%,0.0%,inf
