日期,概念名称,净流入
2023-07-13,酿酒行业,14亿
2023-07-13,电池,5亿
2023-07-13,石油行业,3亿
2023-07-13,保险,2亿
2023-07-13,旅游酒店,2亿
2023-07-13,航空机场,1亿
