日期,概念名称,净流入
2023-07-06,汽车整车,14亿
2023-07-06,航空机场,5亿
2023-07-06,电子元件,5亿
2023-07-06,光学光电子,4亿
2023-07-06,石油行业,3亿
2023-07-06,保险,3亿
2023-07-06,小金属,2亿
2023-07-06,航运港口,2亿
2023-07-06,钢铁行业,580万
