日期,概念名称,净流入
2023-09-04,保险,8亿
2023-09-04,酿酒行业,7亿
2023-09-04,工程机械,7亿
2023-09-04,房地产服务,2亿
2023-09-04,医疗服务,2亿
2023-09-04,风电设备,2亿
2023-09-04,汽车整车,1亿
2023-09-04,化纤行业,1亿
2023-09-04,通信服务,7687万
2023-09-04,电机,3101万
2023-09-04,半导体,2647万
2023-09-04,电子化学品,182万
