日期,概念名称,净流入
2023-08-31,光伏设备,3亿
2023-08-31,化纤行业,1亿
2023-08-31,医疗服务,1亿
2023-08-31,风电设备,9397万
2023-08-31,橡胶制品,3812万
2023-08-31,房地产服务,1189万
