日期,概念名称,净流入
2023-07-14,酿酒行业,16亿
2023-07-14,文化传媒,5亿
2023-07-14,电池,2亿
2023-07-14,医疗服务,1亿
2023-07-14,工程机械,9641万
2023-07-14,保险,7513万
2023-07-14,珠宝首饰,5802万
