日期,概念名称,净流入
2023-07-27,酿酒行业,7亿
2023-07-27,医疗器械,3亿
2023-07-27,旅游酒店,3亿
2023-07-27,医疗服务,1亿
2023-07-27,生物制品,9147万
2023-07-27,美容护理,8879万
