日期,概念名称,净流入
2023-07-21,酿酒行业,9亿
2023-07-21,房地产开发,7亿
2023-07-21,装修建材,3亿
2023-07-21,房地产服务,3亿
2023-07-21,通信服务,2亿
2023-07-21,包装材料,1亿
2023-07-21,工程机械,6479万
