日期,概念名称,净流入
2023-07-05,小金属,23亿
2023-07-05,消费电子,15亿
2023-07-05,汽车整车,8亿
2023-07-05,航空机场,3亿
2023-07-05,石油行业,2亿
2023-07-05,银行,2亿
2023-07-05,有色金属,2亿
2023-07-05,钢铁行业,2亿
2023-07-05,保险,1亿
2023-07-05,航运港口,1亿
2023-07-05,贵金属,4582万
