日期,概念名称,净流入
2023-08-02,证券,49亿
2023-08-02,保险,15亿
2023-08-02,汽车整车,6亿
2023-08-02,仪器仪表,1亿
2023-08-02,采掘行业,4637万
2023-08-02,玻璃玻纤,4157万
