成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,32.05,-0.09%,--,331,1060855,中性盘
09:25:03,32.05,-0.09%,--,331,1060855,--
09:30:03,32.07,-0.03%,+0.02,332,1064724,买盘
09:30:03,32.07,-0.03%,--,332,1064724,中性盘
09:30:03,32.07,-0.03%,--,332,1064724,买盘
09:30:06,32.06,-0.06%,-0.01,145,464870,中性盘
09:30:09,32.05,-0.09%,-0.01,66,211530,卖盘
09:30:12,32.08,0.00%,+0.03,22,70576,买盘
09:30:15,32.08,0.00%,--,439,1408312,买盘
09:30:18,32.18,+0.31%,+0.1,12,38616,买盘
09:30:21,32.18,+0.31%,--,95,305710,买盘
09:30:24,32.2,+0.37%,+0.02,41,132020,买盘
09:30:27,32.22,+0.44%,+0.02,4,12888,中性盘
09:30:30,32.25,+0.53%,+0.03,9,29025,买盘
09:30:33,32.21,+0.41%,-0.04,57,183597,卖盘
09:30:36,32.25,+0.53%,+0.04,130,419250,中性盘
09:30:39,32.27,+0.59%,+0.02,69,222663,买盘
09:30:42,32.28,+0.62%,+0.01,30,96840,中性盘
09:30:45,32.28,+0.62%,--,67,216276,卖盘
09:30:48,32.29,+0.65%,+0.01,16,51664,买盘
09:30:51,32.28,+0.62%,-0.01,52,167856,卖盘
09:30:54,32.3,+0.69%,+0.02,147,474810,买盘
09:30:57,32.29,+0.65%,-0.01,119,384251,卖盘
09:31:00,32.3,+0.69%,+0.01,18,58140,卖盘
09:31:03,32.3,+0.69%,--,84,271320,卖盘
09:31:06,32.28,+0.62%,-0.02,19,61332,卖盘
09:31:09,32.26,+0.56%,-0.02,36,116136,中性盘
09:31:12,32.21,+0.41%,-0.05,64,206144,卖盘
09:31:15,32.21,+0.41%,--,26,83746,买盘
09:31:18,32.21,+0.41%,--,3,9663,卖盘
09:31:21,32.25,+0.53%,+0.04,16,51600,买盘
09:31:24,32.14,+0.19%,-0.11,25,80350,卖盘
09:31:27,32.19,+0.34%,+0.05,7,22533,买盘
09:31:33,32.19,+0.34%,-0.02,10,32190,中性盘
09:31:39,32.22,+0.44%,+0.03,20,64440,中性盘
09:31:42,32.21,+0.41%,-0.01,57,183597,中性盘
09:31:45,32.23,+0.47%,+0.02,25,80575,买盘
09:31:48,32.23,+0.47%,--,13,41899,中性盘
09:31:51,32.2,+0.37%,-0.03,13,41860,买盘
09:31:54,32.21,+0.41%,+0.01,109,351089,买盘
09:31:57,32.21,+0.41%,--,52,167492,买盘
09:32:00,32.19,+0.34%,-0.02,68,218892,卖盘
09:32:03,32.21,+0.41%,+0.02,54,173934,买盘
09:32:06,32.19,+0.34%,-0.02,1,3219,中性盘
09:32:09,32.21,+0.41%,+0.02,116,373636,买盘
09:32:12,32.21,+0.41%,--,46,148166,卖盘
09:32:15,32.21,+0.41%,--,1,3221,中性盘
09:32:18,32.25,+0.53%,+0.04,11,35475,买盘
09:32:21,32.29,+0.65%,+0.04,209,674861,买盘
09:32:24,32.24,+0.50%,-0.05,82,264368,卖盘
09:32:27,32.25,+0.53%,+0.01,3,9675,中性盘
09:32:30,32.27,+0.59%,+0.02,13,41951,买盘
09:32:33,32.28,+0.62%,+0.01,26,83928,买盘
09:32:36,32.28,+0.62%,--,6,19368,买盘
09:32:42,32.28,+0.62%,+0.01,69,222732,买盘
09:32:45,32.27,+0.59%,-0.01,109,351743,卖盘
09:32:48,32.23,+0.47%,-0.04,142,457666,卖盘
09:32:51,32.23,+0.47%,--,63,203049,买盘
09:32:54,32.27,+0.59%,+0.04,62,200074,买盘
09:32:57,32.23,+0.47%,-0.04,4,12892,卖盘
09:33:00,32.23,+0.47%,--,40,128920,卖盘
09:33:06,32.24,+0.50%,+0.01,89,286936,中性盘
09:33:09,32.26,+0.56%,+0.02,17,54842,中性盘
09:33:12,32.25,+0.53%,-0.01,18,58050,卖盘
09:33:15,32.25,+0.53%,--,64,206400,卖盘
09:33:18,32.27,+0.59%,+0.02,33,106491,买盘
09:33:21,32.27,+0.59%,--,10,32270,卖盘
09:33:24,32.26,+0.56%,-0.01,61,196786,卖盘
09:33:27,32.28,+0.62%,+0.02,12,38736,买盘
09:33:30,32.28,+0.62%,--,8,25824,买盘
09:33:33,32.27,+0.59%,-0.01,15,48405,卖盘
09:33:36,32.27,+0.59%,--,118,380786,买盘
09:33:39,32.27,+0.59%,--,17,54859,买盘
09:33:42,32.26,+0.56%,-0.01,41,132266,卖盘
09:33:45,32.26,+0.56%,--,81,261306,卖盘
09:33:48,32.26,+0.56%,--,8,25808,买盘
09:33:51,32.26,+0.56%,--,3,9678,买盘
09:33:57,32.25,+0.53%,-0.01,12,38700,卖盘
09:34:00,32.25,+0.53%,--,59,190275,卖盘
09:34:03,32.24,+0.50%,-0.01,39,125736,卖盘
09:34:06,32.25,+0.53%,+0.01,16,51600,买盘
09:34:09,32.24,+0.50%,-0.01,58,186992,卖盘
09:34:12,32.24,+0.50%,--,74,238576,买盘
09:34:15,32.22,+0.44%,-0.02,13,41886,卖盘
09:34:18,32.24,+0.50%,+0.02,57,183768,买盘
09:34:21,32.23,+0.47%,-0.01,15,48345,中性盘
09:34:24,32.22,+0.44%,-0.01,15,48330,中性盘
09:34:27,32.21,+0.41%,-0.01,9,28989,卖盘
09:34:33,32.2,+0.37%,-0.01,109,350980,卖盘
09:34:39,32.19,+0.34%,--,5,16095,卖盘
09:34:45,32.17,+0.28%,-0.03,3,9651,卖盘
09:34:48,32.19,+0.34%,+0.02,6,19314,买盘
09:34:51,32.19,+0.34%,--,114,366966,买盘
09:34:54,32.17,+0.28%,-0.02,24,77208,卖盘
09:34:57,32.19,+0.34%,+0.02,37,119103,买盘
09:35:00,32.17,+0.28%,-0.02,28,90076,卖盘
09:35:03,32.18,+0.31%,--,13,41834,中性盘
09:35:06,32.17,+0.28%,-0.01,19,61123,中性盘
09:35:09,32.17,+0.28%,--,27,86859,买盘
09:35:12,32.15,+0.22%,-0.02,24,77160,卖盘
09:35:18,32.16,+0.25%,+0.02,16,51456,买盘
09:35:21,32.12,+0.12%,-0.04,6,19272,卖盘
09:35:24,32.13,+0.16%,+0.01,4,12852,中性盘
09:35:33,32.1,+0.06%,-0.03,34,109140,卖盘
09:35:36,32.12,+0.12%,+0.02,16,51392,中性盘
09:35:39,32.1,+0.06%,-0.02,21,67410,卖盘
09:35:42,32.14,+0.19%,+0.04,35,112490,买盘
09:35:45,32.14,+0.19%,--,20,64280,买盘
09:35:48,32.12,+0.12%,-0.02,34,109208,卖盘
09:35:51,32.15,+0.22%,+0.03,10,32150,中性盘
09:35:54,32.16,+0.25%,+0.01,113,363408,买盘
09:35:57,32.14,+0.19%,-0.02,3,9642,中性盘
09:36:00,32.14,+0.19%,--,25,80350,卖盘
09:36:03,32.15,+0.22%,+0.01,7,22505,中性盘
09:36:06,32.16,+0.25%,+0.01,4,12864,中性盘
09:36:09,32.16,+0.25%,--,21,67536,中性盘
09:36:21,32.15,+0.22%,--,53,170395,买盘
09:36:24,32.15,+0.22%,--,40,128600,卖盘
09:36:27,32.16,+0.25%,+0.01,56,180096,中性盘
09:36:30,32.18,+0.31%,+0.02,17,54706,买盘
09:36:36,32.2,+0.37%,+0.03,20,64400,买盘
09:36:39,32.18,+0.31%,-0.02,83,267094,卖盘
09:36:42,32.23,+0.47%,+0.05,26,83798,买盘
09:36:45,32.24,+0.50%,+0.01,22,70928,买盘
09:36:48,32.21,+0.41%,-0.03,13,41873,卖盘
09:36:51,32.25,+0.53%,+0.04,56,180600,买盘
09:36:54,32.24,+0.50%,-0.01,101,325624,卖盘
09:36:57,32.25,+0.53%,+0.01,3,9675,买盘
09:37:00,32.25,+0.53%,--,56,180600,买盘
09:37:03,32.27,+0.59%,+0.02,310,1001015,买盘
09:37:06,32.3,+0.69%,+0.03,74,239020,买盘
09:37:09,32.26,+0.56%,-0.04,101,325826,卖盘
09:37:15,32.3,+0.69%,+0.04,11,35530,卖盘
09:37:18,32.31,+0.72%,+0.01,5,16155,中性盘
09:37:21,32.32,+0.75%,+0.01,47,151904,买盘
09:37:24,32.31,+0.72%,-0.01,109,352179,买盘
09:37:27,32.3,+0.69%,-0.01,88,284240,中性盘
09:37:30,32.3,+0.69%,--,2,6460,买盘
09:37:33,32.3,+0.69%,--,39,125970,买盘
09:37:36,32.3,+0.69%,--,42,135660,买盘
09:37:39,32.3,+0.69%,--,11,35530,买盘
09:37:42,32.3,+0.69%,--,18,58140,卖盘
09:37:45,32.3,+0.69%,--,25,80750,卖盘
09:37:48,32.32,+0.75%,+0.02,32,104394,买盘
09:37:51,32.3,+0.69%,-0.02,10,32300,卖盘
09:37:54,32.31,+0.72%,+0.01,121,390951,买盘
09:37:57,32.32,+0.75%,+0.01,23,74336,买盘
09:38:00,32.32,+0.75%,--,61,197152,买盘
09:38:03,32.31,+0.72%,-0.01,37,119547,卖盘
09:38:06,32.33,+0.78%,+0.02,61,197213,买盘
09:38:09,32.35,+0.84%,+0.02,69,223215,买盘
09:38:12,32.35,+0.84%,--,166,537010,买盘
09:38:15,32.34,+0.81%,-0.01,289,934626,卖盘
09:38:18,32.37,+0.90%,+0.03,4,12948,买盘
09:38:21,32.35,+0.84%,-0.02,19,61465,卖盘
09:38:24,32.38,+0.94%,+0.03,19,61522,买盘
09:38:27,32.39,+0.97%,+0.01,12,38868,买盘
09:38:30,32.38,+0.94%,-0.01,46,148948,卖盘
09:38:33,32.36,+0.87%,-0.02,178,576008,卖盘
09:38:36,32.36,+0.87%,--,146,472456,中性盘
09:38:39,32.37,+0.90%,+0.01,69,223353,买盘
09:38:42,32.38,+0.94%,+0.01,18,58284,买盘
09:38:45,32.35,+0.84%,-0.03,25,80875,卖盘
09:38:48,32.38,+0.94%,+0.03,62,200756,买盘
09:38:51,32.36,+0.87%,-0.02,56,181216,中性盘
09:38:54,32.37,+0.90%,+0.01,51,165087,买盘
09:38:57,32.37,+0.90%,--,63,203931,买盘
09:39:00,32.35,+0.84%,-0.02,11,35585,卖盘
09:39:03,32.35,+0.84%,--,23,74405,卖盘
09:39:06,32.36,+0.87%,+0.01,22,71192,买盘
09:39:09,32.35,+0.84%,-0.01,38,122930,中性盘
09:39:12,32.34,+0.81%,-0.01,10,32340,卖盘
09:39:15,32.34,+0.81%,--,63,203742,卖盘
09:39:18,32.34,+0.81%,--,8,25872,中性盘
09:39:21,32.34,+0.81%,--,101,326634,卖盘
09:39:24,32.32,+0.75%,-0.02,42,135744,卖盘
09:39:27,32.32,+0.75%,--,13,42016,中性盘
09:39:30,32.27,+0.59%,-0.05,121,390467,卖盘
09:39:33,32.27,+0.59%,--,91,293657,卖盘
09:39:36,32.3,+0.69%,+0.03,16,51680,买盘
09:39:42,32.3,+0.69%,--,20,64600,买盘
09:39:45,32.29,+0.65%,-0.01,12,38748,中性盘
