成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,33.78,-0.30%,--,315,1064070,--
09:25:03,33.78,-0.30%,--,315,1064070,中性盘
09:30:03,33.88,0.00%,+0.1,293,992684,买盘
09:30:06,33.87,-0.03%,-0.01,106,359022,卖盘
09:30:09,33.9,+0.06%,+0.03,16,54240,买盘
09:30:12,33.9,+0.06%,--,36,122040,卖盘
09:30:15,33.91,+0.09%,+0.01,17,57647,中性盘
09:30:18,33.9,+0.06%,-0.01,87,294930,卖盘
09:30:24,33.9,+0.06%,--,70,237300,买盘
09:30:30,33.95,+0.21%,+0.05,26,88270,买盘
09:30:33,33.95,+0.21%,--,4,13580,卖盘
09:30:36,33.96,+0.24%,+0.01,20,67920,买盘
09:30:39,33.93,+0.15%,-0.03,50,169650,卖盘
09:30:42,33.93,+0.15%,--,63,213759,买盘
09:30:45,33.95,+0.21%,+0.02,117,397215,买盘
09:30:48,33.91,+0.09%,-0.04,10,33910,卖盘
09:30:51,33.95,+0.21%,+0.04,16,54320,买盘
09:30:54,33.93,+0.15%,-0.02,40,135720,卖盘
09:30:57,33.93,+0.15%,--,40,135720,卖盘
09:31:00,33.95,+0.21%,+0.02,4,14429,买盘
09:31:03,33.95,+0.21%,--,26,88270,卖盘
09:31:06,33.97,+0.27%,+0.02,151,515495,买盘
09:31:09,33.96,+0.24%,-0.01,40,135840,中性盘
09:31:12,33.93,+0.15%,-0.03,95,322335,卖盘
09:31:15,33.93,+0.15%,--,18,61074,买盘
09:31:18,33.93,+0.15%,--,32,108576,买盘
09:31:21,33.93,+0.15%,--,52,176436,买盘
09:31:24,33.93,+0.15%,--,86,291798,买盘
09:31:30,33.95,+0.21%,+0.02,118,400610,买盘
09:31:33,33.92,+0.12%,-0.03,205,695360,卖盘
09:31:36,33.96,+0.24%,+0.04,10,33960,买盘
09:31:45,33.96,+0.24%,--,30,101880,卖盘
09:31:54,33.97,+0.27%,+0.01,23,78131,买盘
09:31:57,33.96,+0.24%,-0.01,29,99333,卖盘
09:32:00,33.97,+0.27%,+0.01,11,37367,买盘
09:32:03,33.97,+0.27%,--,71,241187,卖盘
09:32:06,33.97,+0.27%,--,29,98513,卖盘
09:32:15,33.95,+0.21%,-0.01,96,328466,卖盘
09:32:18,33.97,+0.27%,+0.02,60,203820,买盘
09:32:24,33.95,+0.21%,-0.02,3,10185,卖盘
09:32:30,33.95,+0.21%,-0.01,68,230860,卖盘
09:32:33,33.97,+0.27%,+0.02,5,16985,买盘
09:32:36,33.95,+0.21%,-0.02,149,505855,卖盘
09:32:39,33.97,+0.27%,+0.02,10,33970,买盘
09:32:45,33.96,+0.24%,-0.01,22,74712,卖盘
09:32:48,33.97,+0.27%,+0.01,36,122292,买盘
09:32:57,33.97,+0.27%,+0.01,18,61146,买盘
09:33:00,33.97,+0.27%,--,112,380464,买盘
09:33:03,33.98,+0.30%,+0.01,236,801928,买盘
09:33:03,33.98,+0.30%,-0.02,236,801928,中性盘
09:33:06,33.96,+0.24%,-0.02,117,397332,卖盘
09:33:09,34.0,+0.35%,+0.04,40,136000,买盘
09:33:15,33.99,+0.32%,-0.01,4,13596,中性盘
09:33:18,34.0,+0.35%,+0.01,36,122400,买盘
09:33:21,34.0,+0.35%,--,17,57800,买盘
09:33:24,34.0,+0.35%,--,51,173400,买盘
09:33:27,33.99,+0.32%,-0.01,3,10197,中性盘
09:33:30,34.0,+0.35%,+0.01,22,74800,买盘
09:33:42,34.01,+0.38%,+0.01,15,51015,买盘
09:33:45,34.0,+0.35%,-0.01,43,146200,卖盘
09:33:51,34.0,+0.35%,--,56,190400,卖盘
09:33:54,34.0,+0.35%,--,90,306000,卖盘
09:34:00,34.02,+0.41%,+0.01,25,85050,买盘
09:34:06,34.01,+0.38%,-0.01,38,129238,卖盘
09:34:09,34.02,+0.41%,+0.01,27,91854,买盘
09:34:12,34.02,+0.41%,--,24,81648,卖盘
09:34:15,34.01,+0.38%,-0.01,204,693804,卖盘
09:34:24,34.02,+0.41%,+0.01,93,316386,买盘
09:34:30,34.02,+0.41%,+0.01,11,37422,买盘
09:34:33,34.02,+0.41%,--,16,54432,卖盘
09:34:36,34.0,+0.35%,-0.02,76,258400,卖盘
09:34:39,34.0,+0.35%,--,41,139400,买盘
09:34:45,33.99,+0.32%,-0.01,32,108768,卖盘
