股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
天力锂能,16.86%,4.64%,3.635199095022623
泰慕士,16.47%,12.84%,1.2827223529411766
弘业期货,14.76%,-7.62%,1.937723076923077
君逸数码,14.02%,-5.78%,2.423945644599305
太平洋,7.11%,44.41%,0.16009591836734696
金杨股份,6.72%,12.1%,0.5552711111111107
银之杰,6.25%,17.94%,0.3484100877192984
宏源药业,5.59%,10.93%,0.5115407407407399
源飞宠物,5.53%,-5.57%,0.9922932584269657
宁波方正,5.5%,-5.13%,1.0711585365853653
锦龙股份,5.43%,22.94%,0.23670582524271863
神州数码,5.09%,12.41%,0.4102996794871793
拓山重工,5.05%,-3.8%,1.327243589743588
亨迪药业,5.05%,3.25%,1.5517839506172861
东星医疗,4.97%,10.88%,0.45690588235294116
南王科技,4.89%,7.68%,0.6363985714285701
慧博云通,4.5%,60.17%,0.07478293983244476
麒麟信安,4.41%,11.42%,0.3861439024390244
财富趋势,4.29%,42.31%,0.10138251121076233
联合光电,4.21%,8.71%,0.48341398601398616
荣旗科技,4.18%,1.9%,2.2025779141104356
玉马遮阳,4.13%,7.71%,0.5354423529411767
华人健康,4.01%,10.62%,0.37757315789473705
指南针,3.87%,29.84%,0.12968253968253965
三博脑科,3.85%,3.44%,1.1184399224806207
威力传动,3.68%,-34.41%,0.10693303064699206
恩威医药,3.64%,12.95%,0.2809885496183209
华鹏飞,3.62%,18.0%,0.20111111111111118
三维天地,3.58%,15.75%,0.22733
金科股份,3.53%,0.87%,4.077149999999997
天玑科技,3.41%,19.49%,0.17495625
金凯生科,3.39%,34.32%,0.09877289156626504
川宁生物,3.32%,3.56%,0.9316749999999994
创识科技,3.29%,5.61%,0.5865760683760675
法本信息,3.21%,4.51%,0.7114622950819659
科蓝软件,3.17%,3.73%,0.850413461538459
百诚医药,3.06%,3.36%,0.9097093596059109
达嘉维康,3.04%,6.45%,0.4713707865168544
赢时胜,3.02%,16.03%,0.1883585185185186
果麦文化,2.99%,4.78%,0.6248812500000005
古鳌科技,2.85%,5.58%,0.5108888888888883
智翔金泰,2.83%,-6.14%,0.4608857142857141
西点药业,2.81%,20.32%,0.13828664383561642
中科金财,2.75%,4.46%,0.6164583333333343
铜峰电子,2.71%,8.02%,0.3378155172413798
华旺科技,2.68%,-3.17%,0.8452000000000023
聚胶股份,2.65%,8.73%,0.3034783281733749
伟测科技,2.63%,2.57%,1.0223064516129077
科创信息,2.58%,7.39%,0.34897894736842067
药易购,2.51%,10.02%,0.25043685897435886
华鑫股份,2.41%,6.11%,0.3943027777777774
