股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
天力锂能,13.37%,-1.17%,11.432483050847392
慧博云通,12.85%,15.92%,0.8071406249999993
南王科技,11.0%,12.5%,0.8800000000000001
君逸数码,10.61%,2.36%,4.486654629629637
金杨股份,9.83%,13.12%,0.749452758620689
华人健康,9.11%,15.33%,0.5944015209125476
亨迪药业,7.86%,9.36%,0.8395909090909093
金凯生科,7.78%,52.74%,0.1475078751857355
药易购,7.44%,13.3%,0.5594805970149255
宏源药业,7.33%,11.24%,0.6521663888888886
东星医疗,7.0%,14.0%,0.4998657718120807
三维天地,6.63%,9.7%,0.6834000000000002
太平洋,6.41%,6.22%,1.0301785714285705
泰慕士,6.33%,1.97%,3.220387500000005
弘业期货,6.05%,-14.83%,0.4080688259109311
豪江智能,5.77%,7.23%,0.798443243243243
达嘉维康,5.65%,10.62%,0.5321418439716311
恒勃股份,5.33%,8.39%,0.6352341296928328
麒麟信安,5.12%,-1.58%,3.2480780487804704
宏景科技,5.12%,5.09%,1.005436257309941
威迈斯,4.93%,0.94%,5.226871739130506
盛邦安全,4.61%,4.02%,1.1468261538461522
锦龙股份,4.43%,13.35%,0.33190923076923096
玉马遮阳,4.37%,4.12%,1.0599574468085133
恩威医药,4.37%,18.31%,0.23871202263083444
神州数码,4.31%,2.69%,1.6034364864864898
川宁生物,4.04%,6.16%,0.6553777777777767
天键股份,3.94%,6.84%,0.5758225680933852
宏昌科技,3.84%,20.46%,0.18768084358523715
富士莱,3.75%,8.01%,0.46844462540716597
威力传动,3.68%,-34.41%,0.10693303064699206
拓山重工,3.63%,0.2%,17.85960000000038
天晟新材,3.52%,10.81%,0.32550537634408616
多瑞医药,3.39%,31.17%,0.10874415584415584
聚胶股份,3.38%,6.46%,0.5233459016393447
华鹏飞,3.21%,8.15%,0.3940275000000005
国泰环保,3.06%,4.42%,0.6917722543352586
银之杰,3.01%,-2.47%,1.2174657894736873
三博脑科,3.0%,8.94%,0.33570754716981127
众生药业,2.97%,10.96%,0.2709688235294117
宣泰医药,2.92%,13.22%,0.22082500000000002
中亦科技,2.82%,24.15%,0.11676753246753246
西点药业,2.77%,22.58%,0.12267142857142863
科创信息,2.75%,4.23%,0.6501785714285709
天玑科技,2.65%,14.67%,0.18069927536231895
中光防雷,2.59%,10.23%,0.2532138297872337
百利电气,2.59%,2.53%,1.0246687499999991
普利制药,2.58%,12.01%,0.21488831168831143
财富趋势,2.5%,-7.4%,0.33802170283806365
浩丰科技,2.47%,0.6%,4.137249999999996
康鹏科技,2.45%,5.24%,0.4676874999999996
欣灵电气,2.44%,6.11%,0.3996075471698113
海森药业,2.39%,15.17%,0.15757203513909224
