股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
宏源药业,4.74%,0.0%,inf
金埔园林,1.18%,0.0%,inf
信达证券,3.04%,0.0%,inf
宣泰医药,1.42%,0.0%,inf
银宝山新,1.11%,0.0%,inf
富士莱,1.32%,0.0%,inf
太平洋,1.59%,0.0%,inf
威力传动,1.04%,0.0%,inf
新晨科技,3.27%,0.0%,inf
天键股份,1.93%,0.0%,inf
中光防雷,2.79%,0.0%,inf
华鹏飞,3.34%,0.0%,inf
华人健康,5.02%,0.0%,inf
亨迪药业,5.62%,0.0%,inf
宏昌科技,4.0%,0.0%,inf
诺泰生物,1.16%,0.0%,inf
达嘉维康,1.7%,0.0%,inf
森赫股份,1.8%,0.0%,inf
天晟新材,6.57%,0.0%,inf
昊帆生物,2.0%,0.0%,inf
昊志机电,2.49%,0.0%,inf
矩阵股份,3.53%,0.0%,inf
维康药业,1.45%,0.0%,inf
舜禹股份,1.54%,0.0%,inf
本立科技,1.28%,0.0%,inf
荣盛发展,1.45%,0.0%,inf
康盛股份,1.47%,0.0%,inf
民爆光电,5.41%,0.0%,inf
云南城投,2.31%,0.0%,inf
霍普股份,1.57%,0.0%,inf
西点药业,1.65%,0.0%,inf
金科股份,2.47%,0.0%,inf
国缆检测,2.01%,0.0%,inf
海森药业,1.5%,0.0%,inf
港通医疗,1.31%,0.0%,inf
粤万年青,1.08%,0.0%,inf
多瑞医药,3.26%,0.0%,inf
君逸数码,5.96%,0.0%,inf
科净源,1.99%,0.0%,inf
东星医疗,5.01%,0.0%,inf
京投发展,1.11%,0.0%,inf
众生药业,2.93%,0.0%,inf
金杨股份,5.11%,0.0%,inf
泓博医药,1.7%,0.0%,inf
三博脑科,1.25%,0.0%,inf
博俊科技,2.24%,0.0%,inf
智信精密,1.48%,0.0%,inf
普利制药,1.89%,0.0%,inf
亚宝药业,1.42%,0.0%,inf
药易购,4.26%,0.0%,inf
开创电气,4.58%,0.0%,inf
科创信息,2.37%,0.0%,inf
锦龙股份,2.1%,0.0%,inf
争光股份,1.79%,0.0%,inf
川宁生物,1.3%,0.0%,inf
云内动力,1.52%,0.0%,inf
金凯生科,1.61%,0.0%,inf
国创高新,1.4%,0.0%,inf
聚胶股份,1.97%,0.0%,inf
山水比德,1.1%,0.0%,inf
*ST正邦,1.73%,0.0%,inf
天力锂能,1.73%,0.0%,inf
慧博云通,1.33%,0.0%,inf
