代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0615,中药概念,2114.02,1.82,733879424,2.58,553921152,1.9500000000000002,179958272,0.63,231983872,0.81,-966062080,-3.39
BK0690,氟化工,3345.44,2.39,568233792,8.49,393488848,5.88,174744944,2.61,-210287120,-3.14,-357946656,-5.35
BK1012,PVDF概念,825.97,3.64,407671664,10.26,297157968,7.48,110513696,2.7800000000000002,-136601936,-3.44,-271069712,-6.82
BK0862,超级真菌,1162.57,1.32,348945952,5.35,215051648,3.3,133894304,2.05,-35286112,-0.54,-313659840,-4.8100000000000005
BK1107,科创板做市商,1336.21,-0.06,306498304,1.26,270062080,1.11,36436224,0.15,199430144,0.8200000000000001,-505928448,-2.07
BK0913,消毒剂,1196.08,1.0,306249920,4.54,205796672,3.05,100453248,1.49,-80091968,-1.19,-226157936,-3.35
BK0870,单抗概念,1427.53,0.96,296423776,2.43,228794768,1.87,67629008,0.55,-70166256,-0.5700000000000001,-226257536,-1.85
BK1078,肝炎概念,1048.31,1.56,268094865,4.32,272618241,4.39,-4523376,-0.07,-44173440,-0.71,-223921424,-3.61
BK1060,新冠药物,777.07,1.16,239032688,2.54,270289664,2.88,-31256976,-0.33,36321024,0.39,-275380016,-2.93
BK0914,医废处理,1109.41,0.74,234588921,9.26,242602601,9.58,-8013680,-0.32,-69391936,-2.74,-165196976,-6.52
BK1080,新型城镇化,877.43,0.99,229806640,2.43,394502240,4.17,-164695600,-1.74,-78771072,-0.8300000000000001,-151035600,-1.6
BK1106,创新药,1017.95,1.13,219168640,1.57,177882032,1.27,41286608,0.30000000000000004,71973376,0.51,-291141888,-2.08
BK0512,化工原料,20185.05,0.84,193673008,2.81,149185056,2.17,44487952,0.65,-103248928,-1.5,-90424080,-1.31
BK0841,体外诊断,1239.24,0.27,189768128,2.15,77792848,0.88,111975280,1.27,-2312784,-0.03,-187455376,-2.13
BK0699,全息技术,2620.99,-0.28,175600048,4.29,137777504,3.37,37822544,0.92,-47645264,-1.17,-127954800,-3.13
BK0981,工业气体,1440.46,1.18,136623972,5.21,141583636,5.4,-4959664,-0.19,-52878416,-2.02,-80878176,-3.08
BK0692,在线旅游,1626.38,1.3599999999999999,133332501,3.41,133775541,3.42,-443040,-0.01,-74697136,-1.9100000000000001,-58635360,-1.5
BK0926,湖北自贸,1272.51,-0.67,127762608,1.81,92433712,1.31,35328896,0.5,60336112,0.85,-188098720,-2.67
BK0881,3D玻璃,1050.24,-0.52,98348096,1.85,91915136,1.73,6432960,0.12,-37149776,-0.7000000000000001,-61198320,-1.15
BK0563,油价相关,5677.29,0.13,97372896,3.6,26028800,0.96,71344096,2.64,-12167504,-0.45,-85205408,-3.15
BK0983,核污染防治,1152.81,-0.13,96080744,5.35,146687752,8.16,-50607008,-2.8200000000000003,-57053088,-3.17,-39027664,-2.17
BK0943,汽车拆解,949.23,0.41000000000000003,91362118,6.8,150126922,11.17,-58764804,-4.37,-33864736,-2.52,-57497392,-4.28
BK0899,CRO,1574.07,0.9500000000000001,85359408,1.65,-7321328,-0.14,92680736,1.8,97745168,1.8900000000000001,-183104560,-3.55
BK0906,流感,1495.76,1.21,76088480,0.46,255996032,1.54,-179907552,-1.08,166574080,1.0,-242662912,-1.46
BK0868,GDR,867.43,-0.18,73947216,1.25,50369232,0.85,23577984,0.4,71888480,1.22,-145835696,-2.47
BK1056,幽门螺杆菌概念,867.9,0.89,73212128,1.09,64414592,0.96,8797536,0.13,-30229040,-0.45,-42983088,-0.64
BK1011,环氧丙烷,574.29,0.84,69725062,4.83,37012306,2.56,32712756,2.27,-11310064,-0.78,-58776576,-4.07
BK1070,土壤修复,798.6,0.61,64662018,2.77,33287618,1.43,31374400,1.35,26800,0.0,-64688800,-2.7800000000000002
BK0894,阿兹海默,1375.55,3.64,52501373,1.85,100281597,3.54,-47780224,-1.69,86667136,3.06,-139168496,-4.91
BK0950,草甘膦,1744.77,0.59,47509373,3.21,36199181,2.44,11310192,0.76,-36407248,-2.46,-11102128,-0.75
BK0668,医疗器械概念,3314.37,0.15,45837600,0.11,264714528,0.63,-218876928,-0.52,-272665088,-0.65,222112512,0.53
BK1092,麒麟电池,885.75,0.0,40058352,0.85,-221862720,-4.68,261921072,5.53,-55152848,-1.16,15094480,0.32
BK0896,白酒,2652.57,0.24,39827328,0.28,-133097968,-0.93,172925296,1.2,-182889216,-1.27,143062016,1.0
BK0961,有机硅,1359.61,0.18,39524591,1.6,9426687,0.38,30097904,1.22,-31507296,-1.27,-8017280,-0.32
BK1088,F5G概念,1694.7,0.05,38224928,0.25,65483792,0.43,-27258864,-0.18,-133243136,-0.87,95018192,0.62
BK1120,熊去氧胆酸,895.37,1.26,35652928,0.72,33026112,0.67,2626816,0.05,78620672,1.6,-114273616,-2.32
BK0709,赛马概念,741.13,0.43,34101005,4.07,28615282,3.41,5485723,0.65,8831864,1.05,-42932867,-5.12
