代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0711,券商概念,1016.75,1.67,2203266560,3.55,2672409088,4.3,-469142528,-0.76,-1027247360,-1.65,-1176019200,-1.8900000000000001
BK0524,参股期货,26928.59,0.35000000000000003,960408448,4.02,1099035520,4.6,-138627072,-0.58,-548151808,-2.3,-412257024,-1.73
BK0637,互联金融,4006.64,0.24,611088896,0.6900000000000001,1594179328,1.8,-983090432,-1.11,-803274240,-0.91,191109120,0.22
BK0615,中药概念,2165.13,1.09,371813104,1.47,326893808,1.29,44919296,0.18,-92334592,-0.36,-279836416,-1.11
BK1109,供销社概念,1125.13,3.32,266711741,9.07,295739645,10.06,-29027904,-0.99,-130232432,-4.43,-136479312,-4.64
BK1001,内贸流通,1199.19,0.68,246845328,0.9500000000000001,541068688,2.09,-294223360,-1.13,-291272192,-1.12,44426752,0.17
BK1107,科创板做市商,1298.51,1.3900000000000001,228008688,1.7000000000000002,181012672,1.35,46996016,0.35000000000000003,18642256,0.14,-246650928,-1.8399999999999999
BK1092,麒麟电池,855.32,-1.02,201644720,4.8,42459392,1.01,159185328,3.79,-152948480,-3.64,-48696240,-1.16
BK0942,商汤概念,976.95,-0.47000000000000003,140517600,1.88,75082512,1.01,65435088,0.88,-94147792,-1.26,-46369808,-0.62
BK0868,GDR,844.18,-0.18,123746512,2.17,213879232,3.74,-90132720,-1.58,-21350256,-0.37,-102396240,-1.79
BK1056,幽门螺杆菌概念,889.73,0.8300000000000001,103856528,1.35,117510272,1.53,-13653744,-0.18,-176370512,-2.29,72513984,0.9400000000000001
BK0901,3D摄像头,970.48,-1.87,103615904,2.22,-44970576,-0.96,148586480,3.18,-71841280,-1.54,-31774640,-0.68
BK0862,超级真菌,1193.32,0.41000000000000003,88535024,1.9300000000000002,35305104,0.77,53229920,1.16,103282896,2.26,-191817952,-4.19
BK0929,地塞米松,1258.96,2.18,85904781,6.24,95788497,6.95,-9883716,-0.72,-56125136,-4.07,-29779648,-2.16
BK1129,数字水印,949.02,-1.02,84943680,1.81,252534608,5.37,-167590928,-3.56,-106947872,-2.27,22004192,0.47000000000000003
BK0865,电子烟,1444.75,-1.01,69065824,1.29,34705232,0.65,34360592,0.64,-81025744,-1.51,11959888,0.22
BK0669,生态农业,1278.98,0.34,64464732,2.08,148068636,4.78,-83603904,-2.7,-39221568,-1.27,-25243168,-0.8200000000000001
BK1079,户外露营,1079.95,1.74,53859614,3.74,38902510,2.7,14957104,1.04,-21559552,-1.5,-32300080,-2.25
BK0933,退税商店,1087.0,0.73,52455455,3.64,37477919,2.6,14977536,1.04,-37729216,-2.62,-14726240,-1.02
BK0993,宠物经济,681.28,1.12,42171755,2.38,60657931,3.43,-18486176,-1.04,-610352,-0.03,-41561408,-2.35
BK1068,净水概念,965.79,-0.34,21655713,0.91,17056609,0.72,4599104,0.19,-90964320,-3.84,69308592,2.92
BK1072,中俄贸易概念,1088.17,0.46,20488288,0.47000000000000003,44827904,1.03,-24339616,-0.56,-40741728,-0.93,20253440,0.46
BK0947,屏下摄像,785.83,-0.34,17933904,0.45,-77951360,-1.97,95885264,2.42,-64997328,-1.6400000000000001,47063440,1.19
BK1116,抗菌面料,1079.79,1.11,17229344,2.29,-11116947,-1.48,28346291,3.77,-48575675,-6.46,31346320,4.17
BK0914,医废处理,1119.44,0.09,15571792,0.36,32131568,0.75,-16559776,-0.39,-59248432,-1.38,43676640,1.02
BK1096,光伏高速公路,1071.43,0.75,8420175,2.09,-1478671,-0.37,9898846,2.46,-1285235,-0.32,-7134939,-1.77
BK0894,阿兹海默,1375.3,0.46,6425187,0.41000000000000003,-15676661,-1.0,22101848,1.4100000000000001,-9497968,-0.6000000000000001,3072784,0.2
BK1082,噪声防治,1149.3,-0.53,3288808,0.39,-14335691,-1.7000000000000002,17624499,2.09,-6673376,-0.79,3384576,0.4
