代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0637,互联金融,4054.42,1.53,5720237312,4.3,6125789952,4.6,-405552640,-0.30000000000000004,-2158574848,-1.62,-3557816832,-2.67
BK0711,券商概念,1028.92,3.73,5675497728,5.54,5959465216,5.82,-283967488,-0.28,-2407156736,-2.35,-3268341248,-3.19
BK0500,HS300_,10375.59,0.87,3439951872,1.53,4795685376,2.13,-1355733504,-0.6000000000000001,-1765638144,-0.79,-1674315776,-0.74
BK0718,证金持股,1225.82,0.73,3315406336,2.15,4678156800,3.04,-1362750464,-0.89,-2061706752,-1.34,-1253699840,-0.81
BK0612,上证180_,1456.85,1.0,3078270208,2.23,3607977472,2.62,-529707264,-0.38,-1274941440,-0.92,-1803328768,-1.31
BK0999,茅指数,736.43,1.01,3024252160,4.61,2699326720,4.11,324925440,0.5,-1312808704,-2.0,-1711443712,-2.61
BK0524,参股期货,27869.62,1.29,2349445632,6.23,2179619072,5.78,169826560,0.45,-890171392,-2.36,-1459274240,-3.87
BK0821,MSCI中国,1237.02,0.58,2322698496,0.7000000000000001,4374454528,1.32,-2051756032,-0.62,-1541996544,-0.46,-780697600,-0.23
BK0611,上证50_,1690.64,0.92,2129625344,3.37,2247063552,3.55,-117438208,-0.19,-575849728,-0.91,-1553775616,-2.46
BK0908,HIT电池,3033.28,1.48,1881425360,9.06,1530783952,7.37,350641408,1.69,-691142912,-3.33,-1190282240,-5.73
BK1000,宁组合,620.19,1.6099999999999999,1847363504,6.1,1476959664,4.88,370403840,1.22,-626686208,-2.07,-1220677120,-4.03
BK1107,科创板做市商,1326.32,3.24,1569622528,6.05,1595168768,6.15,-25546240,-0.1,-454398976,-1.75,-1115223296,-4.3
BK0588,太阳能,3224.0,0.12,1509364992,2.23,1494030592,2.21,15334400,0.02,-588104704,-0.87,-920274944,-1.3599999999999999
BK0499,AH股,7131.51,0.81,1465158144,1.71,1592150528,1.8599999999999999,-126992384,-0.15,-383085568,-0.45,-1082072576,-1.26
BK0978,光伏建筑一体化,1399.33,0.1,1272292448,6.99,1208034768,6.64,64257680,0.35000000000000003,-629020672,-3.46,-643267840,-3.5300000000000002
BK0899,CRO,1632.15,3.86,955554608,9.3,269556416,2.62,685998192,6.68,167351552,1.63,-1122906160,-10.93
BK0986,CAR-T细胞疗法,893.57,2.77,932033984,13.0,278801792,3.89,653232192,9.11,-88324512,-1.23,-843658880,-11.77
BK0535,QFII重仓,15839.38,-0.01,749138320,1.6600000000000001,1159403152,2.5700000000000003,-410264832,-0.91,-415161856,-0.92,-333976320,-0.74
BK0549,深圳特区,26554.59,-0.01,748287488,0.96,1801211136,2.3,-1052923648,-1.35,-478390784,-0.61,-269896704,-0.35000000000000003
BK1097,TOPCon电池,951.36,1.28,611755296,6.26,319859712,3.27,291895584,2.99,30910784,0.32,-642666096,-6.58
BK0693,基因测序,1967.5,1.09,599773472,6.55,102347632,1.12,497425840,5.43,-1607520,-0.02,-601820736,-6.57
BK0806,精准医疗,1004.58,1.16,589701440,5.91,128419840,1.29,461281600,4.62,-51551536,-0.52,-538149920,-5.39
BK0743,深证100R,1216.35,0.8200000000000001,442922496,0.54,1250427648,1.51,-807505152,-0.98,-573635328,-0.6900000000000001,130712576,0.16
BK0653,养老概念,2493.54,0.9,430876848,1.56,698154672,2.52,-267277824,-0.97,-139858944,-0.51,-291017728,-1.05
BK0638,创业成份,1828.08,0.58,394264832,0.76,627206400,1.2,-232941568,-0.45,131491840,0.25,-525756928,-1.01
BK0830,区块链,912.35,0.05,364507136,0.44,1144486144,1.37,-779979008,-0.9400000000000001,-569222656,-0.68,204715264,0.25
BK0925,北交所概念,1716.62,0.72,337865200,4.36,299405472,3.86,38459728,0.5,-149158144,-1.92,-188707056,-2.43
BK1094,钙钛矿电池,928.3,0.42,315505808,5.48,215164672,3.74,100341136,1.74,-20783024,-0.36,-294722784,-5.12
BK0937,蚂蚁概念,1065.03,0.87,315141136,1.17,240016912,0.89,75124224,0.28,-22348800,-0.08,-292792320,-1.08
BK0864,氢能源,1088.35,-0.38,272871936,0.72,525368576,1.3900000000000001,-252496640,-0.67,-261821440,-0.6900000000000001,-13670912,-0.04
BK1060,新冠药物,795.97,1.94,251852784,3.06,115509072,1.4100000000000001,136343712,1.6600000000000001,144457536,1.76,-396259744,-4.82
BK0967,水产养殖,941.86,1.37,244603104,5.99,210786416,5.16,33816688,0.8300000000000001,-81033168,-1.99,-163569936,-4.01
BK0528,转债标的,9179.6,-0.02,238333952,0.29,544849920,0.66,-306515968,-0.37,-367838720,-0.45,129505024,0.16
BK0992,REITs概念,818.25,1.33,213059152,2.04,395328160,3.7800000000000002,-182269008,-1.74,-89995264,-0.86,-123063888,-1.18
BK0940,网红直播,600.56,0.03,202405888,0.58,480701952,1.3900000000000001,-278296064,-0.8,80284160,0.23,-282690048,-0.8200000000000001
BK1078,肝炎概念,1068.83,2.14,186746147,3.59,127499155,2.45,59246992,1.1400000000000001,87869376,1.69,-274615520,-5.28
BK0870,单抗概念,1487.05,2.04,173579888,1.44,164407584,1.37,9172304,0.08,-7106880,-0.06,-166473024,-1.3900000000000001
BK0906,流感,1528.48,1.6600000000000001,166494864,1.15,67959744,0.47000000000000003,98535120,0.68,317379072,2.19,-483873792,-3.34
BK0896,白酒,2693.11,1.11,154473472,0.78,120003840,0.61,34469632,0.17,-242897408,-1.23,88423936,0.45
BK0868,GDR,879.36,1.12,150514256,2.22,29962016,0.44,120552240,1.78,92443296,1.3599999999999999,-242957536,-3.58
BK0684,京津冀,1564.6,0.44,150209536,1.26,205334928,1.72,-55125392,-0.46,-180154336,-1.51,29944816,0.25
BK0892,乳业,1162.13,2.49,140502960,2.67,183104512,3.48,-42601552,-0.81,452896,0.01,-140955856,-2.68
BK0548,生物疫苗,28383.96,1.19,136459776,1.3,-15999312,-0.15,152459088,1.45,-43118832,-0.41000000000000003,-97005056,-0.92
BK0615,中药概念,2137.09,1.58,135280032,0.6000000000000001,148556448,0.66,-13276416,-0.06,56829184,0.25,-192452608,-0.86
BK1082,噪声防治,1230.8,1.92,132666301,8.47,137116301,8.76,-4450000,-0.28,-76006768,-4.85,-56659536,-3.62
BK0841,体外诊断,1275.57,0.92,128055472,1.6800000000000002,96316624,1.27,31738848,0.42,-102008384,-1.34,-26047088,-0.34
BK0675,病毒防治,2617.11,1.15,114304560,0.6900000000000001,24234592,0.15,90069968,0.55,323844096,1.96,-444643584,-2.7
BK0644,特斯拉,4149.78,-0.78,112910592,0.25,543614464,1.21,-430703872,-0.96,-526101760,-1.17,413241344,0.92
BK0932,尾气治理,1308.19,-0.26,109458358,3.31,25174374,0.76,84283984,2.55,-15359152,-0.46,-94614032,-2.86
BK1106,创新药,1056.76,1.78,95530336,0.76,86545024,0.6900000000000001,8985312,0.07,-42052912,-0.34,-53477424,-0.43
BK0966,碳交易,1579.74,-0.21,84661152,0.46,84921648,0.46,-260496,0.0,-189509120,-1.03,104848128,0.5700000000000001
BK0625,通用航空,4247.95,-0.34,72148560,0.9500000000000001,168210576,2.21,-96062016,-1.26,-222444048,-2.92,150295488,1.97
BK1085,痘病毒防治,875.77,1.53,70045015,1.9,19746807,0.53,50298208,1.3599999999999999,25893712,0.7000000000000001,-95938720,-2.6
BK0882,猪肉概念,1447.81,0.72,66762080,1.08,-18588224,-0.30000000000000004,85350304,1.38,32916128,0.53,-99678224,-1.6099999999999999
BK1063,重组蛋白,753.98,3.73,59847861,3.36,84394629,4.74,-24546768,-1.38,15698240,0.88,-85695712,-4.8100000000000005
BK0838,东北振兴,1027.16,0.05,55883120,0.65,27862960,0.33,28020160,0.33,-84633168,-0.99,28750048,0.34
BK0894,阿兹海默,1370.17,4.75,54934713,1.99,138450505,5.01,-83515792,-3.02,-11450752,-0.41000000000000003,-43483952,-1.57
BK0936,长寿药,1020.33,1.27,52955486,2.86,13645438,0.74,39310048,2.13,41549872,2.25,-94505360,-5.11
