代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0568,深成500,1111.46,1.23,3117211136,1.35,2235194368,0.97,882016768,0.38,-2483154944,-1.08,-634056448,-0.27
BK0714,5G概念,1049.15,1.8599999999999999,2778708480,2.11,2308847616,1.75,469860864,0.36,-1056820224,-0.8,-1722239232,-1.31
BK0574,锂电池,3013.15,2.25,2750802944,2.88,2010398976,2.11,740403968,0.78,-1657748992,-1.74,-1068192256,-1.12
BK0804,深股通,973.24,1.3,2520126720,0.6000000000000001,2696213760,0.65,-176087040,-0.04,-4025012224,-0.96,1504886784,0.36
BK0867,富时罗素,1414.54,1.05,2479963136,0.56,2385890304,0.54,94072832,0.02,-4557991936,-1.04,2078027776,0.47000000000000003
BK0536,基金重仓,11883.36,1.12,2365700352,2.46,890550784,0.93,1475149568,1.53,-1757745408,-1.83,-607954432,-0.63
BK0891,国产芯片,2659.21,1.47,2075665920,1.6,1734401792,1.34,341264128,0.26,-1559018240,-1.2,-517509120,-0.4
BK0854,华为概念,2727.22,1.33,2039402240,1.07,1717713920,0.9,321688320,0.17,-1842352640,-0.97,-196969728,-0.1
BK0743,深证100R,1174.84,1.0,1928098816,2.11,1375495936,1.51,552602880,0.61,-1414919680,-1.55,-513178880,-0.56
BK0500,HS300_,9915.68,0.85,1921865728,0.92,1657135872,0.8,264729856,0.13,-2760296704,-1.33,838430976,0.4
BK0900,新能源车,1540.35,1.44,1815357696,1.16,1693491712,1.08,121865984,0.08,-1290989568,-0.8200000000000001,-557447680,-0.36
BK0988,钠离子电池,1362.66,3.12,1675995888,8.68,1068295664,5.53,607700224,3.15,-981815040,-5.09,-694180864,-3.6
BK0554,物联网,11650.56,1.25,1445491968,1.3599999999999999,1928242688,1.81,-482750720,-0.45,-1320408320,-1.24,-125975296,-0.12
BK0917,半导体概念,1485.66,1.82,1329707776,1.6,1093139968,1.31,236567808,0.28,-855152640,-1.03,-475668992,-0.5700000000000001
BK0879,标准普尔,1388.12,1.03,1287568384,0.39,2309057536,0.7000000000000001,-1021489152,-0.31,-3393232896,-1.03,2105667584,0.64
BK0549,深圳特区,26684.57,1.46,1256243968,1.53,1337495296,1.62,-81251328,-0.1,-1042378496,-1.27,-213865472,-0.26
BK1128,CPO概念,2115.71,3.64,1245556992,2.25,894486016,1.62,351070976,0.63,-45208576,-0.08,-1191742208,-2.15
BK0968,固态电池,1581.48,2.46,1237845872,4.63,484930672,1.82,752915200,2.8200000000000003,-767558912,-2.87,-470286848,-1.76
BK0666,苹果概念,2553.25,2.02,1177275648,2.29,1142882048,2.22,34393600,0.07,-747953664,-1.46,-429321984,-0.84
BK0840,OLED,2184.49,2.36,1119459984,3.03,858551440,2.32,260908544,0.71,-399528192,-1.08,-719931904,-1.9500000000000002
BK0499,AH股,6676.74,0.74,1086227456,1.9300000000000002,1378192128,2.45,-291964672,-0.52,-1086189312,-1.9300000000000002,-38144,0.0
BK0821,MSCI中国,1206.12,1.06,1067180800,0.34,1294398208,0.41000000000000003,-227217408,-0.07,-2919141376,-0.93,1851961344,0.59
BK0989,储能,1698.23,1.4,1054181376,1.29,668327424,0.8200000000000001,385853952,0.47000000000000003,-1356246528,-1.67,298183936,0.37
BK0633,送转预期,1790.38,1.94,1043121488,7.83,495903616,3.7199999999999998,547217872,4.11,-537361024,-4.03,-505760352,-3.8
BK1059,百元股,737.7,1.12,961427968,1.35,199939072,0.28,761488896,1.07,-485780224,-0.68,-475647744,-0.67
