代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1101,Chiplet概念,1337.89,3.56,582891472,3.56,760628256,4.65,-177736784,-1.09,-153451264,-0.9400000000000001,-429440112,-2.62
BK1093,汽车一体化压铸,1106.53,4.07,494987120,7.38,307366832,4.58,187620288,2.8,-96461952,-1.44,-398525136,-5.94
BK0901,3D摄像头,1094.99,1.49,399165600,5.31,485323616,6.45,-86158016,-1.15,-201429952,-2.68,-197735664,-2.63
BK0977,碳化硅,1238.74,0.32,357820624,3.86,473239232,5.1,-115418608,-1.24,-62818432,-0.68,-295268720,-3.18
BK0952,第三代半导体,1306.3,0.11,262578064,1.03,730385296,2.86,-467807232,-1.83,-227290368,-0.89,-35287808,-0.14
BK0916,氮化镓,1125.26,0.49,204275200,1.6800000000000002,382227040,3.15,-177951840,-1.46,-194351200,-1.6,-9924016,-0.08
BK1108,科创板做市股,920.47,0.18,186633440,2.37,-95459200,-1.21,282092640,3.58,14721776,0.19,-201355216,-2.55
BK0927,免税概念,1160.36,1.28,167357664,3.03,102542096,1.8599999999999999,64815568,1.17,87150064,1.58,-254507728,-4.6
BK0899,CRO,1563.65,-0.45,160202800,3.35,28702256,0.6000000000000001,131500544,2.75,-115994032,-2.43,-44208768,-0.93
BK1107,科创板做市商,1155.67,0.23,123564096,3.85,46020864,1.43,77543232,2.41,-28591264,-0.89,-94972832,-2.96
BK0986,CAR-T细胞疗法,865.38,-0.23,113493328,2.94,54262672,1.4100000000000001,59230656,1.53,-51799840,-1.34,-61672832,-1.6
BK0806,精准医疗,988.35,-0.21,107028656,1.85,39639360,0.68,67389296,1.16,-85060656,-1.47,-21968016,-0.38
BK0965,社区团购,788.35,0.91,91111507,2.5700000000000003,95534163,2.69,-4422656,-0.12,-18012656,-0.51,-73098864,-2.06
BK0711,券商概念,868.68,0.23,90130256,0.87,-34835280,-0.34,124965536,1.21,-96509888,-0.93,6379632,0.06
BK1100,减速器,1051.26,0.16,72283552,0.56,78041616,0.61,-5758064,-0.04,57679616,0.45,-129963008,-1.01
BK0950,草甘膦,1804.55,2.34,72101792,1.9,151527264,4.0,-79425472,-2.1,3883200,0.1,-75984976,-2.01
BK0976,被动元件,1225.87,0.41000000000000003,56417872,0.86,102183984,1.56,-45766112,-0.7000000000000001,4187952,0.06,-60605840,-0.93
BK0512,化工原料,20151.17,0.9400000000000001,54522176,0.58,126343504,1.34,-71821328,-0.76,51729792,0.55,-106251968,-1.13
BK0913,消毒剂,1203.58,0.45,49897840,0.7000000000000001,45408352,0.63,4489488,0.06,-58712304,-0.8200000000000001,8814432,0.12
BK0890,MLCC,2332.84,0.45,48335583,2.32,47253663,2.27,1081920,0.05,25267216,1.21,-73602800,-3.5300000000000002
BK0898,胎压监测,1846.01,0.8300000000000001,46952224,0.66,178544832,2.52,-131592608,-1.8599999999999999,-10947184,-0.15,-36005056,-0.51
BK1025,预制菜概念,1087.17,0.63,41081474,1.09,106679458,2.84,-65597984,-1.75,-12974688,-0.35000000000000003,-28170096,-0.75
BK1092,麒麟电池,916.59,0.7000000000000001,39981088,0.93,1652176,0.04,38328912,0.9,-58697088,-1.37,18715984,0.44
BK0992,REITs概念,736.67,0.67,21263200,0.38,-83946416,-1.49,105209616,1.87,-22529056,-0.4,1265856,0.02
BK1122,血氧仪,947.54,-0.19,17742189,1.58,358508,0.03,17383681,1.55,-60081952,-5.36,41220848,3.68
BK0946,EDA概念,1091.56,0.11,17462640,0.42,34911344,0.85,-17448704,-0.42,-43327008,-1.05,25864368,0.63
BK0633,送转预期,1763.41,0.39,12131056,0.18,-109313808,-1.63,121444864,1.81,-146158160,-2.18,134027104,2.0
BK0949,氦气概念,1526.31,0.74,10093402,0.87,-15233817,-1.32,25327219,2.19,9272336,0.8,-19365744,-1.67
BK0865,电子烟,1555.91,-0.5,9703744,0.08,88032416,0.76,-78328672,-0.68,100496448,0.87,-110200192,-0.9500000000000001
BK1099,轮毂电机,920.12,0.62,8767138,0.33,33490834,1.25,-24723696,-0.92,-46232368,-1.73,37465216,1.4
BK0855,纳米银,1355.88,-0.13,2146122,0.11,-11744022,-0.6000000000000001,13890144,0.71,44483072,2.29,-46629184,-2.4
BK0685,举牌,2117.32,0.06,1753757,0.21,1204392,0.14,549365,0.06,-7400752,-0.87,5646992,0.67
BK0933,退税商店,1055.77,0.93,1572622,0.15,-11448769,-1.07,13021391,1.21,-26144816,-2.44,24572192,2.29
BK1063,重组蛋白,707.77,1.18,1308338,0.30000000000000004,-8237106,-1.8900000000000001,9545444,2.19,3450705,0.79,-2813559,-0.64
BK0872,青蒿素,1483.78,-0.65,-405451,-0.03,-21851403,-1.6400000000000001,21445952,1.6099999999999999,-24795696,-1.8599999999999999,25201152,1.8900000000000001
BK0805,钛白粉,1157.09,1.46,-674465,-0.09,-8366781,-1.12,7692316,1.03,-9752994,-1.31,10427456,1.4
BK0988,钠离子电池,1351.51,0.28,-3022112,-0.04,-88753520,-1.03,85731408,1.0,-17356816,-0.2,20378944,0.24
BK1012,PVDF概念,809.94,-0.18,-3924105,-0.12,-23730809,-0.71,19806704,0.59,-182048,-0.01,4106144,0.12
BK0967,水产养殖,909.6,0.49,-3932741,-0.2,24475099,1.27,-28407840,-1.47,-5532688,-0.29,9465408,0.49
BK0849,京东金融,1187.21,-0.41000000000000003,-6381377,-0.68,17776061,1.88,-24157438,-2.56,-22419184,-2.38,28800560,3.05
BK0677,粤港自贸,2422.2,0.42,-7179408,-0.12,3869680,0.07,-11049088,-0.19,-74428128,-1.27,81607536,1.4
BK0636,B股,877.12,0.27,-9023375,-8.63,-5519195,-5.28,-3504180,-3.35,5168215,4.94,3855160,3.69
BK0862,超级真菌,1157.45,-0.30000000000000004,-10708584,-0.59,-25425912,-1.4100000000000001,14717328,0.81,-80549600,-4.45,91258192,5.04
BK0635,中超概念,1958.79,-0.21,-11835365,-1.97,11607193,1.94,-23442558,-3.91,-13255745,-2.21,25091110,4.18
BK1096,光伏高速公路,1075.72,0.25,-12969744,-2.68,-20063771,-4.15,7094027,1.47,-12427731,-2.5700000000000003,25397475,5.25
BK1082,噪声防治,1118.92,0.07,-14667320,-3.75,-2711704,-0.6900000000000001,-11955616,-3.06,10950890,2.8,3716431,0.9500000000000001
BK0841,体外诊断,1275.57,-0.32,-14839600,-0.30000000000000004,32008624,0.64,-46848224,-0.9400000000000001,-136063712,-2.7199999999999998,150903296,3.02
BK0929,地塞米松,1205.29,-0.32,-15714877,-2.46,-8231424,-1.29,-7483453,-1.17,-1151885,-0.18,16866768,2.64
BK0887,鸡肉概念,900.77,1.27,-16057439,-0.51,34108753,1.08,-50166192,-1.5899999999999999,-5355696,-0.17,21413136,0.68
BK0866,人造肉,954.65,0.37,-18075419,-2.54,-7613315,-1.07,-10462104,-1.47,262015,0.04,17813392,2.51
