代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0970,生物识别,1212.15,0.01,450791376,2.7199999999999998,435729360,2.63,15062016,0.09,-359131904,-2.16,-91659520,-0.55
BK1144,高压快充,1022.66,0.86,424289664,3.14,160742016,1.19,263547648,1.9500000000000002,-56588800,-0.42,-367700848,-2.7199999999999998
BK0881,3D玻璃,1091.34,0.55,391768288,4.13,222715280,2.35,169053008,1.78,-256680464,-2.7,-135087856,-1.42
BK1008,国资云概念,1340.7,1.43,340256032,2.56,554917760,4.18,-214661728,-1.62,-219117168,-1.65,-121138864,-0.91
BK0865,电子烟,1563.72,1.47,297404800,2.91,401331888,3.92,-103927088,-1.02,-40491520,-0.4,-256913280,-2.51
BK0619,3D打印,4576.93,2.67,275960320,1.57,206660608,1.17,69299712,0.39,-134071808,-0.76,-141888512,-0.81
BK0958,虚拟电厂,1987.2,2.94,256453728,1.96,211042848,1.6099999999999999,45410880,0.35000000000000003,43065600,0.33,-299519408,-2.29
BK1138,液冷概念,909.81,0.67,226609136,1.23,350498544,1.9100000000000001,-123889408,-0.67,-56477696,-0.31,-173122560,-0.9400000000000001
BK0699,全息技术,2640.16,-0.08,199293616,3.08,10060560,0.16,189233056,2.93,-155287328,-2.4,-44006304,-0.68
BK0674,蓝宝石,2894.63,-0.29,163676192,1.6600000000000001,-13151040,-0.13,176827232,1.79,-111253936,-1.13,-52422256,-0.53
BK0992,REITs概念,731.75,0.39,146004736,3.51,170140384,4.09,-24135648,-0.58,-106531696,-2.56,-39473072,-0.9500000000000001
BK0901,3D摄像头,1078.89,-0.04,141802016,1.88,278530752,3.69,-136728736,-1.81,79691792,1.06,-221493808,-2.94
BK1081,核酸采样亭,1410.91,1.04,125677648,2.76,93156752,2.04,32520896,0.71,-105229968,-2.31,-20447696,-0.45
BK0676,独家药品,2653.86,0.37,116502160,1.82,82078352,1.28,34423808,0.54,-26710064,-0.42,-89792096,-1.4
BK0715,航母概念,787.96,-0.14,115635264,1.13,291849968,2.84,-176214704,-1.72,-200746320,-1.9500000000000002,85111072,0.8300000000000001
BK0822,租售同权,689.75,0.12,110145302,4.57,147778486,6.13,-37633184,-1.56,-74227648,-3.08,-35917648,-1.49
BK0520,社保重仓,10687.61,-0.38,106815520,2.91,100535520,2.74,6280000,0.17,-9039200,-0.25,-97776320,-2.67
BK0890,MLCC,2322.34,0.8200000000000001,101249187,4.75,6075987,0.29,95173200,4.47,65464704,3.07,-166713904,-7.83
BK0625,通用航空,4169.21,0.03,99116208,1.71,87253152,1.51,11863056,0.2,-104307248,-1.8,5191024,0.09
BK0603,页岩气,1742.07,0.30000000000000004,96150880,1.9100000000000001,66508768,1.32,29642112,0.59,-176172576,-3.5,74512016,1.48
BK0996,毛发医疗,942.88,0.8200000000000001,90332212,4.12,75012980,3.42,15319232,0.7000000000000001,-46479744,-2.12,-43852496,-2.0
BK0566,滨海新区,10671.43,0.03,86813312,2.15,76331712,1.8900000000000001,10481600,0.26,-50745552,-1.26,-36067744,-0.89
BK0982,电子车牌,1179.79,0.72,75631392,1.3599999999999999,41314928,0.74,34316464,0.62,-66914480,-1.2,-8716944,-0.16
BK0697,IPO受益,2606.41,-0.15,74566160,0.48,70252768,0.45,4313392,0.03,-361975552,-2.34,287409232,1.8599999999999999
BK0926,湖北自贸,1300.63,0.45,61080000,0.52,-101712912,-0.87,162792912,1.4,-63795696,-0.55,2715664,0.02
BK0672,沪企改革,2099.37,-0.06,60070080,1.11,128029968,2.36,-67959888,-1.25,-83118848,-1.53,23048768,0.43
