代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0879,标准普尔,1371.12,1.82,3220415488,1.03,3396981760,1.08,-176566272,-0.06,-2687053824,-0.86,-533360640,-0.17
BK0718,证金持股,1141.15,1.76,3055290368,2.62,2974981376,2.55,80308992,0.07,-1189796608,-1.02,-1865494016,-1.6
BK1112,破净股,1025.7,2.43,2807721728,5.26,2199016960,4.12,608704768,1.1400000000000001,-1283468032,-2.41,-1525578240,-2.86
BK0707,沪股通,1923.7,1.48,2423825152,0.86,2626804480,0.93,-202979328,-0.07,-828334080,-0.29,-1595490304,-0.56
BK0712,一带一路,1147.42,2.61,1789544192,2.12,1600666624,1.9,188877568,0.22,-1287074560,-1.52,-502469632,-0.6000000000000001
BK0500,HS300_,9879.79,1.22,1772002816,0.84,2421676800,1.15,-649673984,-0.31,-394753280,-0.19,-1377249536,-0.66
BK0867,富时罗素,1398.76,1.58,1612534528,0.4,2953777920,0.73,-1341243392,-0.33,-1744068608,-0.43,131534848,0.03
BK1140,央企改革,1015.71,1.9500000000000002,1573015040,1.11,2242969088,1.58,-669954048,-0.47000000000000003,-1215284992,-0.86,-365418496,-0.26
BK0683,国企改革,3697.97,2.15,1545791232,0.72,2660815616,1.24,-1115024384,-0.52,-1443942400,-0.67,-109351680,-0.05
BK0612,上证180_,1379.4,1.1400000000000001,1389159168,1.21,1724317696,1.5,-335158528,-0.29,-665867520,-0.58,-723291648,-0.63
BK0499,AH股,6628.89,1.56,1381039360,2.08,1748169984,2.64,-367130624,-0.55,-661332224,-1.0,-719707136,-1.09
BK0821,MSCI中国,1195.87,1.06,1367740928,0.46,1390645760,0.47000000000000003,-22904832,-0.01,262643712,0.09,-1630384128,-0.55
BK0945,装配建筑,927.42,3.14,1130457712,8.03,829016064,5.89,301441648,2.14,-561795712,-3.99,-568596768,-4.04
BK0721,PPP模式,628.44,2.49,1109278544,4.69,1036528464,4.38,72750080,0.31,-701023744,-2.96,-408254720,-1.73
