代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0671,彩票概念,2333.5,1.07,927340704,7.62,1220232064,10.02,-292891360,-2.41,-418488736,-3.44,-508851984,-4.18
BK1090,机器人概念,1239.54,0.73,752339136,1.6800000000000002,788817600,1.76,-36478464,-0.08,61743104,0.14,-805785088,-1.8
BK1100,减速器,1005.18,1.75,485770416,4.8,302223968,2.98,183546448,1.81,156072192,1.54,-641842608,-6.34
BK1129,数字水印,952.24,1.42,409530304,7.61,503329232,9.35,-93798928,-1.74,-210885808,-3.92,-198644512,-3.69
BK0912,远程办公,1385.45,0.71,405297440,2.98,342013568,2.51,63283872,0.47000000000000003,-265745664,-1.9500000000000002,-139551680,-1.03
BK0886,智慧政务,1039.36,0.53,324909488,1.8900000000000001,534560720,3.1,-209651232,-1.22,-227574016,-1.32,-95715840,-0.56
BK1004,工业母机,1178.15,0.97,317516576,2.63,125907744,1.04,191608832,1.5899999999999999,70387168,0.58,-380049888,-3.15
BK1113,复合集流体,930.59,4.54,313588176,6.93,99865712,2.21,213722464,4.72,62559632,1.38,-376147808,-8.31
BK0998,机器视觉,1263.68,1.17,300661984,3.0,268828048,2.68,31833936,0.32,-47988768,-0.48,-245191440,-2.44
BK0839,知识产权,1591.28,0.75,280602768,2.73,375346816,3.65,-94744048,-0.92,-201083856,-1.96,-79910480,-0.78
BK0877,PCB,1415.29,0.84,273588304,2.5,74554544,0.68,199033760,1.82,72993392,0.67,-346612896,-3.17
BK0849,京东金融,1254.03,0.98,247144064,8.25,293659552,9.8,-46515488,-1.55,-120457600,-4.02,-126686464,-4.23
BK1111,AIGC概念,1558.55,0.41000000000000003,239157696,0.97,673626560,2.73,-434468864,-1.76,-433807104,-1.76,194649600,0.79
BK1118,数据确权,1388.4,0.48,220024192,2.59,325476592,3.83,-105452400,-1.24,-195556096,-2.3,-24468112,-0.29
BK0898,胎压监测,1772.42,0.8,155755505,3.46,80726257,1.79,75029248,1.6600000000000001,-49715456,-1.1,-106040064,-2.35
BK0632,土地流转,1628.22,0.29,140704976,1.81,311658576,4.0,-170953600,-2.19,-201973360,-2.59,61268384,0.79
BK1131,同步磁阻电机,1126.34,1.83,132988347,11.94,139751145,12.55,-6762798,-0.61,-33907488,-3.04,-99080880,-8.9
BK0995,华为昇腾,1005.58,0.66,131571968,1.81,183609184,2.52,-52037216,-0.71,-5049728,-0.07,-126522240,-1.74
BK0970,生物识别,1163.86,0.61,131101824,1.24,132448096,1.25,-1346272,-0.01,-86482176,-0.8200000000000001,-44619664,-0.42
BK0662,在线教育,1843.48,0.06,126928640,0.38,449819392,1.3599999999999999,-322890752,-0.98,-538120704,-1.63,411262976,1.24
BK1069,智慧灯杆,1210.26,0.78,118132773,4.39,72227957,2.68,45904816,1.71,-27643104,-1.03,-90565168,-3.37
BK1107,科创板做市商,1284.68,0.51,117101440,0.65,355099008,1.98,-237997568,-1.32,-87527936,-0.49,-29573456,-0.16
BK0921,天基互联,1189.81,0.25,113660384,1.5,265444608,3.5,-151784224,-2.0,-89135488,-1.18,-24524880,-0.32
BK0965,社区团购,846.39,0.56,103734032,1.13,247426240,2.71,-143692208,-1.57,-228747952,-2.5,125013920,1.37
BK0556,移动支付,9785.35,0.84,96962832,0.5,143109648,0.73,-46146816,-0.24,-252209152,-1.29,155246336,0.79
BK1124,毫米波概念,1108.94,0.24,83977792,1.34,-6161792,-0.1,90139584,1.44,-25755872,-0.41000000000000003,-58205584,-0.93
BK1002,激光雷达,1094.0,1.34,78537216,1.18,75083312,1.13,3453904,0.05,-20797728,-0.31,-57739472,-0.87
BK1101,Chiplet概念,1230.62,-0.34,73200304,1.08,92856160,1.38,-19655856,-0.29,-15410304,-0.23,-57790000,-0.86
BK0842,富士康,1403.07,0.37,71959712,1.43,70298032,1.3900000000000001,1661680,0.03,67869296,1.35,-139828992,-2.77
BK0880,UWB概念,1053.74,0.52,52456224,1.6,24923936,0.76,27532288,0.84,-98558384,-3.01,46102160,1.4100000000000001
BK0884,光刻胶,2187.42,0.48,43013136,0.46,95772736,1.03,-52759600,-0.56,94688736,1.01,-137701888,-1.47
BK0865,电子烟,1519.72,0.13,34362288,0.55,19587488,0.31,14774800,0.24,-51146208,-0.8200000000000001,16783920,0.27
BK1082,噪声防治,1207.56,1.26,33438919,2.41,38532919,2.77,-5094000,-0.37,-47895504,-3.45,14456608,1.04
BK1134,算力概念,1115.74,0.15,27523648,0.09,-20426176,-0.07,47949824,0.16,1260800,0.0,-28784384,-0.1
BK1143,空间计算,948.65,0.85,22457167,0.66,19167311,0.56,3289856,0.1,-20214576,-0.6000000000000001,-2242592,-0.07
BK0861,数字孪生,1184.49,0.53,13749376,0.1,123397072,0.87,-109647696,-0.77,-68869376,-0.48,55120128,0.39
BK1121,第四代半导体,1169.45,0.72,13275576,1.24,22050015,2.06,-8774439,-0.8200000000000001,-19508576,-1.82,6232992,0.58
BK0641,智能穿戴,2309.24,0.28,12883648,0.06,-17123392,-0.07,30007040,0.13,-233454592,-1.01,220570880,0.96
BK1119,PLC概念,1246.84,0.05,11693968,0.85,13698624,0.99,-2004656,-0.15,-14304272,-1.04,2610304,0.19
BK1142,裸眼3D,974.16,0.84,9127872,0.26,41877216,1.18,-32749344,-0.92,-35389920,-1.0,26262048,0.74
BK0977,碳化硅,1200.68,-0.19,8313040,0.17,-24621360,-0.51,32934400,0.68,10729824,0.22,-19256816,-0.4
BK0947,屏下摄像,827.76,-0.06,5524336,0.13,-59039232,-1.38,64563568,1.5,-155444496,-3.62,149920160,3.49
BK1099,轮毂电机,903.41,1.3599999999999999,5054596,0.29,-2261148,-0.13,7315744,0.42,33481648,1.92,-38536224,-2.21
BK1132,MLOps概念,1044.1,-0.04,1319219,0.1,-14288157,-1.06,15607376,1.16,22732512,1.69,-24051728,-1.78
BK1025,预制菜概念,1154.77,-0.19,-3975648,-0.04,185929424,2.04,-189905072,-2.09,-169811008,-1.8599999999999999,173358512,1.9
BK0636,B股,910.16,-0.39,-4234334,-4.42,-4423770,-4.62,189436,0.2,-355490,-0.37,4589824,4.79
BK1133,ERP概念,975.85,-0.09,-4647780,-0.14,10437324,0.31,-15085104,-0.45,-72967632,-2.19,77615408,2.33
BK1141,混合现实,1029.49,0.52,-4912928,-0.1,13019696,0.26,-17932624,-0.36,-70366208,-1.4,75279120,1.5
BK1114,人造太阳,1014.81,1.48,-6254847,-0.27,69126049,2.94,-75380896,-3.2,37707232,1.6,-31452400,-1.34
BK0580,LED,2864.29,0.71,-8719536,-0.06,3743264,0.03,-12462800,-0.08,5857280,0.04,2662656,0.02
BK1105,世界杯,1349.11,0.52,-13043730,-0.43,50474942,1.6600000000000001,-63518672,-2.09,-19128336,-0.63,32172064,1.06
