代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0893,无线耳机,1487.54,2.5300000000000002,1488335616,4.12,1576968448,4.36,-88632832,-0.25,-978418688,-2.71,-509916928,-1.4100000000000001
BK0960,无线充电,2088.6,1.99,1233424752,5.78,1018633840,4.77,214790912,1.01,-773863680,-3.63,-459560960,-2.15
BK0641,智能穿戴,2319.35,2.2,978508800,2.51,1322575872,3.4,-344067072,-0.88,-846172672,-2.17,-132336384,-0.34
BK0640,智能机器,3941.8,2.93,961748224,1.22,1720172032,2.19,-758423808,-0.97,-333842432,-0.43,-627905792,-0.8
BK0722,虚拟现实,864.93,1.65,899582208,1.3599999999999999,558159872,0.84,341422336,0.52,-124759296,-0.19,-774390784,-1.17
BK1141,混合现实,1055.44,1.78,830641408,7.55,742172912,6.75,88468496,0.8,-459516480,-4.18,-371124912,-3.37
BK0714,5G概念,1030.04,2.04,762054912,0.68,1641478912,1.47,-879424000,-0.79,-748472064,-0.67,-10875392,-0.01
BK0578,稀土永磁,2011.35,2.67,728282464,4.8100000000000005,518375120,3.43,209907344,1.3900000000000001,-183455232,-1.21,-543867904,-3.59
BK0901,3D摄像头,1051.3,2.19,727138624,10.46,585410208,8.42,141728416,2.04,-373350640,-5.37,-353787984,-5.09
BK0865,电子烟,1489.62,1.9,714272128,6.48,519897744,4.72,194374384,1.76,-424540368,-3.85,-289731760,-2.63
BK0810,工业4.0,1880.18,2.45,544711856,1.32,1051441840,2.55,-506729984,-1.23,-98657280,-0.24,-437117952,-1.06
BK1005,专精特新,982.02,2.05,511354880,0.6000000000000001,1116892928,1.3,-605538048,-0.71,-464689664,-0.54,13988096,0.02
BK1100,减速器,1104.2,4.48,505793456,2.05,879710128,3.5700000000000003,-373916672,-1.52,-128072192,-0.52,-377721088,-1.53
BK0947,屏下摄像,811.07,1.83,466958480,4.74,550521952,5.58,-83563472,-0.85,-376160416,-3.81,-90798064,-0.92
BK0900,新能源车,1518.42,1.58,452936448,0.31,1498983424,1.04,-1046046976,-0.73,-1162229248,-0.81,727928320,0.51
BK1093,汽车一体化压铸,1036.97,1.96,344981460,8.02,216631812,5.04,128349648,2.98,-44779648,-1.04,-300201824,-6.98
BK0964,6G概念,1072.02,2.16,340581456,2.76,363459472,2.94,-22878016,-0.19,-214458928,-1.74,-127035184,-1.03
BK0644,特斯拉,4140.69,1.77,319640064,0.52,613122560,0.99,-293482496,-0.48,-465785600,-0.76,148017920,0.24
BK0897,IPv6,1170.59,1.97,282961280,2.02,157836496,1.13,125124784,0.89,-206270672,-1.47,-76690496,-0.55
BK0847,影视概念,844.41,1.07,247390960,1.73,189808416,1.33,57582544,0.4,173722112,1.22,-420712448,-2.95
BK0566,滨海新区,10476.66,0.86,215275696,6.21,172088400,4.96,43187296,1.24,-74978496,-2.16,-140297216,-4.04
BK0998,机器视觉,1377.11,2.96,205826848,1.15,373336352,2.09,-167509504,-0.9400000000000001,-84781824,-0.48,-121596672,-0.68
BK0984,华为汽车,1392.15,1.56,200262960,1.35,35919456,0.24,164343504,1.11,-365665024,-2.47,165402368,1.12
BK0905,传感器,1292.24,2.63,186493808,1.09,270224096,1.58,-83730288,-0.49,-3737088,-0.02,-176565760,-1.04
BK0666,苹果概念,2502.69,2.56,182084608,0.38,832090880,1.74,-650006272,-1.3599999999999999,-316182528,-0.66,134097664,0.28
BK1133,ERP概念,994.8,3.66,164055184,3.07,277236752,5.19,-113181568,-2.12,-5095152,-0.1,-158960016,-2.98
BK0853,电子竞技,1238.65,1.48,157133520,0.8,107304400,0.55,49829120,0.25,-56572160,-0.29,-100561664,-0.51
BK1128,CPO概念,2041.31,2.37,152541696,0.33,777887488,1.7000000000000002,-625345792,-1.37,-376157952,-0.8200000000000001,219857920,0.48
BK1131,同步磁阻电机,1201.86,2.71,141530366,4.37,108964766,3.37,32565600,1.01,-50086848,-1.55,-91443536,-2.83
BK1007,植物照明,840.2,2.71,127938864,6.77,143918528,7.62,-15979664,-0.85,-108655088,-5.75,-19283760,-1.02
BK1069,智慧灯杆,1228.14,2.5,126535072,4.19,142913312,4.74,-16378240,-0.54,-129475264,-4.29,3297184,0.11
BK1137,存储芯片,1087.16,1.97,125503312,0.84,146076176,0.97,-20572864,-0.14,-133466368,-0.89,7962976,0.05
BK1076,建筑节能,880.18,1.45,117683873,3.86,46713089,1.53,70970784,2.33,-79306912,-2.6,-38376944,-1.26
BK0926,湖北自贸,1256.57,0.91,98275584,1.29,129206384,1.7000000000000002,-30930800,-0.41000000000000003,-121699200,-1.6,23423632,0.31
