代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0822,租售同权,798.88,5.6,701740640,5.85,864900336,7.21,-163159696,-1.3599999999999999,-372971840,-3.11,-328768800,-2.74
BK0983,核污染防治,1272.15,6.6,468094832,4.23,587316512,5.31,-119221680,-1.08,-185603104,-1.6800000000000002,-282491744,-2.55
BK1110,Web3.0,1270.37,0.8,410956752,1.85,843421392,3.81,-432464640,-1.9500000000000002,-551943680,-2.49,140986880,0.64
BK0653,养老概念,2342.3,1.63,299115296,0.8200000000000001,663318304,1.82,-364203008,-1.0,-347724032,-0.9500000000000001,48608768,0.13
BK1118,数据确权,1369.44,-0.14,231967392,1.45,450956512,2.81,-218989120,-1.37,-268735232,-1.6800000000000002,36767744,0.23
BK0677,粤港自贸,2506.99,2.5300000000000002,214885888,1.44,520927296,3.49,-306041408,-2.05,-163256576,-1.09,-51629312,-0.35000000000000003
BK0724,海绵城市,846.59,2.63,198983040,1.81,207004528,1.88,-8021488,-0.07,-246162608,-2.24,47179584,0.43
BK0943,汽车拆解,953.36,1.51,181602352,3.95,326700000,7.1,-145097648,-3.15,-156797600,-3.41,-24804752,-0.54
BK0992,REITs概念,761.83,3.07,177607808,1.34,559123424,4.21,-381515616,-2.87,-224760864,-1.69,47153056,0.35000000000000003
BK0914,医废处理,1123.36,1.76,141292144,1.78,313044832,3.95,-171752688,-2.17,-166332496,-2.1,25040352,0.32
BK0642,手游概念,1038.83,1.2,130208432,0.55,389580464,1.6400000000000001,-259372032,-1.09,-549800960,-2.31,419592448,1.77
BK0849,京东金融,1222.42,1.11,117572320,2.5300000000000002,239945696,5.16,-122373376,-2.63,-30787264,-0.66,-86785072,-1.87
BK0672,沪企改革,2177.64,2.37,98071136,0.97,421006912,4.17,-322935776,-3.2,-255969984,-2.54,157898848,1.56
BK0823,养老金,1255.88,0.5700000000000001,79010624,0.17,643168320,1.37,-564157696,-1.2,-271798784,-0.58,192787968,0.41000000000000003
BK1070,土壤修复,852.98,2.71,73357056,0.9400000000000001,187612480,2.41,-114255424,-1.47,-77154432,-0.99,3797392,0.05
BK1082,噪声防治,1184.77,4.13,71651648,3.21,179271312,8.04,-107619664,-4.83,-80120368,-3.59,8468720,0.38
BK0908,HIT电池,2736.26,1.05,63333968,0.38,176116144,1.05,-112782176,-0.67,-60569600,-0.36,-2764544,-0.02
BK0937,蚂蚁概念,1015.31,1.1400000000000001,62782720,0.18,188131840,0.54,-125349120,-0.36,-91994112,-0.26,29211648,0.08
BK1065,气溶胶检测,1060.84,2.52,47840960,1.4,127136384,3.7199999999999998,-79295424,-2.32,-57512912,-1.6800000000000002,9671968,0.28
BK1080,新型城镇化,884.59,2.95,41307600,0.22,682700160,3.61,-641392560,-3.39,-353671424,-1.87,312364032,1.65
BK1093,汽车一体化压铸,957.99,0.66,40104548,1.18,12983588,0.38,27120960,0.8,10031552,0.30000000000000004,-50136096,-1.48
BK1108,科创板做市股,825.05,0.36,31950000,0.24,50052784,0.38,-18102784,-0.14,226342656,1.73,-258292624,-1.98
BK0520,社保重仓,9864.25,-0.28,28542927,0.61,10895887,0.23,17647040,0.38,102906976,2.2,-131449888,-2.8200000000000003
BK0693,基因测序,1826.27,0.74,24003744,0.23,65339280,0.62,-41335536,-0.39,-72834832,-0.6900000000000001,46499984,0.44
BK0924,地摊经济,1427.78,1.44,21156288,0.25,181014336,2.12,-159858048,-1.87,25094064,0.29,-46250368,-0.54
BK0684,京津冀,1490.62,2.7199999999999998,16509888,0.11,285877232,1.94,-269367344,-1.83,-79224320,-0.54,62714624,0.43
BK1063,重组蛋白,699.45,0.71,15867971,1.53,16700504,1.6099999999999999,-832533,-0.08,-7999328,-0.77,-8768,0.0
BK0635,中超概念,1921.11,2.39,9957374,0.66,17294750,1.15,-7337376,-0.49,4815872,0.32,-14773232,-0.98
BK0604,参股保险,2178.56,1.78,8512496,0.03,61822192,0.2,-53309696,-0.17,-191326208,-0.62,182813440,0.59
BK0894,阿兹海默,1290.3,1.9300000000000002,6886427,0.46,-10836327,-0.73,17722754,1.19,2873520,0.19,-9759952,-0.66
BK1023,培育钻石,835.37,0.15,2578221,0.13,26700381,1.3599999999999999,-24122160,-1.23,-33708640,-1.72,31327584,1.6
BK0986,CAR-T细胞疗法,820.66,0.98,786464,0.01,29832384,0.53,-29045920,-0.52,15617424,0.28,-16116912,-0.29
BK0636,B股,853.26,0.37,-1074856,-0.87,-2055335,-1.67,980479,0.8,4961574,4.02,-3886718,-3.15
BK1097,TOPCon电池,859.97,0.71,-2293152,-0.02,118878208,1.07,-121171360,-1.09,80381488,0.72,-78088320,-0.7000000000000001
BK0709,赛马概念,691.43,2.01,-9669371,-1.06,18881722,2.07,-28551093,-3.12,24511857,2.68,-14842494,-1.62
