代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0804,深股通,918.46,3.19,8710066688,2.08,7345930752,1.76,1364135936,0.33,-6390358016,-1.53,-2319712256,-0.55
BK0854,华为概念,2544.87,4.52,5764413696,3.23,4085032704,2.29,1679380992,0.9400000000000001,-2885456896,-1.62,-2878871296,-1.6099999999999999
BK0800,人工智能,1208.3,4.82,5338275840,2.92,4494247168,2.46,844028672,0.46,-3217591296,-1.76,-2118915840,-1.16
BK0900,新能源车,1451.18,4.58,4905441024,3.8,4235403008,3.2800000000000002,670038016,0.52,-3454579712,-2.68,-1444753920,-1.12
BK0596,融资融券,2020.26,3.58,4812345344,0.56,6843330560,0.79,-2030985216,-0.24,-11625955328,-1.35,6856822784,0.8
BK0891,国产芯片,2389.41,4.71,4751549440,4.72,3712041216,3.69,1039508224,1.03,-2564547840,-2.55,-2186262784,-2.17
BK0568,深成500,1054.19,2.47,4429275904,1.79,3549165056,1.43,880110848,0.36,-4002123776,-1.62,-427151360,-0.17
BK0867,富时罗素,1379.99,2.26,4220968192,0.81,4116495616,0.79,104472576,0.02,-7552036864,-1.45,3331076096,0.64
BK0634,大数据,3858.54,4.63,3780742400,3.1,3512591616,2.88,268150784,0.22,-2142503936,-1.76,-1633855488,-1.34
BK0714,5G概念,952.39,4.28,3639840768,4.3,3207195136,3.79,432645632,0.51,-2089170432,-2.47,-1550557696,-1.83
BK0579,云计算,2403.65,4.5600000000000005,3564080384,3.36,3291377152,3.1,272703232,0.26,-2228467968,-2.1,-1331740672,-1.25
BK1090,机器人概念,1197.99,5.8,3197611264,5.18,2658331904,4.3,539279360,0.87,-1896552960,-3.07,-1297372928,-2.1
BK0536,基金重仓,10949.28,3.84,3178969600,2.9,1626883584,1.49,1552086016,1.42,-1769957888,-1.62,-1409011968,-1.29
BK0554,物联网,10935.61,4.5600000000000005,3081501696,3.31,2574725888,2.77,506775808,0.54,-1801765632,-1.94,-1273260032,-1.37
BK0640,智能机器,3633.29,5.37,2941036544,5.06,2630126848,4.53,310909696,0.54,-1497113856,-2.58,-1443922432,-2.48
BK0917,半导体概念,1333.78,4.77,2924431104,3.95,2193762048,2.96,730669056,0.99,-1618242816,-2.18,-1305683968,-1.76
BK1134,算力概念,1071.71,4.16,2614606080,6.2,1897686784,4.5,716919296,1.7000000000000002,-1321969152,-3.14,-1292636672,-3.07
BK0922,数据中心,1319.0,4.36,2591054848,3.92,2072985856,3.14,518068992,0.78,-1825791744,-2.77,-751124480,-1.1400000000000001
BK0845,百度概念,1225.21,4.46,2511731200,4.32,1834160384,3.15,677570816,1.17,-1401150208,-2.41,-1110580992,-1.9100000000000001
BK0802,无人驾驶,1268.66,5.17,2443538176,4.22,2064476416,3.5700000000000003,379061760,0.66,-1442779904,-2.49,-1000758528,-1.73
BK1104,信创,1346.78,4.7,2299957248,2.61,1671296768,1.9,628660480,0.71,-1550851328,-1.76,-756064000,-0.86
BK0713,2025规划,806.97,3.75,2282683088,5.98,1804679632,4.73,478003456,1.25,-1362453504,-3.5700000000000003,-920229632,-2.41
BK1009,元宇宙概念,1583.49,4.47,2252629504,3.9699999999999998,1359881984,2.39,892747520,1.57,-1139683840,-2.01,-1112334848,-1.96
BK0743,深证100R,1132.27,1.9300000000000002,2243686144,2.01,1874257664,1.6800000000000002,369428480,0.33,-1619644672,-1.45,-624041472,-0.56
BK0830,区块链,902.41,3.81,2190853120,1.85,2622193152,2.22,-431340032,-0.36,-1044881408,-0.88,-1145971968,-0.97
BK1100,减速器,1011.92,9.25,2190545984,16.02,2044628544,14.96,145917440,1.07,-1028962608,-7.53,-1161583328,-8.5
BK0722,虚拟现实,800.69,4.66,2171582048,4.15,1608962400,3.07,562619648,1.07,-1126460160,-2.15,-1044511232,-2.0
BK0821,MSCI中国,1159.37,2.17,2104107776,0.54,2764292864,0.71,-660185088,-0.17,-5292351488,-1.37,3188248576,0.8200000000000001
BK0666,苹果概念,2319.98,4.95,2059713344,5.41,1796888384,4.72,262824960,0.6900000000000001,-1198455040,-3.15,-861258240,-2.26
BK0860,边缘计算,1464.65,5.0,1967708544,5.01,1359893888,3.46,607814656,1.55,-1051921152,-2.68,-915787264,-2.33
BK0655,网络安全,3665.57,4.62,1958073248,4.22,1294876064,2.79,663197184,1.43,-1231050752,-2.65,-727022592,-1.57
BK0552,机构重仓,12783.68,3.92,1845992448,0.64,3662168576,1.26,-1816176128,-0.63,-4048748544,-1.3900000000000001,2202759168,0.76
BK0662,在线教育,1813.03,4.21,1844152320,3.52,1214171392,2.32,629980928,1.2,-991000064,-1.8900000000000001,-852791040,-1.63
BK0644,特斯拉,3968.0,4.8,1821073152,3.45,1607359744,3.05,213713408,0.41000000000000003,-1319618560,-2.5,-501643520,-0.9500000000000001
BK1000,宁组合,566.0,1.8399999999999999,1796123136,4.85,1176771072,3.17,619352064,1.67,-618712832,-1.67,-1177410304,-3.18
BK0574,锂电池,2778.78,3.36,1787185664,2.17,1649271552,2.0,137914112,0.17,-1662334720,-2.02,-111476736,-0.14
BK1059,百元股,643.22,4.22,1779714304,2.51,922053632,1.3,857660672,1.21,-770706688,-1.09,-1009007872,-1.42
BK0879,标准普尔,1373.38,1.8900000000000001,1761352192,0.45,2898184704,0.73,-1136832512,-0.29,-5646528512,-1.43,3885174784,0.98
BK1061,数字经济,990.6,4.42,1740623184,3.2800000000000002,1116178256,2.11,624444928,1.18,-1135410688,-2.14,-602370816,-1.1400000000000001
BK0835,独角兽,1528.3,3.18,1684745984,2.67,1036182016,1.6400000000000001,648563968,1.03,-953663488,-1.51,-731082496,-1.16
BK0999,茅指数,684.01,1.3900000000000001,1661955584,2.09,1123920128,1.42,538035456,0.68,-641520640,-0.81,-1020435200,-1.29
