代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0579,云计算,2455.5,0.93,1347488000,1.6800000000000002,2554750464,3.18,-1207262464,-1.51,-1509713408,-1.88,171238912,0.21
BK1061,数字经济,984.68,0.74,1340756656,3.91,1676087728,4.89,-335331072,-0.98,-1016801536,-2.9699999999999998,-334130944,-0.97
BK0655,网络安全,3784.69,0.76,1237198288,3.32,1450570448,3.9,-213372160,-0.5700000000000001,-855147520,-2.3,-382050816,-1.03
BK1008,国资云概念,1300.59,2.34,1090969744,9.75,1272068496,11.37,-181098752,-1.62,-681711472,-6.09,-409258288,-3.66
BK0860,边缘计算,1509.96,0.63,883147264,2.41,1450847744,3.96,-567700480,-1.55,-872077312,-2.38,-11069952,-0.03
BK1111,AIGC概念,1574.54,1.62,809838080,2.59,1173602560,3.75,-363764480,-1.16,-688523264,-2.2,-121314816,-0.39
BK1134,算力概念,1107.29,1.44,786376704,2.05,1439548416,3.76,-653171712,-1.7000000000000002,-858208000,-2.24,71831296,0.19
BK1064,东数西算,1218.29,1.1400000000000001,674851792,2.9699999999999998,1096724688,4.83,-421872896,-1.8599999999999999,-587992064,-2.59,-58113280,-0.26
BK0922,数据中心,1341.1,0.6900000000000001,621412352,1.21,1433549824,2.8,-812137472,-1.5899999999999999,-1131045376,-2.21,538379264,1.05
BK0713,2025规划,836.36,0.46,604662672,1.97,1236934544,4.03,-632271872,-2.06,-597608704,-1.9500000000000002,-7053824,-0.02
BK1138,液冷概念,849.28,1.1400000000000001,583205632,3.89,1025253968,6.83,-442048336,-2.95,-571911168,-3.81,15299488,0.1
BK1129,数字水印,941.88,1.8599999999999999,582670176,12.43,576603376,12.3,6066800,0.13,-259003648,-5.52,-323666528,-6.9
BK1104,信创,1346.42,0.8300000000000001,576508160,0.93,1083032576,1.75,-506524416,-0.8200000000000001,-694921984,-1.12,107967232,0.17
BK0671,彩票概念,2242.02,1.25,502338688,5.91,520581536,6.12,-18242848,-0.21,-252498160,-2.9699999999999998,-249840560,-2.94
BK0628,智慧城市,3993.96,0.75,492699136,1.17,1111082752,2.63,-618383616,-1.46,-761361152,-1.8,265551360,0.63
BK0897,IPv6,1084.35,0.9400000000000001,477228144,6.22,259526208,3.38,217701936,2.84,-149479280,-1.9500000000000002,-327748864,-4.27
BK0715,航母概念,772.26,0.58,430665968,5.3,261182000,3.22,169483968,2.09,-198672240,-2.45,-231993728,-2.86
BK0923,字节概念,1071.64,0.24,384730240,1.71,878431616,3.9,-493701376,-2.19,-662431232,-2.94,277701120,1.23
BK0885,VPN,1034.32,0.98,349862112,4.93,496088144,6.99,-146226032,-2.06,-210054704,-2.96,-139807392,-1.97
BK0601,海工装备,1425.08,0.5,334920416,3.7800000000000002,178170512,2.01,156749904,1.77,-153066688,-1.73,-181853744,-2.05
BK1047,数据安全,900.32,0.71,328988560,2.5700000000000003,274025888,2.14,54962672,0.43,-348579760,-2.7199999999999998,19591168,0.15
BK0845,百度概念,1233.75,0.68,250904576,0.61,834387968,2.02,-583483392,-1.4100000000000001,-585292800,-1.4100000000000001,334388480,0.81
BK1133,ERP概念,966.93,0.77,234353685,5.93,227050197,5.75,7303488,0.18,-52565600,-1.33,-181788096,-4.6
BK0877,PCB,1440.06,0.56,225067296,1.65,355072160,2.6,-130004864,-0.9500000000000001,-200878848,-1.47,-24238848,-0.18
BK0947,屏下摄像,840.78,0.8200000000000001,216072400,3.46,237605520,3.8,-21533120,-0.34,-86705328,-1.3900000000000001,-129367072,-2.07
BK1084,数字哨兵,1621.2,1.06,212797536,9.3,304270256,13.29,-91472720,-4.0,-143828976,-6.28,-68968544,-3.01
BK0672,沪企改革,2127.48,0.55,199715984,4.28,264555280,5.66,-64839296,-1.3900000000000001,-168896944,-3.62,-30819040,-0.66
BK0667,国家安防,2253.81,0.56,190151984,0.98,402474448,2.08,-212322464,-1.1,-281500416,-1.46,91305984,0.47000000000000003
BK0964,6G概念,1014.24,0.31,187857776,3.33,157431616,2.79,30426160,0.54,-37154752,-0.66,-151036048,-2.67
BK0696,国产软件,2576.37,0.5700000000000001,182998784,0.44,568357376,1.37,-385358592,-0.93,-476111872,-1.1400000000000001,282643968,0.68
BK0886,智慧政务,1043.72,1.0,177848976,0.9400000000000001,153540752,0.81,24308224,0.13,-145629696,-0.77,-42652928,-0.23
