代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0821,MSCI中国,1226.3,1.6099999999999999,20669493760,5.0,18556359168,4.49,2113134592,0.51,-12015239168,-2.91,-8654249984,-2.09
BK0867,富时罗素,1439.99,1.4100000000000001,20664803328,3.84,20871262208,3.88,-206458880,-0.04,-14878818304,-2.77,-5785985024,-1.08
BK0500,HS300_,10306.02,2.1,19610187008,6.32,17994183936,5.8,1616003072,0.52,-10810257408,-3.49,-8799929856,-2.84
BK0879,标准普尔,1429.23,1.49,19578136832,4.46,18683685120,4.26,894451712,0.2,-12848087040,-2.93,-6730051584,-1.53
BK0637,互联金融,3954.84,3.8200000000000003,18799037440,12.42,15985625088,10.56,2813412352,1.8599999999999999,-7115621376,-4.7,-11672363520,-7.71
BK0718,证金持股,1211.49,2.2,18619294976,8.67,15921896960,7.42,2697398016,1.26,-8819912704,-4.11,-9799382272,-4.5600000000000005
BK0596,融资融券,2097.84,0.85,16901599232,2.11,21658107904,2.7,-4756508672,-0.59,-16934178816,-2.11,1175552,0.0
BK0711,券商概念,970.62,7.58,16812522752,16.37,14996045568,14.6,1816477184,1.77,-6472255232,-6.3,-10340267776,-10.07
BK0707,沪股通,1968.65,1.17,13339355136,3.59,13750482944,3.7,-411127808,-0.11,-9268596736,-2.5,-4070756352,-1.1
BK0612,上证180_,1448.67,2.2800000000000002,11090813952,6.03,10112051456,5.5,978762496,0.53,-6089036544,-3.31,-5001777664,-2.7199999999999998
BK0499,AH股,7084.78,2.34,10099739904,8.23,8982939904,7.32,1116800000,0.91,-4569591296,-3.73,-5530148864,-4.51
BK0568,深成500,1117.94,1.42,9131493632,3.9,9121970688,3.9,9522944,0.0,-6621601792,-2.83,-2509890304,-1.07
BK0743,深证100R,1207.35,1.9500000000000002,8142441216,7.03,7330845696,6.33,811595520,0.7000000000000001,-4077339904,-3.52,-4065101056,-3.51
BK0524,参股期货,27078.3,3.88,8084985344,16.72,7674345984,15.87,410639360,0.85,-3154517248,-6.52,-4930467840,-10.2
BK0999,茅指数,735.53,2.22,6459336448,7.5,5386705408,6.26,1072631040,1.25,-2624503040,-3.05,-3834833152,-4.45
