代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0695,小金属概念,2329.11,2.47,3098535168,6.28,2113748736,4.28,984786432,1.99,-515184384,-1.04,-2583351296,-5.23
BK0578,稀土永磁,2124.71,3.62,2015544528,6.69,1238190544,4.11,777353984,2.58,-383020800,-1.27,-1624203520,-5.39
BK0519,稀缺资源,20209.5,2.04,1922695264,5.94,1213191776,3.75,709503488,2.19,-525199616,-1.62,-1397495552,-4.32
BK0561,基本金属,22072.86,2.04,1024750832,5.5,572116464,3.07,452634368,2.43,-301521152,-1.62,-723229440,-3.88
BK0980,债转股,925.42,-0.14,324036096,3.08,346868080,3.3,-22831984,-0.22,-251961104,-2.39,-72074960,-0.68
BK0547,黄金概念,10967.59,0.67,239136384,2.1,229486832,2.01,9649552,0.08,-30599120,-0.27,-208537280,-1.83
BK0523,新材料,23469.72,0.14,198476288,0.31,350399488,0.54,-151923200,-0.24,-192317440,-0.30000000000000004,-3141376,0.0
BK0956,eSIM,1516.03,-1.28,197215232,3.26,29217776,0.48,167997456,2.7800000000000002,-61114976,-1.01,-136100256,-2.25
BK1057,电子纸概念,921.25,-0.43,174668640,5.43,122792432,3.8200000000000003,51876208,1.6099999999999999,-156621216,-4.87,-18047424,-0.56
BK1137,存储芯片,1125.28,-0.14,157539856,0.87,302176016,1.6600000000000001,-144636160,-0.79,-141220864,-0.78,-16318976,-0.09
BK0805,钛白粉,1154.89,1.42,154630693,7.41,160808165,7.71,-6177472,-0.30000000000000004,3944288,0.19,-158574992,-7.6
BK1119,PLC概念,1338.59,-0.66,149973808,3.15,6501488,0.14,143472320,3.01,-74565584,-1.56,-75408224,-1.58
BK1085,痘病毒防治,882.28,-0.14,135116832,3.81,209949728,5.93,-74832896,-2.11,-100514096,-2.84,-34602752,-0.98
BK1127,AI芯片,1080.55,-0.38,110677648,1.04,106776320,1.0,3901328,0.04,-61248496,-0.58,-49429152,-0.46
BK0875,ETC,1528.56,-0.75,100467712,0.93,84285648,0.78,16182064,0.15,-15568160,-0.14,-84899536,-0.78
BK0943,汽车拆解,913.08,0.47000000000000003,71628634,4.67,62557594,4.08,9071040,0.59,-28500720,-1.8599999999999999,-43127936,-2.81
BK0868,GDR,852.5,-0.32,69468768,1.81,33900080,0.88,35568688,0.93,-18662304,-0.49,-50806464,-1.33
BK0933,退税商店,1025.24,-0.04,58322598,3.06,37226710,1.9500000000000002,21095888,1.11,-3122016,-0.16,-55200560,-2.89
BK0841,体外诊断,1318.32,-0.24,51868032,0.86,160222224,2.65,-108354192,-1.79,-74247152,-1.23,22379104,0.37
BK1054,DRG/DIP,977.55,-0.58,36225024,0.89,-7436960,-0.18,43661984,1.08,-14692656,-0.36,-21532384,-0.53
BK0563,油价相关,5573.56,-0.34,35742912,1.56,-30251488,-1.32,65994400,2.88,-3112256,-0.14,-32630656,-1.43
BK1010,磷化工,662.83,0.7000000000000001,34751216,0.85,45406128,1.11,-10654912,-0.26,1513104,0.04,-36264320,-0.88
BK1068,净水概念,997.29,-0.56,33663421,1.11,20829693,0.6900000000000001,12833728,0.42,-87382800,-2.88,53719392,1.77
BK0890,MLCC,2314.37,-0.29,28200964,0.85,-30791292,-0.93,58992256,1.78,61821648,1.8599999999999999,-90022624,-2.71
BK0929,地塞米松,1209.2,0.23,28096511,2.74,10782093,1.05,17314418,1.69,-16570464,-1.6099999999999999,-11526048,-1.12
BK0870,单抗概念,1508.73,-0.29,23150016,0.24,-156008704,-1.62,179158720,1.8599999999999999,185829776,1.9300000000000002,-208979792,-2.17
BK0699,全息技术,2681.93,-0.66,22571568,0.35000000000000003,213345792,3.29,-190774224,-2.94,-106072432,-1.63,83500880,1.29
BK0979,低碳冶金,1144.86,0.8200000000000001,18780106,1.21,47050,0.0,18733056,1.21,-19546416,-1.26,766304,0.05
BK1065,气溶胶检测,1141.07,-0.81,18631951,1.25,-44024001,-2.95,62655952,4.2,142512,0.01,-18774464,-1.26
BK1074,托育服务,811.45,-0.14,17621936,0.65,53514176,1.99,-35892240,-1.33,27049856,1.0,-44671808,-1.6600000000000001
