代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0634,大数据,3982.55,2.29,5802233600,4.74,5854454272,4.78,-52220672,-0.04,-2401352704,-1.96,-3395648512,-2.77
BK0655,网络安全,3957.72,3.25,5005125888,7.82,4491236096,7.02,513889792,0.8,-1750491648,-2.74,-3254634496,-5.09
BK0554,物联网,11660.5,0.9500000000000001,4409540352,3.56,4831571456,3.9,-422031104,-0.34,-2347922176,-1.8900000000000001,-2061854464,-1.6600000000000001
BK1104,信创,1403.63,3.05,4324310016,4.18,3932247040,3.8,392062976,0.38,-1797208064,-1.74,-2521646336,-2.44
BK1134,算力概念,1170.02,2.1,3639553280,6.04,3178530304,5.27,461022976,0.76,-1327785728,-2.2,-2311767808,-3.84
BK0800,人工智能,1283.17,1.55,3546576896,1.8399999999999999,4347964160,2.26,-801387264,-0.42,-1814534656,-0.9400000000000001,-1732281600,-0.9
BK0922,数据中心,1389.27,1.75,3520028160,4.67,3576595456,4.75,-56567296,-0.08,-1342455552,-1.78,-2150400000,-2.85
BK0830,区块链,921.36,1.73,3451618560,3.35,3841460224,3.73,-389841664,-0.38,-1246182912,-1.21,-2205436160,-2.14
BK0579,云计算,2549.16,2.65,3441092096,2.65,2812377088,2.17,628715008,0.48,-840267776,-0.65,-2597723392,-2.0
BK0628,智慧城市,4107.7,1.85,3403201792,5.27,3022678016,4.68,380523776,0.59,-1718337792,-2.66,-1682170880,-2.6
BK0714,5G概念,1052.25,0.84,3130770944,2.37,3797020672,2.87,-666249728,-0.5,-1792256256,-1.3599999999999999,-1339925760,-1.01
BK0710,量子通信,1894.89,1.54,3050523136,9.35,3012580608,9.24,37942528,0.12,-1548604416,-4.75,-1501918976,-4.61
BK0696,国产软件,2672.55,2.66,2514978304,3.52,2015623936,2.8200000000000003,499354368,0.7000000000000001,-463319552,-0.65,-2046056704,-2.86
BK0897,IPv6,1130.58,3.23,2427532848,16.16,2331297840,15.52,96235008,0.64,-1144498368,-7.62,-1283034464,-8.54
BK0859,超清视频,1610.3,0.9400000000000001,2344404992,4.94,2506382080,5.28,-161977088,-0.34,-1536500480,-3.24,-808503552,-1.7000000000000002
BK1061,数字经济,1016.88,2.21,2265024256,4.12,1947691264,3.54,317332992,0.58,-910096896,-1.6600000000000001,-1349974016,-2.46
BK0861,数字孪生,1230.48,2.1,1944400288,6.42,1570276000,5.19,374124288,1.24,-926052096,-3.06,-1018348288,-3.36
BK1111,AIGC概念,1621.13,2.44,1943613952,4.11,1875572224,3.9699999999999998,68041728,0.14,-749084416,-1.58,-1194529536,-2.5300000000000002
BK1139,中特估,950.99,0.67,1933279488,3.64,2340707328,4.41,-407427840,-0.77,-1007660800,-1.9,-925618688,-1.74
BK0854,华为概念,2740.09,0.9500000000000001,1866349056,0.88,3211046144,1.51,-1344697088,-0.63,-2825851904,-1.33,959538176,0.45
BK0915,WiFi,969.41,1.96,1789018720,11.23,2033367152,12.76,-244348432,-1.53,-997276672,-6.26,-792505664,-4.97
BK1126,ChatGPT概念,1566.24,2.71,1688362752,3.12,1705254400,3.15,-16891648,-0.03,-583607808,-1.08,-1104754688,-2.04
BK0837,互联医疗,888.78,1.07,1667571968,4.62,1673283072,4.63,-5711104,-0.02,-648460032,-1.8,-1017703424,-2.8200000000000003
BK1135,数据要素,944.65,3.7199999999999998,1664574400,5.42,1276124608,4.16,388449792,1.27,-342160640,-1.12,-1321278208,-4.31
BK1128,CPO概念,2060.84,2.18,1607000832,3.1,890829568,1.72,716171264,1.38,-658243584,-1.27,-921584640,-1.78
BK0641,智能穿戴,2392.77,0.45,1575064320,3.55,1251244800,2.8200000000000003,323819520,0.73,-1153347584,-2.6,-421716736,-0.9500000000000001
BK0964,6G概念,1078.92,0.35000000000000003,1517912464,11.29,1463117712,10.88,54794752,0.41000000000000003,-786634544,-5.85,-732041504,-5.44
BK0662,在线教育,1893.74,1.94,1461171968,2.37,1415487488,2.3,45684480,0.07,-629190912,-1.02,-831612160,-1.35
BK0947,屏下摄像,869.51,0.63,1312805136,10.51,1134018736,9.08,178786400,1.43,-687586528,-5.5,-625218608,-5.0
BK0860,边缘计算,1579.06,1.38,1299527168,2.21,1377800448,2.35,-78273280,-0.13,-853781248,-1.45,-445745920,-0.76
BK0506,创投,13239.06,0.49,1230636032,1.65,1922216448,2.5700000000000003,-691580416,-0.93,-1419254272,-1.9,188618240,0.25
BK1064,东数西算,1265.7,2.03,1224378656,3.61,1132424992,3.34,91953664,0.27,-651836928,-1.92,-545368832,-1.6099999999999999
BK0956,eSIM,1515.15,1.8399999999999999,1206728736,15.56,1391797056,17.94,-185068320,-2.39,-725210064,-9.35,-481518688,-6.21
BK0885,VPN,1062.7,2.91,1182981504,10.69,1041541712,9.41,141439792,1.28,-532252480,-4.8100000000000005,-650729024,-5.88
BK0601,海工装备,1457.46,0.8200000000000001,1175054720,7.1,1149369504,6.94,25685216,0.16,-531937792,-3.21,-643116992,-3.88
BK1138,液冷概念,903.71,1.37,1116710576,5.87,1250916016,6.57,-134205440,-0.71,-644796928,-3.39,-443575808,-2.33
BK1009,元宇宙概念,1688.92,1.49,1102057216,1.52,1137748992,1.56,-35691776,-0.05,-424947456,-0.58,-676501760,-0.93
BK0832,工业互联,1691.5,0.75,1101759232,1.57,1231098112,1.75,-129338880,-0.18,-787514624,-1.12,-314203648,-0.45
BK0942,商汤概念,1009.74,2.31,984972560,7.8,844317536,6.69,140655024,1.11,-407194144,-3.23,-577778416,-4.58
BK0948,MicroLED,916.22,2.86,982884912,13.28,769881920,10.41,213002992,2.88,-456277824,-6.17,-526607104,-7.12
BK1047,数据安全,952.05,3.7800000000000002,982520832,4.11,416146176,1.74,566374656,2.37,-127620352,-0.53,-854900480,-3.58
BK1110,Web3.0,1413.78,2.89,975772000,4.02,645944416,2.66,329827584,1.3599999999999999,-92219648,-0.38,-883552512,-3.64
BK0556,移动支付,9908.52,1.38,961926144,2.59,1590508544,4.28,-628582400,-1.69,-866637312,-2.33,-95288832,-0.26
BK0813,雄安新区,834.85,0.42,954320432,2.86,1044504624,3.13,-90184192,-0.27,-748785920,-2.25,-205534208,-0.62
BK1088,F5G概念,1812.21,1.6600000000000001,897495040,3.11,901116672,3.13,-3621632,-0.01,-497415424,-1.73,-400079872,-1.3900000000000001
BK1057,电子纸概念,954.34,0.8,837783856,12.09,679840592,9.81,157943264,2.2800000000000002,-402829536,-5.82,-434954320,-6.28
BK0689,阿里概念,2034.38,0.72,835736832,1.92,1339974656,3.08,-504237824,-1.16,-344071936,-0.79,-491664896,-1.13
BK0923,字节概念,1101.0,2.1,832573792,2.48,788972896,2.35,43600896,0.13,-43002880,-0.13,-789570560,-2.35
BK0505,中字头,7494.73,0.55,806510848,1.6800000000000002,1363701248,2.84,-557190400,-1.16,-370282496,-0.77,-438154496,-0.91
BK1118,数据确权,1473.93,3.83,775161440,5.26,818947008,5.5600000000000005,-43785568,-0.30000000000000004,-323863296,-2.2,-451298016,-3.06
BK0883,数字货币,1404.22,2.63,761202832,4.13,636983440,3.45,124219392,0.67,41638656,0.23,-802841856,-4.35
BK0713,2025规划,856.65,0.25,751879424,1.63,1752126208,3.8,-1000246784,-2.17,-448811264,-0.97,-303068416,-0.66
BK0839,知识产权,1665.13,2.13,725667968,3.8,847627648,4.44,-121959680,-0.64,-449598208,-2.35,-276668672,-1.45
BK1075,电子身份证,1149.04,2.66,701251232,6.54,437383152,4.08,263868080,2.46,31346240,0.29,-732597488,-6.83
BK1055,虚拟数字人,1083.12,2.01,693136896,1.56,522869504,1.18,170267392,0.38,-197748736,-0.45,-495388160,-1.12
BK1008,国资云概念,1321.8,3.52,685071712,5.02,752626064,5.51,-67554352,-0.49,-192361744,-1.4100000000000001,-492709856,-3.61
BK1124,毫米波概念,1195.08,-0.53,684210848,4.54,983602160,6.53,-299391312,-1.99,-567552000,-3.77,-117422496,-0.78
BK0525,参股银行,9094.97,0.13,679450624,1.24,1019713024,1.87,-340262400,-0.62,-473149952,-0.87,-206300928,-0.38
BK0712,一带一路,1172.54,0.13,670766080,0.87,1190035968,1.54,-519269888,-0.67,-1241725696,-1.6,570959360,0.74
BK0667,国家安防,2341.61,1.33,586393104,1.71,377411856,1.1,208981248,0.61,-146431488,-0.43,-440059648,-1.28
BK0970,生物识别,1212.07,1.4100000000000001,570407200,2.41,458176032,1.94,112231168,0.47000000000000003,-411002880,-1.74,-159404544,-0.67
BK0937,蚂蚁概念,1042.62,0.97,537654208,2.67,442698688,2.2,94955520,0.47000000000000003,-69407232,-0.34,-468246784,-2.32
BK1142,裸眼3D,984.4,1.72,531875456,12.04,430018640,9.74,101856816,2.31,-254506112,-5.76,-277369344,-6.28
BK0880,UWB概念,1119.0,0.6900000000000001,530484240,6.47,528251264,6.45,2232976,0.03,-331872544,-4.05,-198611696,-2.42
BK0886,智慧政务,1070.78,3.17,514276224,1.8900000000000001,742593664,2.73,-228317440,-0.84,-274784000,-1.01,-235209728,-0.86
BK0918,特高压,1604.38,-0.65,505185584,3.02,851161456,5.09,-345975872,-2.07,-575078912,-3.44,69893376,0.42
BK0998,机器视觉,1335.35,0.88,498317312,3.5,334835168,2.35,163482144,1.15,-114434560,-0.8,-386137232,-2.7199999999999998
BK0853,电子竞技,1211.59,1.04,470669648,2.52,350041424,1.88,120628224,0.65,-211816448,-1.1400000000000001,-258853120,-1.3900000000000001
BK1065,气溶胶检测,1117.88,-0.28,434747936,16.06,397266960,14.68,37480976,1.38,-246183152,-9.09,-188564784,-6.97
BK0921,天基互联,1277.73,0.48,423826736,3.0,737659072,5.22,-313832336,-2.22,-222081280,-1.57,-201745680,-1.43
BK1141,混合现实,1093.98,1.33,398404816,4.49,202212096,2.2800000000000002,196192720,2.21,-334201616,-3.77,-64203184,-0.72
BK0706,人脑工程,3642.11,1.08,395685808,2.56,211821216,1.37,183864592,1.19,-147372800,-0.9500000000000001,-248312976,-1.6099999999999999
BK0722,虚拟现实,868.66,0.97,390830336,0.61,168551424,0.26,222278912,0.35000000000000003,-576373248,-0.89,186150912,0.29
BK0902,MiniLED,1544.44,1.6600000000000001,375411840,2.15,602521984,3.45,-227110144,-1.3,-468171264,-2.68,92759552,0.53
BK1127,AI芯片,1102.17,0.26,370349936,3.2,287869360,2.49,82480576,0.71,-223118064,-1.9300000000000002,-147231872,-1.27
BK0708,体育产业,1101.06,0.22,370109744,4.51,657175728,8.0,-287065984,-3.49,-247527376,-3.01,-122874912,-1.5
BK0671,彩票概念,2266.91,1.0,349846608,3.8,594400528,6.45,-244553920,-2.66,-295771536,-3.21,-54075072,-0.59
BK0891,国产芯片,2690.38,0.27,343542272,0.25,1270377216,0.91,-926834944,-0.67,-1234408704,-0.89,890736384,0.64
BK0840,OLED,2216.09,0.77,303550976,0.72,601043712,1.42,-297492736,-0.7000000000000001,-411840768,-0.97,108290048,0.26
BK1131,同步磁阻电机,1151.65,0.81,296979234,14.28,214009666,10.29,82969568,3.99,-136765904,-6.57,-160213344,-7.7
