代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1000,宁组合,596.15,0.30000000000000004,1077307504,3.77,356068976,1.25,721238528,2.5300000000000002,-492007168,-1.72,-585300224,-2.05
BK0588,太阳能,3248.0,0.49,872402432,0.9,665385216,0.68,207017216,0.21,-609812224,-0.63,-269125120,-0.28
BK0978,光伏建筑一体化,1360.36,-0.13,815714288,3.7,292177392,1.33,523536896,2.38,-261875968,-1.19,-553895680,-2.51
BK0908,HIT电池,3132.72,0.59,542575312,2.67,289696976,1.43,252878336,1.24,-187428096,-0.92,-355147264,-1.75
BK0999,茅指数,701.51,-0.26,412089344,0.79,-288546816,-0.55,700636160,1.34,-230274048,-0.44,-181816064,-0.35000000000000003
BK0988,钠离子电池,1318.25,0.16,348539760,2.65,100853584,0.77,247686176,1.88,-176792320,-1.34,-171747472,-1.31
BK0811,超级品牌,2363.19,0.07,291457040,1.6,286376976,1.57,5080064,0.03,-206736128,-1.13,-84720992,-0.46
BK1127,AI芯片,1042.15,-0.04,273628848,2.38,431867456,3.75,-158238608,-1.37,-218521648,-1.9,-55107168,-0.48
BK0896,白酒,2497.28,-0.1,262290816,1.8,280617664,1.92,-18326848,-0.13,-86788608,-0.59,-175502048,-1.2
BK1100,减速器,1056.82,5.09,251471936,1.21,291442496,1.4,-39970560,-0.19,-294746368,-1.42,43274496,0.21
BK0935,中芯概念,1081.85,0.1,239813264,1.2,-26951024,-0.13,266764288,1.33,-279962624,-1.4,38903296,0.19
BK0611,上证50_,1602.86,0.08,208375808,0.46,-279160576,-0.61,487536384,1.07,-285225472,-0.62,76849664,0.17
BK1003,抽水蓄能,1203.89,1.6600000000000001,191459136,2.25,211560912,2.49,-20101776,-0.24,-188551904,-2.21,-2907232,-0.03
BK1094,钙钛矿电池,968.51,0.30000000000000004,186189216,1.81,153531104,1.49,32658112,0.32,60742032,0.59,-246931248,-2.4
BK1059,百元股,726.83,-0.42,163481856,0.22,-347472128,-0.47000000000000003,510953984,0.6900000000000001,-376554752,-0.51,213073152,0.29
BK0563,油价相关,5392.92,0.53,144110944,5.09,13877904,0.49,130233040,4.6,-84994256,-3.0,-59116688,-2.09
BK1108,科创板做市股,932.01,-0.41000000000000003,130155088,1.12,-102690384,-0.88,232845472,2.0,78460928,0.67,-208616000,-1.79
BK1097,TOPCon电池,1007.72,0.92,85771664,0.53,56682864,0.35000000000000003,29088800,0.18,53356288,0.33,-139127808,-0.86
BK1070,土壤修复,778.95,0.28,81660469,3.77,140280533,6.48,-58620064,-2.71,-97069520,-4.49,15409056,0.71
BK1026,调味品概念,904.38,1.05,68946972,2.48,69112236,2.49,-165264,-0.01,-45108416,-1.62,-23838560,-0.86
BK1057,电子纸概念,894.87,-0.19,67719296,1.79,97823392,2.59,-30104096,-0.8,-50749840,-1.34,-16969456,-0.45
BK1098,生物质能发电,892.9,1.18,55698388,2.85,142344308,7.28,-86645920,-4.43,-78377328,-4.01,22678928,1.16
BK1014,发电机概念,966.7,0.65,41308497,3.24,51064717,4.01,-9756220,-0.77,-26680208,-2.09,-14628304,-1.15
BK1073,啤酒概念,1040.86,0.79,36764478,1.17,37153006,1.18,-388528,-0.01,9329424,0.30000000000000004,-46093904,-1.46
BK0990,快递概念,772.64,0.42,33418636,1.07,85963228,2.74,-52544592,-1.6800000000000002,-59336192,-1.8900000000000001,25927264,0.8300000000000001
BK1024,绿色电力,1032.62,1.25,28458608,0.11,149792112,0.56,-121333504,-0.46,-245868800,-0.92,217410048,0.8200000000000001
BK0603,页岩气,1632.76,0.55,24292416,0.45,-8742960,-0.16,33035376,0.61,-58445312,-1.08,33805024,0.62
BK1006,碳基材料,792.83,0.79,23933472,0.8300000000000001,95087632,3.31,-71154160,-2.48,-18758752,-0.65,-5174736,-0.18
BK0514,参股券商,11419.91,0.15,19851232,0.06,179231968,0.56,-159380736,-0.5,-43363072,-0.14,23511808,0.07
BK0855,纳米银,1279.7,0.22,12306673,0.65,-2413711,-0.13,14720384,0.78,-25736752,-1.3599999999999999,13430080,0.71
BK0818,可燃冰,989.13,0.81,9870674,1.0,26416075,2.67,-16545401,-1.67,-40664608,-4.11,30793920,3.11
BK0973,注射器概念,1166.92,0.01,7156301,0.79,9086720,1.01,-1930419,-0.21,-27507056,-3.05,20350752,2.26
BK0636,B股,858.75,-0.22,1910086,2.91,-866877,-1.32,2776963,4.24,645288,0.98,-2555374,-3.9
BK0981,工业气体,1447.23,0.97,-342414,-0.01,154034370,4.15,-154376784,-4.16,-47063392,-1.27,45440000,1.22
BK0914,医废处理,1063.7,0.81,-371348,-0.01,-36758516,-1.06,36387168,1.05,-4336208,-0.13,4707552,0.14
BK0685,举牌,2081.47,1.53,-2364524,-0.23,9291050,0.9,-11655574,-1.13,-18254320,-1.77,20618848,2.0
BK1023,培育钻石,965.27,0.43,-4511996,-0.30000000000000004,7068916,0.47000000000000003,-11580912,-0.76,35558720,2.34,-31304896,-2.06
BK1131,同步磁阻电机,1170.16,0.7000000000000001,-4558407,-0.17,-15980519,-0.58,11422112,0.42,-12060576,-0.44,16618992,0.6000000000000001
BK0803,股权转让,622.52,-1.03,-7577879,-0.54,1233657,0.09,-8811536,-0.62,15367424,1.09,-7789520,-0.55
BK0866,人造肉,924.34,0.27,-8131341,-1.37,847868,0.14,-8979209,-1.51,-16555225,-2.7800000000000002,24686566,4.15
BK1121,第四代半导体,1150.39,0.03,-12861990,-4.15,-8855242,-2.86,-4006748,-1.29,-3092262,-1.0,15954253,5.15
BK1083,千金藤素,979.51,-1.23,-14712047,-3.05,-7550725,-1.57,-7161322,-1.49,-18834396,-3.91,33546443,6.96
BK1122,血氧仪,937.91,-0.65,-15551601,-1.32,9219227,0.78,-24770828,-2.1,-27551392,-2.34,42537920,3.61
