代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK0675,病毒防治,2588.19,1.22,763468576,3.65,275867424,1.32,487601152,2.33,-240100096,-1.15,-509432832,-2.44
BK0906,流感,1516.52,1.3900000000000001,609954688,3.0,247267456,1.21,362687232,1.78,-278106624,-1.37,-331847936,-1.63
BK0899,CRO,1637.88,4.05,531492176,4.45,248872480,2.09,282619696,2.37,-59976096,-0.5,-471516080,-3.95
BK0889,医疗美容,1661.04,1.09,417008352,3.07,277152144,2.04,139856208,1.03,-167650304,-1.23,-235421952,-1.73
BK0615,中药概念,2132.18,0.86,410982928,1.48,445461008,1.6,-34478080,-0.12,-282860800,-1.02,-128410368,-0.46
BK1060,新冠药物,793.98,2.18,374652176,2.61,196449376,1.37,178202800,1.24,-46169344,-0.32,-328668928,-2.29
BK0870,单抗概念,1446.77,1.35,354638816,2.76,215017680,1.67,139621136,1.09,-353956608,-2.75,-682192,-0.01
BK1106,创新药,1035.51,1.73,317177008,2.16,384818336,2.63,-67641328,-0.46,-106551808,-0.73,-210625024,-1.44
BK1085,痘病毒防治,861.69,2.27,314430928,4.48,109955216,1.57,204475712,2.91,-56386992,-0.8,-258043936,-3.67
BK1056,幽门螺杆菌概念,883.62,1.81,301829904,3.14,252057472,2.62,49772432,0.52,-97316656,-1.01,-204513248,-2.12
BK0939,辅助生殖,1034.3,1.87,298236512,3.38,210368240,2.38,87868272,0.99,-108872096,-1.23,-189364400,-2.14
BK0548,生物疫苗,27834.38,1.13,294650896,2.31,123305456,0.97,171345440,1.35,-247875552,-1.9500000000000002,-44979200,-0.35000000000000003
BK1078,肝炎概念,1072.77,2.33,264951312,2.48,129525264,1.21,135426048,1.27,-14791520,-0.14,-250159776,-2.34
BK0806,精准医疗,991.81,1.27,189831616,2.01,84223088,0.89,105608528,1.12,-66252016,-0.7000000000000001,-123579600,-1.31
BK0676,独家药品,2590.02,0.9400000000000001,185966144,1.97,84062960,0.89,101903184,1.08,-12057696,-0.13,-173908448,-1.8399999999999999
BK0841,体外诊断,1258.08,1.52,168801280,1.8399999999999999,102733280,1.12,66068000,0.72,-36528480,-0.4,-132272816,-1.44
BK1120,熊去氧胆酸,914.29,2.11,105756320,1.88,112795184,2.01,-7038864,-0.13,1742400,0.03,-107498720,-1.9100000000000001
BK0986,CAR-T细胞疗法,878.75,0.97,102491024,1.44,87581056,1.23,14909968,0.21,-106059664,-1.49,3382832,0.05
BK0862,超级真菌,1186.12,2.03,101557472,1.67,150818096,2.49,-49260624,-0.81,-102938736,-1.7000000000000002,1381232,0.02
BK0883,数字货币,1432.74,0.35000000000000003,100370896,0.58,208497024,1.21,-108126128,-0.63,82591744,0.48,-182962688,-1.06
BK1117,抗原检测,805.41,1.7000000000000002,97843088,1.31,28333152,0.38,69509936,0.93,-16799856,-0.22,-81043248,-1.08
BK0974,化妆品概念,1026.75,0.29,93146496,1.4,38014944,0.5700000000000001,55131552,0.8300000000000001,7166240,0.11,-86376704,-1.3
BK0693,基因测序,1940.22,0.77,74816016,0.76,85669344,0.87,-10853328,-0.11,-109802912,-1.12,36927840,0.38
BK1063,重组蛋白,743.41,2.84,51325093,2.96,21997781,1.27,29327312,1.69,8085840,0.47000000000000003,-43533936,-2.51
BK0698,免疫治疗,1327.0,0.8,46314720,0.81,17254528,0.30000000000000004,29060192,0.51,6377968,0.11,-52692704,-0.92
BK0822,租售同权,789.88,0.04,44269200,0.84,102854464,1.96,-58585264,-1.11,-138501488,-2.64,94232304,1.79
BK1054,DRG/DIP,968.75,0.71,34735087,1.1,47048367,1.49,-12313280,-0.39,-47557632,-1.51,12822528,0.41000000000000003
BK1012,PVDF概念,827.36,0.17,32382960,0.76,10570144,0.25,21812816,0.51,-19355872,-0.45,-13027088,-0.31
BK0936,长寿药,1017.99,1.07,27278122,0.74,39750986,1.07,-12472864,-0.34,-29447856,-0.79,2169712,0.06
BK0866,人造肉,1004.05,0.0,22899293,2.11,58152920,5.37,-35253627,-3.25,3486512,0.32,-26385808,-2.44
BK1062,新冠检测,678.81,1.42,17780720,0.17,4695472,0.05,13085248,0.13,133079824,1.29,-150860544,-1.46
BK0929,地塞米松,1248.04,1.58,16325042,1.11,25730178,1.75,-9405136,-0.64,-46684368,-3.18,30359312,2.07
BK0941,疫苗冷链,1141.44,-0.05,15477552,0.31,22413440,0.45,-6935888,-0.14,-89152224,-1.79,73674688,1.48
BK0895,维生素,1454.42,0.54,14826793,0.75,15553401,0.78,-726608,-0.04,-28430544,-1.43,13629664,0.6900000000000001
BK0894,阿兹海默,1391.28,1.1400000000000001,9225549,0.27,40072349,1.19,-30846800,-0.91,18903280,0.56,-28128832,-0.8300000000000001
BK0938,代糖概念,915.5,-0.36,6607288,0.97,-908862,-0.13,7516150,1.11,-19329021,-2.84,12721744,1.87
BK1058,地下管网,952.71,0.6900000000000001,5964608,0.13,27947744,0.6000000000000001,-21983136,-0.47000000000000003,16524640,0.35000000000000003,-22223184,-0.48
BK1123,蒙脱石散,959.75,1.22,3874676,0.23,7983172,0.47000000000000003,-4108496,-0.24,-15156912,-0.9,11282224,0.67
BK0993,宠物经济,679.98,-0.08,3699841,0.22,14285937,0.84,-10586096,-0.62,45904176,2.69,-49604016,-2.91
BK0566,滨海新区,10989.08,-0.31,3150460,0.1,88289020,2.76,-85138560,-2.66,-90643376,-2.83,87492912,2.74
BK0996,毛发医疗,962.44,1.15,-3400352,-0.12,-17478832,-0.62,14078480,0.5,-66634176,-2.38,70034512,2.5
BK1122,血氧仪,920.85,0.58,-4016731,-0.27,4085413,0.28,-8102144,-0.55,18857696,1.28,-15351264,-1.05
BK1096,光伏高速公路,1061.39,-0.84,-4565837,-1.47,-6782460,-2.18,2216623,0.71,11491742,3.69,-6925906,-2.22
BK0636,B股,901.73,-0.67,-5557359,-6.71,-3481838,-4.2,-2075521,-2.51,201028,0.24,5356331,6.47
BK1071,跨境支付,1075.55,1.25,-7457712,-0.05,240249264,1.6400000000000001,-247706976,-1.69,114085632,0.78,-106627984,-0.73
BK1132,MLOps概念,1064.31,-0.43,-8495803,-0.30000000000000004,-4183307,-0.15,-4312496,-0.15,-2004992,-0.07,10500800,0.37
BK0979,低碳冶金,1193.84,-0.75,-10540869,-0.89,-23046660,-1.94,12505791,1.05,-32540784,-2.74,43081632,3.63
BK1116,抗菌面料,1078.45,-1.13,-15899530,-2.38,-406507,-0.06,-15493023,-2.32,-1386598,-0.21,17286128,2.58
BK0685,举牌,2150.48,-0.73,-16635303,-3.02,-35986474,-6.53,19351171,3.51,-13425637,-2.44,30060941,5.46
BK1026,调味品概念,928.21,-0.77,-16963165,-0.66,34442611,1.35,-51405776,-2.01,-12667248,-0.5,29630416,1.16
BK1083,千金藤素,948.19,1.28,-17837864,-1.96,30882758,3.4,-48720622,-5.36,20932048,2.3,-3094192,-0.34
BK0973,注射器概念,1142.76,1.23,-18151986,-1.9,18919678,1.98,-37071664,-3.89,3664784,0.38,14487184,1.52
BK1103,熔盐储能,766.45,-0.6000000000000001,-18306164,-2.93,3223223,0.52,-21529387,-3.44,-18705825,-2.99,35882089,5.74
BK1066,民爆概念,1027.52,-0.9400000000000001,-24884332,-3.02,9297378,1.13,-34181710,-4.15,-4234528,-0.51,29118880,3.5300000000000002
BK0949,氦气概念,1489.78,-1.78,-25588820,-2.05,-1349969,-0.11,-24238851,-1.94,27856736,2.23,-2267904,-0.18
BK0934,蝗虫防治,1408.91,-0.64,-26125820,-2.5300000000000002,-851341,-0.08,-25274479,-2.45,18634160,1.81,7491648,0.73
BK1098,生物质能发电,906.18,-0.77,-27687089,-3.21,-10579570,-1.23,-17107519,-1.99,22351665,2.59,5335440,0.62
BK0709,赛马概念,731.95,-1.24,-27964726,-3.99,10299500,1.47,-38264226,-5.47,26832367,3.83,1132358,0.16
BK1079,户外露营,1067.51,-1.22,-28585661,-3.37,-19534221,-2.3,-9051440,-1.07,33155472,3.9,-4569808,-0.54
BK0872,青蒿素,1481.13,0.64,-28832906,-1.3,4808518,0.22,-33641424,-1.52,13834016,0.63,14998880,0.68
BK0603,页岩气,1732.97,-0.63,-31262160,-0.6900000000000001,26869856,0.59,-58132016,-1.28,83339568,1.83,-52251760,-1.15
BK1082,噪声防治,1188.79,-1.3,-32192344,-3.07,-1960945,-0.19,-30231399,-2.88,-16350416,-1.56,48542768,4.63
BK0868,GDR,866.5,-0.11,-34383824,-0.76,15069776,0.33,-49453600,-1.09,5846928,0.13,28536896,0.63
BK0950,草甘膦,1733.17,-0.66,-37304148,-3.96,-29372220,-3.12,-7931928,-0.84,10602592,1.12,26701552,2.83
BK0944,肝素概念,741.27,1.34,-37823421,-2.32,-22602333,-1.3900000000000001,-15221088,-0.93,20770480,1.27,17052944,1.05
BK0803,股权转让,621.86,-0.45,-38047633,-4.06,-6690655,-0.71,-31356978,-3.35,5028992,0.54,33018640,3.5300000000000002
BK0520,社保重仓,10604.0,-0.07,-38226064,-1.09,14743792,0.42,-52969856,-1.51,-67270336,-1.92,105496416,3.01
BK1113,复合集流体,905.1,-0.16,-41039619,-2.17,-51039811,-2.7,10000192,0.53,-9617184,-0.51,50656800,2.68
BK0849,京东金融,1260.42,-0.12,-41340399,-1.8900000000000001,-20017727,-0.92,-21322672,-0.97,-28198064,-1.29,69538448,3.18
BK1014,发电机概念,946.97,-1.06,-42134202,-6.44,-11968119,-1.83,-30166083,-4.61,-8194753,-1.25,50328944,7.69
BK0932,尾气治理,1285.38,-0.8200000000000001,-42419379,-1.99,-31450499,-1.48,-10968880,-0.52,32626864,1.53,8594736,0.4
BK0563,油价相关,5643.3,-0.6000000000000001,-51495280,-2.22,-14354144,-0.62,-37141136,-1.6,78224640,3.37,-26729360,-1.15
BK1109,供销社概念,1090.52,-0.49,-51817246,-4.52,-1108943,-0.1,-50708303,-4.43,1003936,0.09,50813312,4.44
BK1131,同步磁阻电机,1097.69,-1.09,-54101560,-7.46,-22552666,-3.11,-31548894,-4.35,-52259725,-7.2,106361278,14.66
