代码,名称,最新价,今日涨跌幅,今日主力净流入(净额),今日主力净流入(净占比),今日超大单净流入(净额),今日超大单净流入(净占比),今日大单净流入(净额),今日大单净流入(净占比),今日中单净流入(净额),今日中单净流入(净占比),今日小单净流入(净额),今日小单净流入(净占比)
BK1145,机器人执行器,1001.67,1.24,301933424,3.95,217868480,2.85,84064944,1.1,-33899472,-0.44,-268033984,-3.51
BK0983,核污染防治,1164.39,2.61,206421744,3.86,230159328,4.31,-23737584,-0.44,-76655568,-1.43,-129766176,-2.43
BK1070,土壤修复,818.25,1.3,157365840,4.02,221674000,5.66,-64308160,-1.6400000000000001,-85858672,-2.19,-71507168,-1.83
BK0901,3D摄像头,938.14,-2.14,143808359,5.27,-16657625,-0.61,160465984,5.88,-78298624,-2.87,-65509744,-2.4
BK1113,复合集流体,849.62,-0.12,134314433,6.79,84987505,4.29,49326928,2.49,-10621008,-0.54,-123693408,-6.25
BK1125,电子后视镜,1061.99,-0.27,133939046,5.93,98703046,4.37,35236000,1.56,-26410720,-1.17,-107528336,-4.76
BK0492,煤化工,8298.71,-0.72,132708480,1.38,53850800,0.56,78857680,0.8200000000000001,-147246224,-1.54,14250960,0.15
BK1026,调味品概念,876.95,-0.16,128012064,2.8200000000000003,101040304,2.23,26971760,0.59,-71979392,-1.5899999999999999,-56032672,-1.24
BK1100,减速器,1000.65,0.42,95819520,0.64,176281840,1.18,-80462320,-0.54,-89080064,-0.59,-6739200,-0.04
BK1049,EDR概念,876.58,1.1400000000000001,64619280,1.8599999999999999,135257488,3.89,-70638208,-2.03,-68873312,-1.98,4254048,0.12
BK1011,环氧丙烷,533.14,-1.47,37735488,3.08,-9183579,-0.75,46919067,3.83,-38840800,-3.17,967600,0.08
BK0887,鸡肉概念,833.75,-0.02,31679568,1.98,21678704,1.35,10000864,0.62,-66060368,-4.12,34380816,2.14
BK1130,时空大数据,1004.12,-0.6000000000000001,22425357,0.56,2842477,0.07,19582880,0.48,3279072,0.08,-25704416,-0.64
BK0856,工业大麻,1465.43,-1.03,19124640,0.38,184502240,3.65,-165377600,-3.27,-71919344,-1.42,52794720,1.04
BK1092,麒麟电池,809.93,-2.5300000000000002,17565808,0.52,-146609376,-4.33,164175184,4.85,-116808592,-3.45,99242768,2.93
BK1079,户外露营,1029.08,-1.98,14447081,1.34,47521524,4.42,-33074443,-3.07,-36512592,-3.39,22065504,2.05
BK0622,地热能,2995.12,-0.6000000000000001,6245602,0.74,-8072974,-0.96,14318576,1.71,65685498,7.83,-71931104,-8.57
BK1098,生物质能发电,894.72,0.1,5825362,0.37,-9358993,-0.59,15184355,0.96,5188016,0.33,-11013376,-0.6900000000000001
BK1105,世界杯,1273.35,-1.6600000000000001,3160002,0.15,6378018,0.31,-3218016,-0.16,59715344,2.9,-62875344,-3.06
BK1132,MLOps概念,1009.31,-1.77,680772,0.03,-40005644,-1.62,40686416,1.65,88062624,3.56,-88743408,-3.59
BK1123,蒙脱石散,902.05,-0.8,618872,0.09,-1563455,-0.22,2182327,0.31,-5371405,-0.77,4752528,0.68
BK1096,光伏高速公路,1064.56,-0.5700000000000001,-324397,-0.08,4031779,0.96,-4356176,-1.03,-12454661,-2.95,12779058,3.03
BK0636,B股,861.62,-0.97,-1908012,-3.03,991968,1.58,-2899980,-4.61,-352605,-0.56,2260617,3.59
BK1081,核酸采样亭,1319.5,-0.77,-6532499,-0.28,-39378739,-1.6800000000000002,32846240,1.4,31879680,1.3599999999999999,-25347200,-1.08
BK1116,抗菌面料,1032.66,-2.13,-6715399,-1.12,-5814966,-0.97,-900433,-0.15,7854708,1.31,-1139309,-0.19
BK0938,代糖概念,866.48,-1.54,-7592771,-1.25,-1105000,-0.18,-6487771,-1.06,254788,0.04,7337984,1.2
BK1063,重组蛋白,689.32,-0.9500000000000001,-8361936,-1.46,-14061483,-2.45,5699547,0.99,-1928587,-0.34,13579842,2.37
BK0954,盲盒经济,995.17,-0.85,-9199614,-0.77,40361440,3.37,-49561054,-4.14,-27727872,-2.32,36927472,3.08
BK0685,举牌,2057.05,-1.3900000000000001,-12511266,-1.6400000000000001,-1676638,-0.22,-10834628,-1.42,-3428847,-0.45,15940112,2.09
BK0933,退税商店,1048.24,-0.72,-12986246,-1.13,-26298436,-2.2800000000000002,13312190,1.16,1959104,0.17,11027120,0.96
BK0928,抖音小店,893.26,-1.58,-13368023,-0.85,13673913,0.87,-27041936,-1.73,-14191520,-0.91,27559552,1.76
BK0563,油价相关,5472.49,-0.6900000000000001,-13574800,-0.52,34486032,1.31,-48060832,-1.83,44953184,1.71,-31378384,-1.19
BK0949,氦气概念,1401.7,-1.72,-14498873,-1.45,-21755699,-2.18,7256826,0.73,14952336,1.5,-453472,-0.05
BK0904,广电,1183.28,-0.92,-16305463,-0.59,64983785,2.36,-81289248,-2.95,7232880,0.26,8635904,0.31
BK1099,轮毂电机,816.24,-1.02,-16774974,-2.42,1133052,0.16,-17908026,-2.59,27180626,3.93,-10405664,-1.5
BK0950,草甘膦,1610.41,-1.6600000000000001,-17703375,-2.24,-5402448,-0.68,-12300927,-1.56,7307654,0.93,10395712,1.32
BK1014,发电机概念,919.1,-1.75,-18966199,-2.51,-251365,-0.03,-18714834,-2.48,-20387634,-2.7,39353824,5.2
BK0709,赛马概念,680.76,-1.5,-20900463,-4.04,8200389,1.58,-29100852,-5.62,7759393,1.5,13141069,2.54
BK0967,水产养殖,923.2,2.81,-21245744,-0.42,36191200,0.71,-57436944,-1.13,-21185056,-0.42,42430800,0.84
BK0944,肝素概念,691.88,-0.97,-21286730,-2.06,-8447298,-0.8200000000000001,-12839432,-1.24,-21090016,-2.04,42376752,4.1
BK0929,地塞米松,1175.25,-1.54,-23528814,-2.7199999999999998,-13105839,-1.52,-10422975,-1.21,-5617616,-0.65,29146432,3.37
