股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
锦富技术,1.9%,0.0%,inf
联创股份,1.32%,0.0%,inf
创益通,1.62%,0.0%,inf
科信技术,1.97%,0.0%,inf
智洋创新,1.27%,0.0%,inf
泽宇智能,1.07%,0.0%,inf
欣灵电气,2.55%,0.0%,inf
明阳电气,4.85%,0.0%,inf
华塑科技,2.62%,0.0%,inf
多利科技,2.13%,0.0%,inf
世茂能源,1.28%,0.0%,inf
帝尔激光,1.03%,0.0%,inf
云南锗业,1.92%,0.0%,inf
赛腾股份,1.76%,0.0%,inf
莲花健康,1.03%,0.0%,inf
新特电气,2.47%,0.0%,inf
福达合金,2.2%,0.0%,inf
华新环保,1.09%,0.0%,inf
德昌股份,1.87%,0.0%,inf
北方长龙,1.77%,0.0%,inf
经纬股份,1.99%,0.0%,inf
联科科技,2.19%,0.0%,inf
赢合科技,1.03%,0.0%,inf
雷尔伟,4.89%,0.0%,inf
江波龙,6.18%,0.0%,inf
中马传动,1.1%,0.0%,inf
神农科技,1.63%,0.0%,inf
康平科技,1.1%,0.0%,inf
赛维时代,5.93%,0.0%,inf
蜀道装备,1.11%,0.0%,inf
浙江黎明,1.46%,0.0%,inf
云意电气,1.58%,0.0%,inf
德尔玛,2.66%,0.0%,inf
斯瑞新材,2.71%,0.0%,inf
英可瑞,1.56%,0.0%,inf
双杰电气,1.52%,0.0%,inf
珠海冠宇,1.01%,0.0%,inf
肇民科技,1.09%,0.0%,inf
宝馨科技,1.21%,0.0%,inf
天承科技,2.43%,0.0%,inf
伟测科技,1.75%,0.0%,inf
*ST新海,1.05%,0.0%,inf
美利信,2.57%,0.0%,inf
蓝海华腾,1.05%,0.0%,inf
天银机电,1.16%,0.0%,inf
金冠股份,2.24%,0.0%,inf
炬华科技,1.76%,0.0%,inf
英唐智控,1.44%,0.0%,inf
天迈科技,1.43%,0.0%,inf
联特科技,1.12%,0.0%,inf
迦南智能,4.13%,0.0%,inf
满坤科技,1.13%,0.0%,inf
秋田微,1.41%,0.0%,inf
星光农机,1.14%,0.0%,inf
溯联股份,3.11%,0.0%,inf
力鼎光电,5.18%,0.0%,inf
联合光电,1.3%,0.0%,inf
国泰环保,2.16%,0.0%,inf
万胜智能,2.75%,0.0%,inf
华锐精密,1.55%,0.0%,inf
和顺电气,1.47%,0.0%,inf
金橙子,1.95%,0.0%,inf
金科股份,1.31%,0.0%,inf
晋拓股份,2.49%,0.0%,inf
通业科技,1.23%,0.0%,inf
东箭科技,1.19%,0.0%,inf
永悦科技,1.36%,0.0%,inf
