股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
金杯电工,2.66%,10.13%,0.2626329113924051
丽臣实业,1.62%,6.18%,0.26226818181818173
顺博合金,2.13%,8.18%,0.260532631578947
朝阳科技,3.8%,14.64%,0.25958895705521456
百花医药,5.01%,19.32%,0.25934117647058835
永泰能源,2.16%,8.33%,0.25919999999999976
长盛轴承,1.51%,-5.85%,0.25799059829059867
浩洋股份,1.35%,5.25%,0.2570728782287822
金百泽,2.5%,-9.79%,0.25536912751677854
许继电气,1.25%,4.91%,0.25464285714285695
神农集团,3.17%,12.49%,0.25383924528301866
天桥起重,2.19%,8.63%,0.25367499999999976
和辉光电,1.3%,5.14%,0.2529999999999993
君逸数码,4.66%,18.46%,0.25244159178433895
鼎际得,2.03%,-8.1%,0.25059815789473705
永冠新材,1.54%,6.2%,0.24854883720930251
浙江震元,1.64%,6.62%,0.2476078431372546
邦基科技,1.82%,7.38%,0.24671111111111077
新大洲A,1.72%,6.98%,0.2465333333333337
ST大洲,1.72%,6.98%,0.2465333333333337
华测导航,1.13%,4.65%,0.24310694444444425
华生科技,3.32%,13.68%,0.2427105590062109
华东重机,1.67%,6.89%,0.24248399999999995
金新农,1.4%,5.79%,0.2416842105263153
西力科技,1.16%,4.81%,0.24131803278688474
铂力特,5.15%,21.46%,0.2400276476101218
星光农机,1.44%,6.0%,0.2400000000000003
和远气体,1.05%,4.39%,0.23892452830188707
华斯股份,4.91%,20.57%,0.23872758620689677
漱玉平民,1.99%,8.43%,0.23609251700680298
建艺集团,3.45%,14.63%,0.23577804878048794
中兴通讯,1.24%,-5.28%,0.23487387387387404
本立科技,2.16%,9.29%,0.2326153846153846
普冉股份,1.05%,4.52%,0.2325312500000002
康众医疗,1.75%,7.54%,0.2321323529411765
鸿铭股份,2.11%,9.1%,0.23176613924050657
嘉化能源,2.36%,10.19%,0.23154222222222212
宗申动力,1.43%,6.22%,0.22982142857142862
南京高科,1.67%,7.29%,0.22918085106382996
深科技,2.22%,9.69%,0.2290172413793101
诺唯赞,1.22%,5.33%,0.22882820512820534
齐鲁银行,1.59%,6.96%,0.2284888888888885
爱朋医疗,1.41%,-6.22%,0.2268702702702704
晶雪节能,2.63%,11.61%,0.2265660550458716
中自科技,3.98%,-17.59%,0.22627725856697817
迪贝电气,1.19%,5.26%,0.22610000000000033
梦网科技,4.8%,21.23%,0.22606451612903233
茶花股份,1.29%,5.72%,0.22562830188679195
复旦微电,1.42%,6.37%,0.22291479289940855
地铁设计,3.67%,16.5%,0.22245234657039714
德明利,3.79%,-17.05%,0.2223056493506494
梅轮电梯,1.33%,6.0%,0.2215659090909094
开普检测,2.78%,12.57%,0.2211525641025641
嘉华股份,1.94%,8.78%,0.2208850393700788
元力股份,5.47%,24.82%,0.22034519774011294
浙江力诺,1.46%,6.64%,0.21993761467889913
青岛食品,2.14%,9.79%,0.21850526315789465
新华都,1.54%,7.11%,0.21670000000000003
工大高科,1.97%,9.13%,0.2157867549668872
精锻科技,1.79%,8.3%,0.21572268041237105
华曙高科,2.61%,12.12%,0.215308051948052
龙利得,2.58%,11.99%,0.21512112676056339
宁波中百,2.45%,11.4%,0.21482870370370372
春光科技,1.38%,6.45%,0.21403529411764716
四川美丰,1.19%,5.56%,0.2139295454545457
创源股份,2.41%,11.27%,0.21379801980198027
保力新,6.67%,31.21%,0.21374318181818178
毅昌科技,1.43%,6.71%,0.21303333333333305
芯朋微,2.65%,12.45%,0.21280303030303016
北矿科技,1.95%,9.25%,0.21082608695652166
罗牛山,1.84%,8.73%,0.21076363636363643
正裕工业,1.86%,8.83%,0.2106324324324329
国泰集团,1.99%,9.48%,0.2098316455696205
亚盛集团,1.96%,9.36%,0.20930000000000015
弘业股份,3.31%,15.84%,0.2090104838709677
苏豪弘业,3.31%,15.84%,0.2090104838709677
众源新材,1.33%,6.4%,0.2076573333333333
森林包装,2.41%,11.64%,0.2070814814814816
一鸣食品,3.98%,19.23%,0.20696
兆易创新,1.67%,8.09%,0.2065064252336448
珠海冠宇,3.8%,18.59%,0.20443575418994428
上海艾录,1.06%,5.19%,0.20405000000000015
仁和药业,2.04%,10.1%,0.20196000000000017
中际旭创,1.74%,-8.62%,0.20194130605822216
德石股份,2.31%,11.54%,0.2001189473684212
宜宾纸业,1.8%,9.01%,0.1998857142857142
华菱钢铁,4.36%,21.82%,0.19983333333333334
乔治白,2.45%,12.28%,0.19956363636363644
镇海股份,2.6%,13.16%,0.1975490196078432
长城电工,1.31%,6.65%,0.19686388888888917
京能置业,4.06%,20.65%,0.19661348314606727
辽港股份,1.52%,7.74%,0.19633333333333353
五洲医疗,2.18%,11.11%,0.19627009646302257
果麦文化,2.25%,-11.47%,0.1961820652173912
开开实业,2.13%,10.91%,0.19517282608695652
易瑞生物,1.16%,5.96%,0.1947833333333332
长华集团,1.68%,8.67%,0.1938606741573033
长青股份,1.66%,8.57%,0.19366666666666685
雄塑科技,1.85%,9.6%,0.19264666666666647
京东方A,1.11%,5.76%,0.19256086956521778
翔宇医疗,3.4%,17.69%,0.1922469135802469
春雪食品,1.29%,6.72%,0.19196428571428575
实朴检测,2.17%,11.31%,0.19188060606060622
徐工机械,1.41%,7.37%,0.1914000000000001
源飞宠物,4.34%,-22.68%,0.1913161987041036
统一股份,2.0%,10.52%,0.19009523809523832
南山控股,3.68%,19.37%,0.18993548387096784
荣昌生物,3.2%,16.85%,0.18988679245283008
华升股份,2.94%,15.53%,0.18926250000000008
艾为电子,2.74%,14.52%,0.18865839243498833
博迈科,2.04%,10.85%,0.18797142857142862
侨银股份,3.0%,15.97%,0.18779661016949153
森麒麟,2.21%,11.85%,0.1865337950138504
瑞泰科技,1.67%,8.96%,0.186372
宏达高科,1.75%,9.39%,0.18631313131313126
九丰能源,1.61%,8.68%,0.1854925531914895
杭州高新,3.14%,16.97%,0.18502151898734176
准油股份,2.97%,16.1%,0.18443700000000005
瑞丰银行,3.6%,19.62%,0.18344680851063822
深粮控股,1.57%,8.63%,0.18192063492063493
中百集团,3.39%,18.64%,0.1819024390243904
石头科技,2.45%,-13.48%,0.18177532097004281
立达信,1.3%,7.15%,0.1817475728155341
张小泉,1.94%,10.7%,0.1813361111111112
健盛集团,1.53%,8.45%,0.1810499999999997
德美化工,1.52%,8.43%,0.18026666666666655
中核科技,1.44%,8.08%,0.17825242718446616
江淮汽车,3.69%,20.73%,0.1779715384615383
华骐环保,1.78%,10.01%,0.17783518518518512
仙坛股份,1.66%,9.35%,0.1775972602739727
利民股份,1.36%,7.69%,0.1768
岱勒新材,3.09%,17.51%,0.17642229729729725
中持股份,1.51%,8.6%,0.1754864864864864
延江股份,1.84%,10.52%,0.17494153846153834
原尚股份,2.26%,12.98%,0.17417586206896551
凤竹纺织,2.93%,16.83%,0.17411609195402297
山煤国际,1.35%,7.77%,0.17384433962264145
友邦吊顶,3.05%,17.63%,0.1730433884297522
史丹利,1.07%,6.24%,0.17148918918918915
中航西飞,1.07%,6.24%,0.17148533333333332
奥特维,1.49%,-8.71%,0.171153586756591
震有科技,2.44%,-14.32%,0.1704398523985239
华大九天,1.5%,-8.84%,0.16974874371859316
航宇科技,1.15%,-6.8%,0.169011848341232
玉龙股份,1.91%,11.31%,0.1688842105263157
中晟高科,1.61%,9.54%,0.16867846153846147
华旺科技,2.51%,14.88%,0.16863212996389892
恒基达鑫,1.86%,11.05%,0.16831475409836055
力源科技,3.01%,18.0%,0.16722222222222227
晨鸣纸业,1.29%,7.76%,0.16630540540540534
新天然气,1.25%,7.54%,0.1657407407407407
华丽家族,3.01%,18.28%,0.1646285714285715
苏州龙杰,2.02%,-12.33%,0.16386240000000005
龙头股份,2.37%,14.59%,0.1624697368421053
共创草坪,2.56%,15.77%,0.16236190476190462
赢合科技,8.63%,53.28%,0.16197846153846146
森鹰窗业,6.39%,39.72%,0.16086887159533078
哈尔斯,3.29%,20.56%,0.1600008547008547
新钢股份,3.12%,19.52%,0.15984657534246585
物产环能,1.11%,6.98%,0.1591000000000001
园林股份,2.58%,16.23%,0.15894642857142857
金洲管道,2.09%,13.23%,0.15799404761904748
中国海油,1.08%,6.85%,0.1577508196721313
中兰环保,2.09%,13.32%,0.15695900000000002
华统股份,2.48%,15.82%,0.1567148936170213
福耀玻璃,1.39%,8.89%,0.1562957654723127
锌业股份,2.75%,17.61%,0.1561607142857143
创业环保,1.03%,6.63%,0.15531315789473693
新疆火炬,1.2%,7.75%,0.15485714285714297
翔港科技,1.88%,12.14%,0.15483396226415114
广百股份,2.72%,17.57%,0.1547927272727272
晋控煤业,1.11%,7.18%,0.15469523809523789
美思德,1.42%,9.18%,0.15468349514563115
沙钢股份,1.7%,11.0%,0.1545813953488373
申华控股,2.19%,14.21%,0.1541423076923078
建科股份,1.35%,8.78%,0.15381606217616559
宝丽迪,1.36%,8.87%,0.15330068027210897
山东玻纤,1.3%,8.52%,0.15264516129032255
博闻科技,2.49%,16.32%,0.1525923076923077
建研院,2.08%,13.66%,0.1523096774193548
洁美科技,1.4%,9.22%,0.1518548387096774
博通股份,1.03%,6.86%,0.1501155405405405
深中华A,2.19%,14.6%,0.15001500000000006
张家港行,1.66%,11.11%,0.1494
富临运业,2.83%,19.04%,0.14863445378151255
汇隆新材,1.2%,8.12%,0.14772727272727268
模塑科技,4.24%,28.86%,0.14691464968152873
华融化学,1.14%,7.78%,0.14644615384615367
柳工,1.05%,7.17%,0.14641666666666667
豪尔赛,2.1%,14.35%,0.14635051546391745
金田股份,1.31%,8.96%,0.14620535714285726
永悦科技,4.32%,29.72%,0.14534778325123157
新日股份,1.01%,6.98%,0.14464642857142845
中设股份,2.08%,14.69%,0.14159503105590066
西部黄金,3.12%,22.05%,0.14148571428571435
江苏博云,1.9%,13.44%,0.14140766550522643
冠捷科技,1.98%,14.01%,0.14133103448275858
永安期货,1.93%,13.73%,0.14053909090909092
新农开发,1.2%,8.54%,0.14043749999999988
雪浪环境,1.71%,12.26%,0.1394492957746479
宏发股份,1.49%,10.82%,0.13775964912280708
巨化股份,1.42%,10.37%,0.13695797101449286
中银绒业,2.28%,16.67%,0.1368
富邦股份,1.18%,8.66%,0.13619999999999982
美瑞新材,1.09%,8.01%,0.13614585987261144
可靠股份,2.13%,15.67%,0.13589649122807024
中宠股份,1.11%,8.22%,0.13510781250000015
万盛股份,1.21%,8.96%,0.13505161290322584
百洋股份,1.63%,12.07%,0.13499154929577467
新锐股份,1.63%,12.09%,0.13483053691275165
东材科技,1.65%,12.3%,0.13413265306122443
民丰特纸,1.61%,12.09%,0.13321451612903223
北京人力,2.2%,16.54%,0.133047619047619
飞荣达,1.11%,8.39%,0.13223858267716562
爱婴室,1.46%,11.06%,0.1319976608187134
电连技术,2.42%,18.45%,0.13119383561643835
宝利国际,2.96%,22.57%,0.13115862068965514
中国软件,2.29%,17.5%,0.13084112607099135
嘉欣丝绸,1.47%,11.24%,0.13080869565217387
泰山石油,1.25%,9.56%,0.1307692307692309
科隆股份,2.05%,15.74%,0.1302658227848101
新力金融,2.56%,19.73%,0.129735593220339
金力泰,4.34%,33.53%,0.12944521739130435
畅联股份,1.05%,8.21%,0.12786986301369888
亚通股份,2.55%,20.04%,0.1272594339622642
兰州黄河,1.05%,8.26%,0.12707692307692287
福建高速,1.38%,10.93%,0.12629090909090906
翔鹭钨业,1.66%,13.22%,0.1255962264150943
国联证券,2.12%,16.89%,0.12549261744966442
天域生态,1.15%,9.17%,0.12535000000000007
巴比食品,1.24%,9.91%,0.1251785123966941
青海华鼎,1.06%,8.47%,0.12507999999999977
希荻微,1.13%,-9.06%,0.12468774509803904
中山公用,1.23%,9.88%,0.12451643835616447
光大嘉宝,2.22%,17.89%,0.1240588235294118
华阳国际,2.61%,21.07%,0.1238830985915493
仁智股份,2.66%,21.53%,0.12352602739726029
华友钴业,1.24%,10.04%,0.12345969498910685
豫光金铅,3.13%,25.41%,0.12318064516129028
中金公司,1.24%,10.08%,0.1230038781163435
迈威生物,1.23%,10.0%,0.1230000000000001
新洋丰,1.83%,14.9%,0.12281879194630871
立讯精密,1.19%,9.7%,0.12268333333333327
沪宁股份,1.84%,15.05%,0.12222857142857135
广宇集团,2.97%,24.3%,0.12222692307692304
天虹股份,1.95%,15.96%,0.12214285714285712
隆平高科,1.15%,9.44%,0.1218028169014083
栖霞建设,3.31%,27.18%,0.12177530864197533
博迁新材,1.45%,11.97%,0.12115902964959568
鲁北化工,1.43%,11.82%,0.12099999999999993
深物业A,1.7%,14.08%,0.12071317829457373
德才股份,1.8%,-14.91%,0.12071216617210678
石化机械,2.72%,22.61%,0.1202929577464789
蒙娜丽莎,3.81%,31.67%,0.12028714285714287
山东钢铁,1.97%,16.43%,0.11991304347826086
金通灵,2.25%,18.77%,0.11985576923076924
启迪药业,1.05%,8.76%,0.11985000000000012
金牛化工,1.14%,9.55%,0.11931999999999997
隆华新材,1.16%,9.72%,0.11931428571428566
金鹰股份,1.62%,13.58%,0.11926956521739139
青岛银行,1.63%,13.68%,0.11914523809523801
东百集团,1.42%,11.95%,0.11884782608695664
鲁泰A,1.21%,10.19%,0.11876615384615377
敦煌种业,1.22%,10.28%,0.11862153846153857
安记食品,1.68%,14.17%,0.11853333333333332
兴业科技,1.37%,11.63%,0.1177992424242424
方正科技,2.83%,24.03%,0.11777794117647064
上海九百,2.25%,19.12%,0.11764830508474579
青农商行,1.48%,12.59%,0.11752941176470595
星华新材,1.3%,11.18%,0.11630357142857133
赛腾股份,1.96%,-16.94%,0.11572647058823536
新宏泽,1.4%,12.12%,0.11553846153846152
华纺股份,1.75%,15.3%,0.11436046511627901
无锡银行,1.04%,9.13%,0.11395744680851072
拓荆科技,2.08%,-18.32%,0.1135484973954855
金贵银业,1.85%,16.48%,0.11223333333333331
开润股份,1.4%,12.58%,0.11124731182795691
宁波联合,1.49%,13.4%,0.111189247311828
宝地矿业,1.15%,10.41%,0.11051948051948057
浔兴股份,1.36%,12.32%,0.11037681159420284
中原证券,2.88%,26.1%,0.11034947368421058
万年青,1.54%,14.06%,0.10954339622641515
好想你,1.82%,16.71%,0.10889666666666652
华映科技,1.74%,16.0%,0.10875000000000007
蔚蓝生物,1.04%,9.57%,0.10867999999999989
同大股份,1.49%,13.72%,0.1085882926829269
东来技术,1.26%,11.64%,0.10824545454545462
智信精密,3.03%,-28.02%,0.10814769230769239
唯赛勃,1.37%,12.68%,0.10801658291457285
武汉控股,1.01%,9.37%,0.10779454545454549
青岛双星,1.14%,10.59%,0.10763720930232543
顺络电子,2.05%,19.05%,0.10762500000000003
紫燕食品,1.19%,11.06%,0.10760736434108518
中南股份,2.01%,18.73%,0.10733399999999998
海峡环保,1.1%,10.27%,0.10711475409836078
华业香料,1.66%,15.51%,0.10705797101449276
中关村,1.02%,9.55%,0.10681132075471693
哈三联,2.51%,23.52%,0.10671888111888114
世联行,2.91%,27.27%,0.10669999999999996
红宝丽,1.43%,13.42%,0.1065490196078432
集友股份,2.18%,20.47%,0.10649425287356318
普邦股份,1.99%,18.75%,0.10613333333333337
达威股份,1.04%,9.84%,0.10564210526315788
贵州轮胎,3.13%,29.64%,0.10558797468354432
威龙股份,2.24%,-21.23%,0.10551351351351353
佳发教育,1.86%,-17.66%,0.1053202572347267
福田汽车,1.41%,13.43%,0.10496666666666674
河钢股份,1.22%,11.76%,0.10369999999999989
海默科技,1.08%,10.44%,0.1034709677419356
南都物业,2.29%,22.2%,0.1031423387096774
友阿股份,1.92%,18.63%,0.10307368421052636
莲花健康,2.0%,19.42%,0.10296296296296296
北京利尔,1.56%,15.16%,0.10289999999999998
粤宏远A,3.15%,30.62%,0.10285714285714288
吉视传媒,1.17%,11.41%,0.10251428571428586
招商南油,1.38%,13.49%,0.10226153846153858
腾景科技,2.63%,-25.95%,0.1013384920634921
山子股份,1.83%,18.12%,0.10098888888888888
金刚光伏,1.21%,-12.0%,0.10085910543130992
昊华能源,1.11%,11.03%,0.10062786885245911
荃银高科,1.07%,10.65%,0.1004229357798165
宝泰隆,1.08%,10.76%,0.10041081081081078
浙江鼎力,1.37%,13.71%,0.09992604456824512
河化股份,1.13%,11.38%,0.09932105263157888
海欣食品,1.31%,13.31%,0.09844848484848484
开创国际,1.11%,11.31%,0.09817572815533968
凤凰股份,2.41%,24.57%,0.09808139534883716
贵阳银行,1.34%,13.66%,0.09807246376811588
狮头股份,1.5%,15.3%,0.09806451612903229
厦门银行,1.4%,14.31%,0.09780281690140845
联合化学,1.05%,10.76%,0.0975553278688525
耐普矿机,1.88%,19.36%,0.09711909090909095
开能健康,1.42%,14.63%,0.09703333333333336
山东赫达,1.38%,14.23%,0.09699917355371909
焦作万方,1.35%,13.92%,0.09699230769230763
百川能源,1.03%,10.65%,0.0967304347826087
皖维高新,1.14%,11.79%,0.09670344827586205
世龙实业,1.5%,15.52%,0.09667968750000004
奥瑞金,1.03%,10.72%,0.09605869565217393
康为世纪,1.18%,12.29%,0.09603888888888894
华泰证券,2.18%,22.76%,0.0957921824104235
精艺股份,1.5%,15.66%,0.09575757575757582
江苏舜天,1.72%,18.07%,0.09519999999999995
友发集团,1.76%,18.55%,0.09486101694915257
洪汇新材,1.23%,12.97%,0.09485909090909088
深圳新星,1.09%,11.49%,0.0948300000000001
中集车辆,1.82%,19.21%,0.0947655172413793
富煌钢构,1.3%,13.75%,0.09451351351351348
国金证券,1.49%,15.81%,0.09421729323308271
石化油服,1.37%,14.58%,0.09394285714285704
德龙汇能,1.27%,13.54%,0.0938068181818182
金盘科技,1.91%,20.39%,0.09366166394779774
恒泰艾普,1.35%,14.42%,0.09360000000000003
会通股份,1.46%,15.7%,0.09300000000000007
第一创业,1.38%,14.85%,0.09294216867469877
诚邦股份,2.91%,31.48%,0.0924255681818182
中国汽研,1.3%,14.07%,0.0924090909090908
金达莱,1.53%,16.77%,0.09125599999999999
苏宁环球,1.94%,21.29%,0.09111071428571427
欧普康视,1.36%,14.93%,0.09110769230769226
长安汽车,2.09%,23.0%,0.09087263513513512
渤海股份,1.05%,11.67%,0.08999999999999997
平煤股份,1.03%,11.48%,0.08972168674698797
塔牌集团,1.76%,19.97%,0.08811972789115648
庄园牧场,1.37%,15.56%,0.08803518518518519
金利华电,1.58%,17.95%,0.08800814479638012
新澳股份,1.3%,14.77%,0.08799074074074066
中油工程,1.09%,12.4%,0.08791086956521739
山东华鹏,1.4%,15.95%,0.08776923076923074
新通联,1.35%,15.42%,0.08754850746268658
三湘印象,2.11%,24.11%,0.08752592592592594
开勒股份,3.02%,34.57%,0.0873515041020966
华峰铝业,1.13%,12.96%,0.08719942196531788
汇得科技,1.1%,12.62%,0.08717982456140348
华铁应急,1.7%,19.51%,0.08714563106796122
文峰股份,1.8%,20.68%,0.08706122448979596
财通证券,1.62%,18.64%,0.08689090909090907
嘉美包装,1.05%,12.1%,0.08680000000000004
东旭光电,2.44%,28.12%,0.08675555555555563
南国置业,2.58%,29.81%,0.08655483870967742
华资实业,1.18%,13.68%,0.08627792207792201
卧龙地产,1.59%,18.47%,0.08606739130434785
龙星化工,1.12%,13.02%,0.08605333333333341
神开股份,1.16%,13.49%,0.08597647058823533
三友化工,1.5%,17.47%,0.08587912087912088
嘉澳环保,2.06%,24.2%,0.08512647058823535
华联股份,2.31%,27.16%,0.08505000000000001
南宁百货,2.02%,23.81%,0.08483999999999997
陕国投A,1.07%,12.62%,0.08475526315789464
精达股份,1.45%,17.11%,0.08472142857142856
开尔新材,1.29%,15.23%,0.08467692307692304
三木集团,1.59%,18.8%,0.084588
西安银行,1.31%,15.5%,0.08453207547169808
成都路桥,1.05%,12.46%,0.08426923076923074
利群股份,1.04%,12.38%,0.08399999999999995
中曼石油,2.54%,30.38%,0.083604048582996
华鑫股份,1.35%,16.23%,0.08316964285714284
闽发铝业,1.12%,13.47%,0.08316595744680857
深赛格,1.23%,14.79%,0.08316477272727274
德方纳米,1.09%,13.17%,0.0827576711250984
元祖股份,1.1%,13.3%,0.08273706896551722
市北高新,1.35%,16.34%,0.08262
亚钾国际,1.74%,21.12%,0.08238663883089771
日出东方,1.36%,16.51%,0.08236404494382017
聚力文化,2.18%,26.63%,0.08186122448979594
浙江东日,1.01%,12.34%,0.08185697674418602
步科股份,1.66%,-20.3%,0.08177512297962052
国发股份,1.09%,13.38%,0.08144150943396222
中金岭南,2.47%,30.34%,0.0814056338028169
雅艺科技,1.4%,17.31%,0.08088888888888887
成都银行,1.15%,14.29%,0.08050000000000002
山西证券,1.41%,17.54%,0.08038453608247426
宝胜股份,1.41%,17.7%,0.07967349397590369
鑫科材料,1.86%,23.44%,0.07935999999999996
北方铜业,1.34%,16.96%,0.07902954545454549
安源煤业,1.62%,20.51%,0.07897499999999999
双塔食品,1.48%,18.78%,0.07881000000000002
华安证券,1.5%,19.05%,0.07875000000000001
绿茵生态,1.07%,13.62%,0.07856052631578943
抚顺特钢,1.31%,16.72%,0.07833624161073825
丽岛新材,1.37%,17.55%,0.07806825396825393
软控股份,1.11%,14.29%,0.0777
