股票简称,日期,30日净买入率总和,买入率总和增速
赢合科技,2023-07-20,0.0775,5.873015873015873
赢合科技,2023-07-14,0.051,5.873015873015873
赢合科技,2023-08-03,0.0874,5.873015873015873
赢合科技,2023-08-04,0.0866,5.873015873015873
赢合科技,2023-08-01,0.0863,5.873015873015873
赢合科技,2023-07-31,0.0821,5.873015873015873
赢合科技,2023-07-21,0.07519999999999999,5.873015873015873
赢合科技,2023-07-28,0.0814,5.873015873015873
赢合科技,2023-07-27,0.0799,5.873015873015873
赢合科技,2023-07-19,0.0786,5.873015873015873
赢合科技,2023-07-26,0.083,5.873015873015873
赢合科技,2023-07-24,0.073,5.873015873015873
赢合科技,2023-08-02,0.0894,5.873015873015873
赢合科技,2023-07-12,0.0126,5.873015873015873
赢合科技,2023-07-17,0.061900000000000004,5.873015873015873
赢合科技,2023-07-13,0.04190000000000001,5.873015873015873
新易盛,2023-08-04,0.0592,3.892561983471075
新易盛,2023-08-03,0.04769999999999999,3.892561983471075
新易盛,2023-08-01,0.048799999999999996,3.892561983471075
新易盛,2023-07-31,0.0378,3.892561983471075
新易盛,2023-07-28,0.0355,3.892561983471075
新易盛,2023-07-21,0.036699999999999997,3.892561983471075
新易盛,2023-07-24,0.0405,3.892561983471075
新易盛,2023-07-26,0.0392,3.892561983471075
新易盛,2023-07-12,0.0121,3.892561983471075
新易盛,2023-07-13,0.0239,3.892561983471075
新易盛,2023-07-14,0.031,3.892561983471075
新易盛,2023-07-17,0.0391,3.892561983471075
新易盛,2023-07-19,0.0393,3.892561983471075
新易盛,2023-07-20,0.0393,3.892561983471075
新易盛,2023-07-27,0.0365,3.892561983471075
新易盛,2023-08-02,0.0495,3.892561983471075
宁波方正,2023-07-12,0.0216,3.171296296296296
宁波方正,2023-08-04,0.0901,3.171296296296296
宁波方正,2023-07-19,0.0177,3.171296296296296
宁波方正,2023-07-20,0.0146,3.171296296296296
宁波方正,2023-07-21,0.0181,3.171296296296296
宁波方正,2023-07-24,0.0179,3.171296296296296
宁波方正,2023-07-27,0.014199999999999999,3.171296296296296
宁波方正,2023-07-28,0.0327,3.171296296296296
宁波方正,2023-07-13,0.0187,3.171296296296296
宁波方正,2023-07-31,0.0279,3.171296296296296
宁波方正,2023-08-02,0.0652,3.171296296296296
宁波方正,2023-08-03,0.0725,3.171296296296296
宁波方正,2023-08-01,0.057,3.171296296296296
宁波方正,2023-07-17,0.0217,3.171296296296296
宁波方正,2023-07-14,0.0187,3.171296296296296
欧亚集团,2023-07-20,0.0182,3.0740740740740744
欧亚集团,2023-07-31,0.0436,3.0740740740740744
欧亚集团,2023-07-19,0.0141,3.0740740740740744
欧亚集团,2023-07-17,0.0108,3.0740740740740744
欧亚集团,2023-07-21,0.0225,3.0740740740740744
欧亚集团,2023-07-24,0.0265,3.0740740740740744
欧亚集团,2023-07-27,0.035699999999999996,3.0740740740740744
欧亚集团,2023-07-26,0.0318,3.0740740740740744
欧亚集团,2023-08-01,0.045599999999999995,3.0740740740740744
欧亚集团,2023-08-02,0.04650000000000001,3.0740740740740744
欧亚集团,2023-08-03,0.045899999999999996,3.0740740740740744
欧亚集团,2023-08-04,0.044000000000000004,3.0740740740740744
欧亚集团,2023-07-28,0.040999999999999995,3.0740740740740744
南山控股,2023-07-20,0.011399999999999999,2.9545454545454537
南山控股,2023-07-19,0.011000000000000001,2.9545454545454537
南山控股,2023-07-27,0.0296,2.9545454545454537
南山控股,2023-07-28,0.0294,2.9545454545454537
南山控股,2023-07-31,0.0366,2.9545454545454537
南山控股,2023-08-01,0.0368,2.9545454545454537
南山控股,2023-08-02,0.0412,2.9545454545454537
南山控股,2023-08-03,0.0446,2.9545454545454537
南山控股,2023-08-04,0.0435,2.9545454545454537
南山控股,2023-07-24,0.0182,2.9545454545454537
南山控股,2023-07-21,0.0155,2.9545454545454537
南山控股,2023-07-26,0.0246,2.9545454545454537
源飞宠物,2023-08-04,0.060899999999999996,2.8789808917197446
源飞宠物,2023-08-03,0.0572,2.8789808917197446
源飞宠物,2023-08-02,0.0454,2.8789808917197446
源飞宠物,2023-08-01,0.0434,2.8789808917197446
源飞宠物,2023-07-24,0.0175,2.8789808917197446
源飞宠物,2023-07-26,0.0285,2.8789808917197446
源飞宠物,2023-07-27,0.0232,2.8789808917197446
源飞宠物,2023-07-21,0.015700000000000002,2.8789808917197446
源飞宠物,2023-07-31,0.0407,2.8789808917197446
源飞宠物,2023-07-28,0.0285,2.8789808917197446
华菱钢铁,2023-08-04,0.0392,2.8431372549019605
华菱钢铁,2023-07-28,0.0409,2.8431372549019605
华菱钢铁,2023-07-13,0.0102,2.8431372549019605
华菱钢铁,2023-07-14,0.0103,2.8431372549019605
华菱钢铁,2023-07-19,0.010700000000000001,2.8431372549019605
华菱钢铁,2023-07-20,0.0105,2.8431372549019605
华菱钢铁,2023-07-21,0.011899999999999999,2.8431372549019605
华菱钢铁,2023-08-03,0.0407,2.8431372549019605
华菱钢铁,2023-07-26,0.0154,2.8431372549019605
华菱钢铁,2023-07-27,0.0242,2.8431372549019605
华菱钢铁,2023-07-24,0.011399999999999999,2.8431372549019605
华菱钢铁,2023-08-02,0.042300000000000004,2.8431372549019605
华菱钢铁,2023-08-01,0.0436,2.8431372549019605
华菱钢铁,2023-07-31,0.0421,2.8431372549019605
栖霞建设,2023-08-04,0.0381,2.735294117647059
栖霞建设,2023-08-03,0.042199999999999994,2.735294117647059
栖霞建设,2023-07-27,0.0308,2.735294117647059
栖霞建设,2023-07-28,0.032799999999999996,2.735294117647059
栖霞建设,2023-07-24,0.0225,2.735294117647059
栖霞建设,2023-07-20,0.0102,2.735294117647059
栖霞建设,2023-07-21,0.021,2.735294117647059
栖霞建设,2023-07-31,0.0331,2.735294117647059
栖霞建设,2023-07-26,0.0259,2.735294117647059
栖霞建设,2023-08-01,0.0331,2.735294117647059
栖霞建设,2023-08-02,0.036699999999999997,2.735294117647059
嘉曼服饰,2023-07-26,0.061799999999999994,2.72289156626506
嘉曼服饰,2023-07-24,0.038900000000000004,2.72289156626506
嘉曼服饰,2023-07-20,0.0431,2.72289156626506
嘉曼服饰,2023-07-19,0.0325,2.72289156626506
嘉曼服饰,2023-07-17,0.0291,2.72289156626506
嘉曼服饰,2023-07-14,0.0255,2.72289156626506
嘉曼服饰,2023-07-21,0.06849999999999999,2.72289156626506
嘉曼服饰,2023-07-13,0.0274,2.72289156626506
嘉曼服饰,2023-07-12,0.0166,2.72289156626506
华阳国际,2023-07-21,0.0113,2.635514018691589
华阳国际,2023-08-04,0.038900000000000004,2.635514018691589
华阳国际,2023-08-03,0.0344,2.635514018691589
华阳国际,2023-08-02,0.0317,2.635514018691589
华阳国际,2023-08-01,0.026099999999999998,2.635514018691589
华阳国际,2023-07-31,0.026099999999999998,2.635514018691589
华阳国际,2023-07-28,0.013000000000000001,2.635514018691589
华阳国际,2023-07-27,0.0111,2.635514018691589
华阳国际,2023-07-26,0.0108,2.635514018691589
华阳国际,2023-07-20,0.010700000000000001,2.635514018691589
亚通股份,2023-07-27,0.024399999999999998,2.5840707964601775
亚通股份,2023-08-01,0.0255,2.5840707964601775
亚通股份,2023-07-31,0.028399999999999998,2.5840707964601775
亚通股份,2023-07-28,0.0265,2.5840707964601775
亚通股份,2023-07-26,0.0223,2.5840707964601775
亚通股份,2023-07-24,0.0184,2.5840707964601775
亚通股份,2023-07-21,0.016,2.5840707964601775
亚通股份,2023-07-20,0.0129,2.5840707964601775
亚通股份,2023-08-02,0.030899999999999997,2.5840707964601775
亚通股份,2023-07-19,0.0113,2.5840707964601775
亚通股份,2023-08-03,0.0398,2.5840707964601775
亚通股份,2023-08-04,0.0405,2.5840707964601775
福莱新材,2023-07-24,0.0692,2.4253731343283578
福莱新材,2023-07-17,0.037200000000000004,2.4253731343283578
