成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:00,0.0,-100.00%,--,0,0,中性盘
09:25:00,8.33,+0.24%,--,598,498134,中性盘
09:25:00,8.33,+0.24%,--,598,498134,--
09:30:00,8.33,+0.24%,--,256,213931,买盘
09:30:03,8.33,+0.24%,--,936,780504,买盘
09:30:06,8.33,+0.24%,--,74,61642,卖盘
09:30:09,8.31,0.00%,-0.02,42,34902,卖盘
09:30:12,8.33,+0.24%,+0.02,243,202419,买盘
09:30:15,8.33,+0.24%,--,299,249067,卖盘
09:30:18,8.31,0.00%,-0.02,211,175341,卖盘
09:30:21,8.33,+0.24%,+0.02,180,149940,买盘
09:30:24,8.31,0.00%,-0.02,2,1662,卖盘
09:30:27,8.32,+0.12%,+0.01,8,6656,中性盘
09:30:30,8.32,+0.12%,--,95,79040,买盘
09:30:33,8.32,+0.12%,--,226,188032,卖盘
09:30:36,8.32,+0.12%,--,63,52416,买盘
09:30:45,8.32,+0.12%,--,30,24960,中性盘
09:30:48,8.32,+0.12%,--,34,28288,卖盘
09:30:51,8.32,+0.12%,--,12,9984,买盘
09:30:57,8.32,+0.12%,--,15,12480,买盘
09:31:03,8.31,0.00%,-0.01,530,440430,卖盘
09:31:06,8.3,-0.12%,-0.01,66,54780,卖盘
09:31:06,8.3,-0.12%,--,66,54780,中性盘
09:31:09,8.31,0.00%,+0.01,4,3324,买盘
09:31:15,8.3,-0.12%,-0.01,13,10790,卖盘
09:31:18,8.31,0.00%,+0.01,186,154566,买盘
09:31:24,8.31,0.00%,+0.01,22,18282,买盘
09:31:27,8.31,0.00%,--,17,14127,买盘
09:31:30,8.31,0.00%,--,49,40719,买盘
09:31:33,8.31,0.00%,--,231,191961,卖盘
09:31:36,8.31,0.00%,--,328,272568,买盘
09:31:39,8.31,0.00%,--,11,9141,买盘
09:31:42,8.31,0.00%,--,3,2493,买盘
09:31:45,8.3,-0.12%,-0.01,30,24900,卖盘
09:31:54,8.3,-0.12%,--,58,48140,卖盘
09:31:57,8.3,-0.12%,--,59,48970,卖盘
09:32:03,8.3,-0.12%,--,23,19090,卖盘
09:32:06,8.3,-0.12%,--,18,14940,卖盘
09:32:09,8.3,-0.12%,--,322,267409,卖盘
09:32:12,8.3,-0.12%,--,367,304610,买盘
09:32:15,8.31,0.00%,+0.01,45,37395,买盘
09:32:18,8.3,-0.12%,-0.01,19,15770,卖盘
09:32:21,8.3,-0.12%,--,99,82170,买盘
09:32:30,8.29,-0.24%,-0.01,163,135127,卖盘
09:32:33,8.29,-0.24%,--,396,328284,买盘
09:32:36,8.28,-0.36%,-0.01,64,52992,卖盘
09:32:39,8.27,-0.48%,-0.01,71,58717,卖盘
09:32:42,8.28,-0.36%,+0.01,257,212796,买盘
09:32:45,8.3,-0.12%,+0.02,21,17430,买盘
09:32:48,8.28,-0.36%,-0.02,37,30636,卖盘
09:32:51,8.29,-0.24%,+0.01,26,21554,买盘
09:32:54,8.28,-0.36%,-0.01,97,80316,卖盘
09:32:57,8.28,-0.36%,--,132,109296,中性盘
09:33:00,8.28,-0.36%,--,46,38088,卖盘
09:33:03,8.28,-0.36%,--,32,26496,中性盘
09:33:06,8.28,-0.36%,--,160,132480,买盘
09:33:09,8.27,-0.48%,-0.01,11,9097,卖盘
09:33:12,8.29,-0.24%,+0.02,4,3316,买盘
09:33:15,8.29,-0.24%,--,30,24870,买盘
09:33:18,8.28,-0.36%,-0.01,23,19044,卖盘
09:33:36,8.29,-0.24%,--,174,144246,买盘
09:33:42,8.3,-0.12%,--,39,32370,买盘
09:33:51,8.3,-0.12%,+0.01,10,8300,买盘
09:33:54,8.3,-0.12%,--,265,219950,买盘
09:33:57,8.3,-0.12%,--,28,23240,中性盘
09:34:00,8.3,-0.12%,--,17,14110,卖盘
09:34:03,8.29,-0.24%,-0.01,42,34818,卖盘
09:34:18,8.3,-0.12%,+0.01,4,3320,买盘
09:34:27,8.3,-0.12%,+0.01,13,10790,买盘
09:34:30,8.28,-0.36%,-0.02,500,414000,卖盘
09:34:33,8.28,-0.36%,--,34,28152,卖盘
09:34:36,8.29,-0.24%,+0.01,34,28186,中性盘
09:35:06,8.29,-0.24%,-0.01,181,150049,卖盘
09:35:12,8.29,-0.24%,--,15,12435,卖盘
09:35:21,8.3,-0.12%,--,50,41500,买盘
09:35:24,8.29,-0.24%,-0.01,24,19896,卖盘
09:35:27,8.29,-0.24%,--,10,8290,卖盘
09:35:36,8.29,-0.24%,--,12,9948,卖盘
09:35:39,8.3,-0.12%,+0.01,32,26560,买盘
09:35:42,8.29,-0.24%,-0.01,8,6632,卖盘
09:35:57,8.29,-0.24%,-0.01,4,3316,卖盘
09:36:03,8.29,-0.24%,--,31,25699,卖盘
09:36:09,8.29,-0.24%,--,118,97822,卖盘
