股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
维科精密,6.25%,0.0%,inf
海看股份,4.39%,0.0%,inf
山水比德,4.04%,0.0%,inf
恒勃股份,4.02%,0.0%,inf
金钟股份,3.8%,0.0%,inf
太平洋,3.74%,0.0%,inf
标榜股份,3.72%,0.0%,inf
神通科技,3.42%,0.0%,inf
威迈斯,3.33%,0.0%,inf
豪恩汽电,3.22%,0.0%,inf
天海防务,3.15%,0.0%,inf
盛帮股份,3.11%,0.0%,inf
泰慕士,2.94%,0.0%,inf
溯联股份,2.83%,0.0%,inf
深城交,2.73%,0.0%,inf
德迈仕,2.67%,0.0%,inf
通力科技,2.63%,0.0%,inf
中捷精工,2.49%,0.0%,inf
君逸数码,2.46%,0.0%,inf
盘古智能,2.28%,0.0%,inf
建科股份,2.26%,0.0%,inf
特一药业,2.23%,0.0%,inf
昆船智能,2.18%,0.0%,inf
君亭酒店,2.15%,0.0%,inf
德固特,2.14%,0.0%,inf
经纬股份,2.02%,0.0%,inf
欣灵电气,2.01%,0.0%,inf
森鹰窗业,1.86%,0.0%,inf
天房发展,1.86%,0.0%,inf
宝利国际,1.81%,0.0%,inf
宏昌科技,1.8%,0.0%,inf
亚联发展,1.79%,0.0%,inf
三湘印象,1.79%,0.0%,inf
古鳌科技,1.74%,0.0%,inf
五洋停车,1.74%,0.0%,inf
信音电子,1.67%,0.0%,inf
兰州银行,1.66%,0.0%,inf
浙江世宝,1.6%,0.0%,inf
泰祥股份,1.51%,0.0%,inf
锡南科技,1.48%,0.0%,inf
国科军工,1.46%,0.0%,inf
苏奥传感,1.43%,0.0%,inf
*ST西发,1.41%,0.0%,inf
新城市,1.4%,0.0%,inf
达嘉维康,1.4%,0.0%,inf
步科股份,1.36%,0.0%,inf
新钢股份,1.35%,0.0%,inf
华锡有色,1.34%,0.0%,inf
联特科技,1.34%,0.0%,inf
申华控股,1.33%,0.0%,inf
中青宝,1.31%,0.0%,inf
华西能源,1.3%,0.0%,inf
东箭科技,1.27%,0.0%,inf
明新旭腾,1.27%,0.0%,inf
正强股份,1.21%,0.0%,inf
泰胜风能,1.2%,0.0%,inf
新大洲A,1.19%,0.0%,inf
八一钢铁,1.18%,0.0%,inf
银宝山新,1.17%,0.0%,inf
乐凯新材,1.16%,0.0%,inf
云意电气,1.14%,0.0%,inf
阳光股份,1.14%,0.0%,inf
恒工精密,1.11%,0.0%,inf
华蓝集团,1.11%,0.0%,inf
金太阳,1.09%,0.0%,inf
哈焊华通,1.07%,0.0%,inf
湖北广电,1.06%,0.0%,inf
豪森股份,1.06%,0.0%,inf
华纬科技,1.04%,0.0%,inf
国瑞科技,1.04%,0.0%,inf
通业科技,1.04%,0.0%,inf
人民网,1.01%,0.0%,inf
襄阳轴承,1.01%,0.0%,inf
春兴精工,1.01%,0.0%,inf
