股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
赛微电子,1.1%,6.11%,0.18010666666666664
神通科技,1.37%,7.77%,0.17623181818181843
蕾奥规划,5.33%,30.54%,0.17454449093444913
三湘印象,2.47%,14.25%,0.173375
京能置业,1.82%,10.73%,0.169624
招标股份,1.75%,10.33%,0.16936643835616447
古鳌科技,1.25%,-7.39%,0.16918918918918935
阳光股份,1.96%,11.85%,0.16544705882352945
新钢股份,1.79%,10.85%,0.16493571428571432
西部黄金,1.62%,9.87%,0.1642090909090911
华丽家族,1.29%,7.86%,0.164181818181818
时空科技,1.24%,7.61%,0.1628875739644969
广宇集团,1.31%,8.08%,0.16216896551724136
老白干酒,2.17%,13.68%,0.15862765957446814
栖霞建设,2.24%,14.64%,0.15298723404255313
华菱钢铁,1.35%,8.94%,0.1510851063829785
康希诺,2.33%,15.48%,0.15052229673093034
兰州银行,1.11%,7.53%,0.1474714285714286
我爱我家,1.7%,11.7%,0.14532258064516126
光大嘉宝,2.08%,14.34%,0.1450926829268292
南国置业,2.15%,14.86%,0.1446363636363638
首开股份,1.5%,10.69%,0.14035714285714304
众信旅游,1.53%,11.23%,0.13626000000000008
奥浦迈,1.72%,12.69%,0.13552360360360352
赛诺医疗,1.43%,10.85%,0.13181485148514854
春立医疗,1.47%,11.5%,0.12781433823529398
麦澜德,1.14%,8.97%,0.12712727272727245
天健集团,1.43%,11.32%,0.12636000000000006
宏昌科技,1.4%,11.3%,0.12390000000000004
微电生理,1.41%,11.65%,0.12100746268656709
华蓝集团,1.61%,13.39%,0.12027083333333333
荣盛发展,5.01%,42.35%,0.11830843373493974
金徽酒,1.15%,9.95%,0.11554525862068965
城投控股,1.12%,9.77%,0.1145846153846155
八一钢铁,1.31%,11.44%,0.11448260869565192
香江控股,1.62%,14.21%,0.11397857142857142
中南建设,3.49%,30.62%,0.11395918367346944
国瑞科技,1.31%,11.77%,0.11125367647058829
优德精密,1.41%,-12.78%,0.11032930513595171
特发服务,2.58%,23.43%,0.1101306759098787
派斯林,2.34%,22.05%,0.10611336898395728
百普赛斯,1.51%,14.5%,0.10411531966224358
金地集团,1.22%,11.85%,0.10295609756097558
世联行,1.15%,11.28%,0.10196666666666673
津滨发展,1.11%,11.3%,0.0981923076923076
昊志机电,1.24%,-12.64%,0.09810748898678409
山子股份,2.36%,24.32%,0.09702222222222219
蒙娜丽莎,1.33%,14.12%,0.09419917355371907
天迈科技,1.02%,-10.92%,0.09337560975609752
嘉寓股份,1.23%,13.44%,0.0915
杭州园林,1.47%,16.34%,0.08994132231404962
莲花健康,1.01%,11.26%,0.08967575757575769
北辰实业,1.58%,17.79%,0.08882162162162162
安阳钢铁,1.04%,12.06%,0.08623333333333333
溯联股份,1.17%,13.59%,0.08606342668863264
信达地产,1.15%,13.38%,0.08594736842105258
美晨生态,1.2%,14.07%,0.08528571428571424
城建发展,1.23%,14.68%,0.08376455696202532
新城市,1.48%,21.57%,0.06860331491712711
金科股份,3.59%,54.68%,0.06565921052631578
天房发展,1.33%,36.7%,0.0362376811594203
