成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:18:21,0.0,-100.00%,--,0,0,卖盘
09:19:09,0.0,-100.00%,--,0,0,中性盘
09:25:00,31.95,+0.19%,+31.95,89,284355,卖盘
09:25:00,31.95,+0.19%,--,89,284355,--
09:30:04,31.95,+0.19%,--,132,421740,卖盘
09:30:07,31.95,+0.19%,--,106,338670,卖盘
09:30:10,31.95,+0.19%,--,49,156555,买盘
09:30:13,31.88,-0.03%,-0.07,8,25504,卖盘
09:30:16,31.87,-0.06%,-0.01,175,557725,中性盘
09:30:19,31.87,-0.06%,--,28,89236,买盘
09:30:22,31.81,-0.25%,-0.06,45,143145,中性盘
09:30:25,31.86,-0.09%,+0.05,30,95580,买盘
09:30:28,31.88,-0.03%,+0.02,16,51008,买盘
09:30:31,31.95,+0.19%,+0.07,43,137385,买盘
09:30:34,31.96,+0.22%,+0.01,98,313208,买盘
09:30:37,32.09,+0.63%,+0.13,8,25672,中性盘
09:30:40,32.0,+0.34%,-0.09,7,22400,买盘
09:30:43,32.0,+0.34%,--,25,80000,中性盘
09:30:46,31.96,+0.22%,-0.04,7,22372,卖盘
09:30:52,32.01,+0.38%,+0.05,2,6402,买盘
09:30:55,31.95,+0.19%,-0.06,69,220455,卖盘
09:30:58,31.93,+0.13%,-0.02,4,12772,卖盘
09:30:58,31.93,+0.13%,--,4,12772,中性盘
09:30:58,31.93,+0.13%,--,4,12772,买盘
09:31:01,31.93,+0.13%,--,3,9579,买盘
09:31:07,31.95,+0.19%,+0.02,41,130995,买盘
09:31:10,31.95,+0.19%,--,91,290745,卖盘
09:31:13,31.96,+0.22%,+0.01,29,92684,买盘
09:31:16,31.96,+0.22%,--,10,31960,卖盘
09:31:19,31.96,+0.22%,--,39,124644,卖盘
09:31:22,31.93,+0.13%,-0.03,100,319300,卖盘
09:31:25,31.94,+0.16%,+0.01,14,44716,中性盘
09:31:28,31.96,+0.22%,+0.02,4,12784,买盘
09:31:34,31.96,+0.22%,--,16,51136,买盘
09:31:37,31.93,+0.13%,-0.03,9,28737,买盘
09:31:43,31.93,+0.13%,--,0,0,买盘
09:31:46,31.93,+0.13%,--,1,3193,买盘
09:31:49,31.93,+0.13%,--,6,19158,买盘
09:31:52,31.91,+0.06%,-0.02,19,60629,卖盘
09:31:55,31.91,+0.06%,--,1,3191,卖盘
09:31:58,31.91,+0.06%,--,0,0,中性盘
09:32:01,31.95,+0.19%,+0.04,1,3195,买盘
09:32:07,31.93,+0.13%,-0.03,2,6386,卖盘
09:32:10,31.94,+0.16%,+0.01,13,41522,卖盘
09:32:13,31.95,+0.19%,+0.01,31,99045,中性盘
09:32:16,32.03,+0.44%,+0.08,50,160150,买盘
09:32:22,32.06,+0.53%,+0.03,7,22442,买盘
09:32:28,32.08,+0.60%,+0.02,6,19248,中性盘
09:32:31,32.1,+0.66%,+0.02,14,44940,买盘
09:32:34,32.06,+0.53%,-0.04,38,121828,卖盘
09:32:37,32.04,+0.47%,-0.02,19,60876,卖盘
09:32:40,32.08,+0.60%,+0.04,26,83408,买盘
09:32:43,32.09,+0.63%,+0.01,7,22463,买盘
09:32:49,32.09,+0.63%,--,25,80225,卖盘
09:32:52,32.09,+0.63%,--,10,32090,卖盘
09:32:55,32.01,+0.38%,-0.08,20,64020,卖盘
09:33:01,32.08,+0.60%,+0.07,28,89824,买盘
09:33:04,32.08,+0.60%,--,15,48120,卖盘
09:33:07,32.07,+0.56%,-0.01,66,211662,卖盘
09:33:10,32.07,+0.56%,--,3,9621,买盘
09:33:16,32.04,+0.47%,-0.02,9,28836,中性盘
09:33:19,32.05,+0.50%,+0.01,16,51280,卖盘
09:33:22,32.05,+0.50%,--,0,0,中性盘
09:33:25,32.07,+0.56%,+0.02,5,16035,买盘
09:33:28,32.06,+0.53%,-0.01,7,22442,中性盘
09:33:31,32.05,+0.50%,-0.01,13,41665,卖盘
09:33:37,32.03,+0.44%,-0.01,6,19218,卖盘
09:33:40,32.05,+0.50%,+0.02,21,67305,买盘
09:33:46,32.05,+0.50%,--,63,201915,卖盘
09:33:52,32.1,+0.66%,+0.05,152,489011,买盘
09:33:55,32.11,+0.69%,+0.01,34,109174,买盘
09:33:58,32.18,+0.91%,+0.07,22,70796,买盘
09:34:01,32.11,+0.69%,-0.07,3,9633,卖盘
09:34:04,32.09,+0.63%,-0.02,41,131569,卖盘
09:34:16,32.13,+0.75%,+0.04,10,32130,买盘
09:34:22,32.09,+0.63%,-0.01,9,28881,卖盘
09:34:31,32.1,+0.66%,--,21,67410,买盘
09:34:34,32.1,+0.66%,--,40,128400,买盘
09:34:40,32.13,+0.75%,+0.03,6,19278,买盘
09:34:52,32.13,+0.75%,+0.03,3,9639,买盘
09:35:01,32.1,+0.66%,-0.01,17,54570,卖盘
09:35:04,32.1,+0.66%,--,15,48150,卖盘
09:35:10,32.1,+0.66%,-0.03,1,3210,卖盘
09:35:13,32.11,+0.69%,+0.01,3,9633,中性盘
09:35:25,32.1,+0.66%,-0.01,25,80250,卖盘
09:35:31,32.1,+0.66%,-0.03,12,38520,卖盘
09:35:43,32.12,+0.72%,+0.02,1,3212,买盘
09:35:46,32.13,+0.75%,+0.01,29,93177,买盘
09:35:49,32.13,+0.75%,--,36,115668,买盘
09:35:52,32.13,+0.75%,--,39,125307,卖盘
09:35:55,32.11,+0.69%,-0.02,39,125229,卖盘
09:35:58,32.13,+0.75%,+0.02,27,86751,买盘
09:36:07,32.13,+0.75%,--,4,12852,买盘
09:36:13,32.13,+0.75%,--,9,28917,买盘
09:36:16,32.12,+0.72%,-0.01,19,61028,卖盘
09:36:22,32.13,+0.75%,+0.01,43,138159,买盘
09:36:25,32.13,+0.75%,--,5,16065,买盘
09:36:28,32.13,+0.75%,--,2,6426,买盘
09:36:31,32.13,+0.75%,--,1,3213,买盘
09:36:34,32.13,+0.75%,--,6,19278,买盘
09:36:40,32.12,+0.72%,-0.01,3,9636,卖盘
09:36:43,32.12,+0.72%,--,5,16060,卖盘
09:36:52,32.12,+0.72%,--,86,276232,卖盘
09:36:55,32.12,+0.72%,-0.02,2,6424,中性盘
09:36:58,32.1,+0.66%,-0.02,4,12840,卖盘
09:37:04,32.1,+0.66%,--,20,64200,卖盘
09:37:07,32.1,+0.66%,--,31,99510,卖盘
09:37:10,32.11,+0.69%,+0.01,15,48165,买盘
09:37:13,32.12,+0.72%,+0.01,28,89936,买盘
09:37:16,32.13,+0.75%,+0.01,33,106029,买盘
09:37:19,32.11,+0.69%,-0.02,47,150917,卖盘
09:37:22,32.14,+0.78%,+0.03,4,12856,买盘
09:37:25,32.14,+0.78%,--,8,25712,买盘
09:37:31,32.14,+0.78%,--,3,9642,买盘
09:37:34,32.14,+0.78%,--,10,32140,买盘
09:37:37,32.15,+0.82%,+0.01,29,93235,买盘
09:37:40,32.16,+0.85%,+0.01,21,67536,买盘
09:37:43,32.16,+0.85%,--,62,199392,卖盘
09:37:46,32.21,+1.00%,+0.05,13,41873,买盘
09:37:49,32.21,+1.00%,--,4,12884,卖盘
09:37:52,32.23,+1.07%,+0.02,15,48345,买盘
09:37:55,32.25,+1.13%,+0.02,3,9675,买盘
09:38:04,32.25,+1.13%,--,13,41925,买盘
09:38:13,32.27,+1.19%,+0.01,5,16135,买盘
09:38:16,32.27,+1.19%,--,2,6454,买盘
09:38:19,32.25,+1.13%,-0.02,90,290250,卖盘
09:38:22,32.23,+1.07%,-0.02,25,80575,卖盘
09:38:25,32.25,+1.13%,+0.02,33,106425,买盘
09:38:28,32.25,+1.13%,--,15,48375,买盘
09:38:31,32.25,+1.13%,--,10,32250,买盘
09:38:34,32.25,+1.13%,--,4,12900,买盘
09:38:43,32.23,+1.07%,-0.02,3,9669,卖盘
09:38:46,32.25,+1.13%,+0.02,28,90300,买盘
09:38:52,32.29,+1.25%,+0.04,159,513411,买盘
09:38:55,32.29,+1.25%,--,24,77496,卖盘
09:38:58,32.29,+1.25%,--,4,12916,卖盘
09:39:01,32.29,+1.25%,--,21,67809,卖盘
09:39:04,32.33,+1.38%,+0.04,8,25864,买盘
09:39:07,32.33,+1.38%,--,6,19398,买盘
09:39:10,32.33,+1.38%,--,4,12932,买盘
09:39:13,32.33,+1.38%,--,8,25864,买盘
09:39:16,32.33,+1.38%,--,18,58194,买盘
09:39:19,32.29,+1.25%,-0.04,11,35519,卖盘
09:39:22,32.3,+1.29%,+0.01,31,100130,中性盘
09:39:31,32.3,+1.29%,-0.01,13,41990,中性盘
09:39:34,32.31,+1.32%,+0.01,4,12924,买盘
09:39:43,32.32,+1.35%,+0.01,3,9696,买盘
09:39:49,32.31,+1.32%,-0.01,14,45234,卖盘
09:39:52,32.3,+1.29%,-0.01,27,87210,卖盘
09:39:55,32.31,+1.32%,+0.01,2,6462,中性盘
09:39:58,32.3,+1.29%,-0.01,7,22610,卖盘
09:40:01,32.31,+1.32%,+0.01,7,22617,买盘
09:40:04,32.31,+1.32%,--,2,6462,买盘
09:40:07,32.3,+1.29%,-0.01,3,9690,中性盘
09:40:10,32.28,+1.22%,-0.02,3,9684,卖盘
09:40:13,32.28,+1.22%,--,4,12912,卖盘
09:40:19,32.28,+1.22%,--,1,3228,买盘
09:40:22,32.27,+1.19%,-0.01,15,48405,卖盘
09:40:25,32.26,+1.16%,-0.01,1,3226,卖盘
09:40:43,32.25,+1.13%,-0.01,5,16125,卖盘
09:40:46,32.25,+1.13%,--,12,38700,卖盘
09:40:49,32.25,+1.13%,--,12,38700,中性盘
09:40:55,32.25,+1.13%,--,14,45150,买盘
09:40:58,32.26,+1.16%,+0.01,12,38712,买盘
09:41:01,32.27,+1.19%,+0.01,19,61313,买盘
09:41:04,32.27,+1.19%,--,62,200074,买盘
09:41:10,32.27,+1.19%,--,33,106491,卖盘
09:41:13,32.3,+1.29%,+0.03,19,61370,买盘
09:41:16,32.33,+1.38%,+0.03,17,54961,买盘
09:41:19,32.35,+1.44%,+0.02,38,122930,买盘
09:41:22,32.36,+1.47%,+0.01,20,64720,买盘
09:41:25,32.37,+1.51%,+0.01,11,35607,买盘
09:41:28,32.44,+1.72%,+0.07,154,499576,买盘
09:41:31,32.44,+1.72%,--,51,165444,卖盘
09:41:34,32.47,+1.82%,+0.03,19,61693,买盘
09:41:37,32.49,+1.88%,+0.02,26,84474,买盘
09:41:40,32.49,+1.88%,--,3,9747,买盘
09:41:43,32.49,+1.88%,--,14,45486,买盘
09:41:46,32.49,+1.88%,--,42,136458,买盘
09:41:49,32.49,+1.88%,--,27,87723,买盘
09:41:52,32.45,+1.76%,-0.04,52,168740,卖盘
09:41:55,32.49,+1.88%,+0.04,20,64980,买盘
09:41:58,32.45,+1.76%,-0.04,69,223905,卖盘
09:42:01,32.44,+1.72%,-0.01,11,35684,卖盘
09:42:04,32.44,+1.72%,--,34,110296,买盘
09:42:07,32.44,+1.72%,--,2,6488,卖盘
09:42:10,32.45,+1.76%,+0.01,12,38940,卖盘
09:42:13,32.45,+1.76%,--,0,0,卖盘
09:42:16,32.45,+1.76%,--,106,343970,卖盘
09:42:19,32.5,+1.91%,+0.05,70,227500,买盘
09:42:22,32.5,+1.91%,--,142,461500,买盘
09:42:25,32.48,+1.85%,-0.02,69,224112,卖盘
09:42:28,32.52,+1.98%,+0.04,24,78048,买盘
09:42:31,32.52,+1.98%,--,52,169104,卖盘
09:42:34,32.53,+2.01%,+0.01,7,22771,买盘
09:42:37,32.53,+2.01%,--,26,84578,卖盘
09:42:40,32.53,+2.01%,--,4,13012,卖盘
09:42:43,32.55,+2.07%,+0.02,9,29295,中性盘
09:42:46,32.56,+2.10%,+0.01,75,244200,买盘
09:42:49,32.51,+1.94%,-0.05,40,130040,卖盘
09:42:52,32.52,+1.98%,+0.01,26,84552,中性盘
09:42:55,32.53,+2.01%,+0.01,12,39036,买盘
09:42:55,32.53,+2.01%,--,12,39036,中性盘
09:42:55,32.53,+2.01%,--,12,39036,买盘
09:42:58,32.53,+2.01%,--,0,0,买盘
09:43:01,32.49,+1.88%,-0.04,9,29241,卖盘
09:43:04,32.53,+2.01%,+0.04,48,156144,买盘
09:43:07,32.52,+1.98%,-0.01,22,71544,买盘
09:43:10,32.49,+1.88%,-0.03,18,58482,卖盘
09:43:13,32.53,+2.01%,+0.04,46,149638,买盘
09:43:16,32.52,+1.98%,-0.01,1,3252,卖盘
09:43:19,32.52,+1.98%,--,14,45528,卖盘
09:43:22,32.5,+1.91%,-0.02,33,107250,卖盘
09:43:25,32.5,+1.91%,--,0,0,买盘
09:43:28,32.5,+1.91%,--,24,78000,买盘
09:43:31,32.5,+1.91%,--,90,292500,买盘
09:43:34,32.52,+1.98%,+0.02,51,165852,买盘
09:43:37,32.51,+1.94%,-0.01,5,16255,卖盘
09:43:40,32.48,+1.85%,-0.03,263,854224,卖盘
09:43:43,32.44,+1.72%,-0.04,91,295204,卖盘
09:43:46,32.4,+1.60%,-0.04,4,12960,卖盘
09:43:49,32.4,+1.60%,--,2,6480,卖盘
09:43:52,32.37,+1.51%,-0.03,5,16185,卖盘
09:43:55,32.38,+1.54%,+0.01,84,271992,买盘
09:43:58,32.4,+1.60%,+0.02,3,9720,买盘
09:44:01,32.38,+1.54%,-0.02,16,51808,卖盘
09:44:04,32.39,+1.57%,+0.01,1,3239,中性盘
09:44:07,32.38,+1.54%,-0.01,5,16190,卖盘
09:44:10,32.37,+1.51%,-0.01,13,42081,卖盘
09:44:13,32.37,+1.51%,--,14,45318,卖盘
09:44:16,32.36,+1.47%,-0.01,13,42068,卖盘
09:44:19,32.37,+1.51%,+0.01,18,58266,买盘
09:44:22,32.37,+1.51%,--,4,12948,买盘
09:44:25,32.37,+1.51%,--,1,3237,买盘
09:44:28,32.36,+1.47%,-0.01,3,9708,卖盘
09:44:31,32.36,+1.47%,--,35,113260,卖盘
09:44:34,32.35,+1.44%,-0.01,55,177925,卖盘
09:44:37,32.34,+1.41%,-0.01,8,25872,卖盘
09:44:43,32.34,+1.41%,--,17,54978,买盘
09:44:46,32.35,+1.44%,+0.01,1,3235,买盘
09:44:49,32.39,+1.57%,+0.04,185,599215,买盘
09:44:52,32.45,+1.76%,+0.06,14,45430,买盘
09:44:55,32.45,+1.76%,--,2,6490,卖盘
09:44:58,32.47,+1.82%,+0.02,31,100657,买盘
09:45:01,32.45,+1.76%,-0.02,9,29205,买盘
09:45:04,32.45,+1.76%,--,0,0,买盘
09:45:07,32.41,+1.63%,-0.04,30,97230,卖盘
09:45:10,32.42,+1.66%,+0.01,18,58356,中性盘
09:45:13,32.42,+1.66%,--,4,12968,买盘
09:45:16,32.42,+1.66%,--,0,0,买盘
09:45:19,32.41,+1.63%,-0.01,65,210665,买盘
09:45:22,32.41,+1.63%,--,0,0,买盘
09:45:25,32.4,+1.60%,-0.01,3,9720,中性盘
09:45:28,32.39,+1.57%,-0.01,1,3239,卖盘
09:45:31,32.38,+1.54%,-0.01,18,58284,卖盘
09:45:34,32.39,+1.57%,+0.01,48,155472,买盘
09:45:37,32.39,+1.57%,--,16,51824,卖盘
09:45:40,32.39,+1.57%,--,31,100409,卖盘
09:45:43,32.39,+1.57%,--,9,29151,卖盘
09:45:46,32.4,+1.60%,+0.01,12,38880,买盘
09:45:52,32.41,+1.63%,+0.01,24,77784,买盘
09:45:55,32.39,+1.57%,-0.02,24,77736,卖盘
09:45:58,32.39,+1.57%,--,5,16195,买盘
