成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:20:57,0.0,-100.00%,--,0,0,中性盘
09:25:00,0.0,-100.00%,--,0,0,卖盘
09:25:00,0.0,-100.00%,--,0,0,--
09:25:00,32.61,-3.06%,+32.61,1100,3587100,卖盘
09:25:00,32.61,-3.06%,-0.05,1100,3587100,中性盘
09:30:00,32.56,-3.21%,-0.05,75,244200,卖盘
09:30:03,32.53,-3.30%,-0.03,380,1236140,卖盘
09:30:06,32.56,-3.21%,+0.03,668,2175008,买盘
09:30:09,32.56,-3.21%,--,351,1142856,买盘
09:30:12,32.55,-3.24%,-0.01,446,1451730,中性盘
09:30:15,32.45,-3.54%,-0.1,387,1255815,卖盘
09:30:18,32.45,-3.54%,--,34,110330,卖盘
09:30:21,32.41,-3.66%,-0.04,163,528283,卖盘
09:30:24,32.47,-3.48%,+0.06,185,600695,买盘
09:30:27,32.47,-3.48%,--,171,558419,卖盘
09:30:30,32.46,-3.51%,-0.01,79,256499,中性盘
09:30:33,32.46,-3.51%,--,167,542082,卖盘
09:30:36,32.45,-3.54%,-0.01,36,116820,卖盘
09:30:39,32.42,-3.63%,-0.03,225,729450,中性盘
09:30:42,32.4,-3.69%,-0.02,74,239760,卖盘
09:30:45,32.4,-3.69%,--,84,272160,卖盘
09:30:48,32.4,-3.69%,--,80,259200,卖盘
09:30:51,32.4,-3.69%,--,129,417960,卖盘
09:30:54,32.39,-3.72%,-0.01,91,294749,卖盘
09:30:57,32.39,-3.72%,--,131,424309,卖盘
09:31:00,32.39,-3.72%,--,47,152233,卖盘
09:31:03,32.38,-3.75%,-0.01,191,618458,卖盘
09:31:06,32.38,-3.75%,--,311,1007018,卖盘
09:31:09,32.34,-3.86%,-0.04,246,795564,卖盘
09:31:12,32.33,-3.89%,-0.01,95,307135,卖盘
09:31:15,32.3,-3.98%,-0.03,282,910860,卖盘
09:31:18,32.32,-3.92%,+0.02,147,475104,买盘
09:31:21,32.25,-4.13%,-0.07,54,174150,卖盘
09:31:24,32.23,-4.19%,-0.02,96,309408,卖盘
09:31:27,32.2,-4.28%,-0.03,149,479780,卖盘
09:31:30,32.2,-4.28%,--,163,524860,卖盘
09:31:33,32.2,-4.28%,--,66,212520,卖盘
09:31:36,32.2,-4.28%,--,278,895160,卖盘
09:31:39,32.2,-4.28%,--,86,276920,买盘
09:31:42,32.17,-4.37%,-0.03,50,160850,中性盘
09:31:45,32.17,-4.37%,--,185,595145,卖盘
09:31:48,32.17,-4.37%,--,669,2152173,卖盘
09:31:51,32.16,-4.40%,-0.01,262,842592,中性盘
09:31:54,32.15,-4.43%,-0.01,81,260415,卖盘
09:31:57,32.16,-4.40%,+0.01,174,559584,买盘
09:32:00,32.18,-4.34%,+0.02,316,1016888,买盘
09:32:03,32.23,-4.19%,+0.05,301,970123,买盘
09:32:06,32.2,-4.28%,-0.03,111,357420,卖盘
09:32:09,32.23,-4.19%,+0.03,81,261063,中性盘
09:32:12,32.27,-4.07%,+0.04,155,500185,买盘
09:32:15,32.27,-4.07%,--,98,316246,买盘
09:32:18,32.28,-4.04%,+0.01,40,129120,买盘
09:32:21,32.25,-4.13%,-0.03,300,967500,卖盘
09:32:24,32.29,-4.01%,+0.04,242,781418,买盘
09:32:27,32.29,-4.01%,--,12,38748,买盘
09:32:30,32.29,-4.01%,--,10,32290,卖盘
09:32:33,32.31,-3.95%,+0.02,57,184167,买盘
09:32:36,32.32,-3.92%,+0.01,17,54944,买盘
09:32:39,32.31,-3.95%,-0.01,49,158319,买盘
09:32:42,32.31,-3.95%,--,182,588042,买盘
09:32:45,32.31,-3.95%,--,35,113085,卖盘
09:32:48,32.32,-3.92%,+0.01,26,84032,买盘
09:32:51,32.32,-3.92%,--,37,121135,买盘
09:32:54,32.33,-3.89%,+0.01,16,51728,中性盘
09:32:57,32.33,-3.89%,--,20,64660,卖盘
09:33:00,32.33,-3.89%,--,113,365329,卖盘
09:33:03,32.34,-3.86%,+0.01,22,71148,卖盘
09:33:06,32.36,-3.80%,+0.02,83,268588,买盘
09:33:09,32.36,-3.80%,--,12,38832,卖盘
09:33:12,32.38,-3.75%,+0.02,8,25904,买盘
09:33:15,32.39,-3.72%,+0.01,26,84214,买盘
09:33:18,32.38,-3.75%,-0.01,19,61522,卖盘
