成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:22:21,0.0,-100.00%,--,0,0,中性盘
09:24:54,0.0,-100.00%,--,0,0,卖盘
09:25:00,81.3,-0.32%,+81.3,2,16260,卖盘
09:25:00,81.3,-0.32%,--,2,16260,--
09:30:01,81.3,-0.32%,--,2,16260,买盘
09:30:04,81.32,-0.29%,+0.02,8,65056,买盘
09:30:07,81.53,-0.04%,+0.21,3,24459,买盘
09:30:10,81.56,0.00%,+0.03,12,100971,买盘
09:30:13,81.56,0.00%,--,0,0,卖盘
09:30:16,81.74,+0.22%,+0.18,4,32696,中性盘
09:30:19,81.74,+0.22%,--,0,0,中性盘
09:30:22,81.56,0.00%,-0.18,7,57092,卖盘
09:30:25,81.53,-0.04%,-0.03,5,40765,卖盘
09:30:28,81.31,-0.31%,-0.22,12,98304,卖盘
09:30:31,81.31,-0.31%,--,1,15530,卖盘
09:30:52,81.47,-0.11%,+0.16,8,65176,买盘
09:30:58,81.47,-0.11%,--,2,16294,中性盘
09:31:04,81.47,-0.11%,--,0,0,中性盘
09:31:07,81.29,-0.33%,-0.18,18,147541,中性盘
09:31:16,81.29,-0.33%,--,0,0,买盘
09:31:19,81.29,-0.33%,--,4,32516,买盘
09:31:22,81.51,-0.06%,+0.22,7,64393,买盘
09:31:31,81.51,-0.06%,--,0,0,买盘
09:31:34,81.34,-0.27%,-0.17,2,16268,卖盘
09:31:37,81.41,-0.18%,+0.07,9,74083,中性盘
09:31:43,81.17,-0.48%,-0.24,2,16965,卖盘
09:31:46,81.17,-0.48%,--,0,0,中性盘
09:31:49,81.01,-0.67%,-0.16,136,1107488,卖盘
09:31:52,81.04,-0.64%,+0.03,69,566956,买盘
09:31:55,81.24,-0.39%,+0.2,20,168167,买盘
09:31:58,81.49,-0.09%,+0.25,12,97788,买盘
09:32:01,81.48,-0.10%,-0.01,2,16296,买盘
09:32:04,81.48,-0.10%,--,5,48644,买盘
09:32:13,81.28,-0.34%,-0.2,2,16256,卖盘
09:32:25,81.37,-0.23%,+0.09,3,24411,中性盘
09:32:28,81.09,-0.58%,-0.28,2,16218,中性盘
09:32:31,81.08,-0.59%,-0.01,4,32432,卖盘
09:32:34,81.08,-0.59%,--,0,0,中性盘
09:32:37,81.08,-0.59%,--,2,16216,卖盘
09:32:37,81.08,-0.59%,--,2,16216,中性盘
09:32:43,81.09,-0.58%,+0.01,3,24327,卖盘
09:32:46,81.0,-0.69%,-0.09,20,165240,卖盘
09:32:49,81.0,-0.69%,--,0,0,买盘
09:32:52,81.01,-0.67%,+0.01,22,178222,买盘
09:33:01,81.01,-0.67%,--,0,0,中性盘
09:33:07,80.74,-1.01%,-0.27,12,96888,卖盘
09:33:10,80.98,-0.71%,+0.24,5,44458,买盘
09:33:13,80.98,-0.71%,--,0,0,买盘
09:33:16,80.74,-1.01%,-0.24,4,32296,买盘
09:33:19,80.74,-1.01%,--,3,24222,买盘
09:33:28,80.74,-1.01%,--,0,0,卖盘
09:33:31,80.75,-0.99%,+0.01,26,212938,卖盘
09:33:37,80.88,-0.83%,+0.13,2,16176,中性盘
09:33:40,80.75,-0.99%,-0.13,0,727,卖盘
09:33:46,80.88,-0.83%,+0.13,4,32352,买盘
09:33:49,80.59,-1.19%,-0.29,7,61732,卖盘
09:33:52,80.88,-0.83%,+0.29,2,16176,买盘
09:33:55,80.87,-0.85%,-0.01,3,29518,买盘
09:34:07,80.87,-0.85%,--,0,0,买盘
09:34:10,80.89,-0.82%,+0.02,4,34459,买盘
09:34:13,80.93,-0.77%,+0.04,34,276376,买盘
09:34:16,81.02,-0.66%,+0.09,20,162121,买盘
09:34:19,81.09,-0.58%,+0.07,0,487,买盘
09:34:22,81.23,-0.40%,+0.14,4,36797,买盘
09:34:34,81.23,-0.40%,--,2,16246,买盘
09:34:40,81.23,-0.40%,--,1,11941,买盘
09:35:04,81.27,-0.36%,+0.04,3,26006,买盘
09:35:07,81.27,-0.36%,--,0,6502,买盘
09:35:16,81.27,-0.36%,--,0,0,卖盘
09:35:19,81.46,-0.12%,+0.19,2,16292,买盘
09:35:31,81.46,-0.12%,--,2,16292,买盘
09:35:34,81.5,-0.07%,+0.04,5,46129,买盘
09:35:40,81.5,-0.07%,--,0,0,中性盘
09:35:46,81.76,+0.25%,+0.26,20,163520,买盘
09:35:49,81.72,+0.20%,-0.04,3,29664,中性盘
09:36:01,81.75,+0.23%,+0.03,2,20029,中性盘
09:36:04,81.72,+0.20%,-0.03,0,3024,卖盘
09:36:07,81.76,+0.25%,+0.04,2,16352,买盘
09:36:10,81.77,+0.26%,+0.01,10,82588,买盘
09:36:13,81.78,+0.27%,+0.01,2,16356,买盘
09:36:22,81.88,+0.39%,+0.1,3,24564,买盘
09:36:28,81.79,+0.28%,-0.09,2,16358,卖盘
09:36:40,81.78,+0.27%,-0.01,5,48414,卖盘
09:36:43,81.46,-0.12%,-0.32,27,224259,卖盘
09:36:46,81.61,+0.06%,+0.15,14,120375,买盘
09:36:49,81.79,+0.28%,+0.18,6,51446,买盘
09:36:52,81.79,+0.28%,--,3,25518,买盘
09:37:04,81.97,+0.50%,+0.18,5,40985,买盘
09:37:10,81.89,+0.40%,-0.08,21,175245,中性盘
09:37:13,81.8,+0.29%,-0.09,2,16360,中性盘
09:37:16,81.8,+0.29%,--,0,0,买盘
09:37:19,81.84,+0.34%,+0.04,3,29135,中性盘
09:37:22,81.81,+0.31%,-0.03,5,40905,买盘
09:37:34,81.8,+0.29%,-0.01,2,23640,买盘
09:37:37,81.81,+0.31%,+0.01,4,39923,买盘
09:37:40,81.82,+0.32%,+0.01,8,68565,买盘
09:37:43,81.87,+0.38%,+0.05,11,97016,买盘
09:37:46,81.87,+0.38%,--,0,0,卖盘
09:37:49,81.93,+0.45%,+0.06,2,16386,卖盘
09:37:55,81.93,+0.45%,--,2,16386,买盘
09:37:58,81.93,+0.45%,--,5,40965,买盘
09:38:16,81.93,+0.45%,--,0,0,中性盘
09:38:19,82.04,+0.59%,+0.11,26,216504,买盘
09:38:25,81.85,+0.36%,-0.19,2,16370,卖盘
09:38:28,81.99,+0.53%,+0.14,5,45176,买盘
