股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
亚宝药业,1.3%,4.6%,0.28245454545454535
优利德,1.1%,-3.93%,0.28006249999999927
汇金科技,5.13%,18.48%,0.27766124999999997
百诚医药,1.09%,-4.07%,0.26814
双枪科技,1.11%,-4.16%,0.2667700000000004
安硕信息,3.07%,11.89%,0.2582881502890173
巴安水务,3.42%,13.29%,0.2573549999999997
锴威特,7.11%,-28.62%,0.24842868818961994
中光防雷,1.82%,7.35%,0.24757352941176486
南大环境,4.18%,16.95%,0.24656571428571444
优彩资源,1.18%,-4.8%,0.24593684210526318
乐通股份,1.03%,-4.26%,0.241771621621621
天力锂能,7.98%,-33.19%,0.2404187234042553
诺思格,1.9%,8.01%,0.23727906976744204
联得装备,1.37%,6.17%,0.22214930555555593
苏州规划,2.92%,-13.26%,0.22026632653061212
浪莎股份,1.08%,-5.0%,0.21613170731707312
深水海纳,1.65%,7.66%,0.21527647058823537
协昌科技,4.61%,-21.91%,0.2104008200455581
中兰环保,3.61%,17.9%,0.201694193548387
东星医疗,2.4%,-11.96%,0.20065671641791036
天源环保,1.36%,6.89%,0.19729855072463784
泰慕士,4.42%,-22.79%,0.19398603026775316
博瑞医药,1.39%,-7.71%,0.18024276315789478
东华能源,1.43%,8.28%,0.17268607594936689
华盛昌,1.38%,8.11%,0.17007272727272715
天马科技,1.12%,7.27%,0.15415272727272755
宿迁联盛,1.11%,-7.28%,0.15238252427184457
永信至诚,1.82%,-12.07%,0.1507783333333332
中建环能,1.33%,8.93%,0.14895999999999993
津膜科技,2.08%,14.44%,0.14408727272727265
联特科技,1.93%,-13.4%,0.1440298507462687
荣盛发展,1.53%,-12.64%,0.12100909090909089
汇得科技,1.13%,-9.53%,0.11851219512195119
信宇人,2.61%,-22.34%,0.11681690140845068
天元宠物,1.55%,-13.28%,0.11671969696969697
罗曼股份,1.0%,-8.7%,0.11496551724137925
汇纳科技,1.05%,9.14%,0.11492465753424651
威力传动,3.0%,-26.33%,0.11394658753709197
盛美上海,1.06%,-9.34%,0.11352224409448823
趣睡科技,1.1%,-11.56%,0.0951938405797101
国联水产,3.25%,35.78%,0.09082432432432438
金科股份,1.66%,-19.0%,0.08734761904761905
赢合科技,1.42%,16.69%,0.08509685230024214
启迪环境,2.33%,29.43%,0.07917244897959187
金科环境,2.21%,28.99%,0.0762262711864407
捷强装备,1.58%,21.19%,0.07456085219707052
固高科技,2.02%,-31.71%,0.06371057513914657
中电环保,3.5%,61.2%,0.05718644067796613
