成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,38.6,+0.44%,-0.02,1031,3982285,中性盘
09:30:03,38.58,+0.39%,-0.02,390,1504620,卖盘
09:30:06,38.59,+0.42%,+0.01,247,953173,中性盘
09:30:09,38.59,+0.42%,--,97,374323,卖盘
09:30:12,38.59,+0.42%,--,15,57885,买盘
09:30:15,38.58,+0.39%,-0.01,71,273918,卖盘
09:30:18,38.5,+0.18%,-0.08,178,685300,卖盘
09:30:21,38.48,+0.13%,-0.02,12,46176,卖盘
09:30:24,38.71,+0.73%,+0.23,351,1358721,买盘
09:30:27,38.6,+0.44%,-0.11,134,517240,卖盘
09:30:30,38.71,+0.73%,+0.11,108,418068,中性盘
09:30:33,38.67,+0.62%,-0.04,201,777267,中性盘
09:30:36,38.69,+0.68%,+0.02,26,100594,买盘
09:30:39,38.63,+0.52%,-0.06,55,212465,中性盘
09:30:42,38.6,+0.44%,-0.03,14,54040,卖盘
09:30:45,38.58,+0.39%,-0.02,405,1562490,中性盘
09:30:48,38.61,+0.47%,+0.03,64,247104,中性盘
09:30:51,38.69,+0.68%,+0.08,18,69642,买盘
09:30:54,38.61,+0.47%,-0.08,72,277992,卖盘
09:30:57,38.68,+0.65%,+0.07,47,181796,中性盘
09:31:00,38.69,+0.68%,+0.01,67,259223,中性盘
09:31:03,38.71,+0.73%,+0.02,197,762587,买盘
09:31:06,38.88,+1.17%,+0.17,266,1034208,买盘
09:31:09,38.78,+0.91%,-0.1,143,554554,卖盘
09:31:12,38.72,+0.75%,-0.06,139,538208,卖盘
09:31:15,38.88,+1.17%,+0.16,73,283824,买盘
09:31:18,38.86,+1.12%,-0.02,39,151554,中性盘
09:31:21,38.84,+1.07%,-0.02,83,322372,卖盘
09:31:24,38.83,+1.04%,-0.01,52,201916,卖盘
09:31:27,38.83,+1.04%,--,71,275693,买盘
09:31:30,38.84,+1.07%,+0.01,99,384516,买盘
09:31:33,38.86,+1.12%,+0.02,26,101036,中性盘
09:31:36,38.84,+1.07%,-0.02,22,85448,卖盘
09:31:39,38.85,+1.09%,+0.01,24,93240,卖盘
09:31:42,38.86,+1.12%,+0.01,40,155440,中性盘
09:31:45,38.89,+1.20%,+0.03,102,396678,买盘
09:31:48,38.88,+1.17%,-0.01,114,443232,中性盘
09:31:51,38.87,+1.14%,-0.01,164,637468,卖盘
09:31:54,38.9,+1.22%,+0.03,60,233400,买盘
09:31:57,38.87,+1.14%,-0.03,73,283751,卖盘
09:32:00,38.87,+1.14%,--,124,481988,中性盘
09:32:03,38.83,+1.04%,-0.04,43,166969,卖盘
09:32:06,38.85,+1.09%,+0.02,126,489510,买盘
09:32:09,38.83,+1.04%,-0.02,50,194150,买盘
09:32:12,38.84,+1.07%,+0.01,61,236924,买盘
09:32:15,38.8,+0.96%,-0.04,117,453960,中性盘
09:32:18,38.76,+0.86%,-0.04,53,205428,中性盘
09:32:21,38.74,+0.81%,-0.02,6,23244,卖盘
09:32:24,38.73,+0.78%,-0.01,28,108444,卖盘
09:32:27,38.74,+0.81%,+0.01,66,255684,买盘
09:32:30,38.7,+0.70%,-0.04,45,174150,卖盘
09:32:33,38.7,+0.70%,--,35,135450,卖盘
09:32:36,38.7,+0.70%,--,6,23220,卖盘
09:32:39,38.7,+0.70%,--,30,116100,卖盘
09:32:42,38.72,+0.75%,+0.02,104,402688,买盘
09:32:45,38.83,+1.04%,+0.11,396,1539415,买盘
09:32:48,38.85,+1.09%,+0.02,86,334110,买盘
09:32:51,38.85,+1.09%,--,60,233100,买盘
09:32:54,38.81,+0.99%,-0.04,112,434672,中性盘
09:32:57,38.85,+1.09%,+0.04,155,606021,买盘
09:36:54,39.31,+2.29%,--,26,102206,中性盘
09:36:54,39.31,+2.29%,--,26,102206,买盘
09:36:57,39.24,+2.11%,-0.07,193,757332,卖盘
09:37:00,39.23,+2.08%,-0.01,75,294225,卖盘
09:37:03,39.21,+2.03%,-0.02,92,360732,卖盘
09:37:06,39.26,+2.16%,+0.05,99,388674,买盘
09:37:09,39.13,+1.82%,-0.13,104,406952,卖盘
09:37:12,39.09,+1.72%,-0.04,31,121179,卖盘
09:37:15,39.11,+1.77%,+0.02,17,66487,中性盘
09:37:18,39.16,+1.90%,+0.05,164,642224,买盘
09:37:21,39.01,+1.51%,-0.15,36,140436,卖盘
09:37:24,39.08,+1.69%,+0.07,105,410340,买盘
09:37:27,39.08,+1.69%,--,41,160228,买盘
09:37:30,39.01,+1.51%,-0.07,1,3901,卖盘
09:37:33,39.08,+1.69%,+0.07,37,144596,买盘
09:37:36,39.21,+2.03%,+0.13,204,799884,买盘
09:37:39,39.14,+1.85%,-0.07,98,383572,卖盘
09:37:42,39.11,+1.77%,-0.03,71,277681,卖盘
09:37:45,39.08,+1.69%,-0.03,34,132872,卖盘
09:37:48,39.11,+1.77%,+0.03,24,93864,中性盘
09:37:51,39.11,+1.77%,--,15,58665,中性盘
09:37:54,39.08,+1.69%,-0.03,205,801140,卖盘
09:37:57,39.01,+1.51%,-0.07,104,405704,卖盘
09:38:00,39.08,+1.69%,+0.07,1,3908,买盘
09:38:03,39.08,+1.69%,--,71,277468,买盘
09:38:06,39.0,+1.48%,-0.08,158,616200,卖盘
09:38:09,38.91,+1.25%,-0.09,111,431901,卖盘
09:38:12,39.0,+1.48%,+0.09,144,561600,买盘
09:38:15,39.0,+1.48%,--,142,553800,买盘
09:38:18,38.98,+1.43%,-0.02,9,35082,中性盘
09:38:21,38.95,+1.35%,-0.03,30,116850,卖盘
09:38:24,39.07,+1.67%,+0.12,83,324281,买盘
09:38:27,38.96,+1.38%,-0.11,117,457079,卖盘
09:38:30,38.95,+1.35%,-0.01,33,128535,卖盘
09:38:33,39.07,+1.67%,+0.12,36,140652,买盘
09:38:36,39.08,+1.69%,+0.01,130,508040,买盘
09:38:39,39.1,+1.74%,+0.02,21,82110,中性盘
09:38:42,39.08,+1.69%,-0.02,41,160228,卖盘
09:38:45,39.09,+1.72%,+0.01,63,246267,卖盘
09:38:48,39.11,+1.77%,+0.02,3,11733,中性盘
09:38:51,39.11,+1.77%,--,23,89953,卖盘
09:38:54,39.21,+2.03%,+0.1,44,172524,买盘
09:38:57,39.18,+1.95%,-0.03,40,156720,卖盘
09:39:00,39.25,+2.13%,+0.07,44,172700,买盘
09:39:03,39.2,+2.00%,-0.05,3,11760,中性盘
09:39:06,39.24,+2.11%,+0.04,44,172656,买盘
09:39:09,39.21,+2.03%,-0.03,162,635202,卖盘
09:39:12,39.2,+2.00%,-0.01,179,701680,卖盘
09:39:15,39.11,+1.77%,-0.09,408,1595688,卖盘
09:39:18,39.2,+2.00%,+0.09,92,360640,买盘
09:39:21,39.2,+2.00%,--,28,109760,买盘
09:39:24,39.14,+1.85%,-0.06,49,191786,中性盘
09:39:27,39.19,+1.98%,+0.05,62,242978,买盘
09:39:30,39.18,+1.95%,-0.01,5,19590,买盘
09:39:33,39.14,+1.85%,-0.04,5,19570,卖盘
09:39:36,39.18,+1.95%,+0.04,2,7836,中性盘
09:39:39,39.21,+2.03%,+0.03,214,839094,买盘
09:39:42,39.2,+2.00%,-0.01,235,921200,卖盘
09:39:45,39.17,+1.93%,-0.03,14,54838,卖盘
09:39:48,39.19,+1.98%,+0.02,36,141084,买盘
09:39:51,39.18,+1.95%,-0.01,107,419226,中性盘
09:39:54,39.19,+1.98%,+0.01,16,62704,中性盘
09:39:57,39.2,+2.00%,+0.01,42,164640,买盘
09:40:00,39.18,+1.95%,-0.02,54,211572,卖盘
09:40:03,39.19,+1.98%,+0.01,13,50947,中性盘
09:40:06,39.29,+2.24%,+0.1,555,2180595,买盘
09:40:09,39.2,+2.00%,-0.09,72,282240,卖盘
09:40:12,39.19,+1.98%,-0.01,84,329196,卖盘
09:40:15,39.19,+1.98%,--,44,172436,买盘
09:40:18,39.19,+1.98%,--,64,250816,买盘
09:40:21,39.07,+1.67%,-0.12,365,1426055,卖盘
09:40:24,39.07,+1.67%,--,64,250048,卖盘
09:40:27,39.0,+1.48%,-0.07,143,557700,卖盘
09:40:30,39.0,+1.48%,--,80,312000,卖盘
09:40:33,38.99,+1.46%,-0.01,18,70182,卖盘
09:40:36,39.03,+1.56%,+0.04,37,144411,买盘
09:40:39,39.0,+1.48%,-0.03,46,179400,卖盘
09:40:42,38.99,+1.46%,-0.01,14,54586,买盘
09:40:45,39.03,+1.56%,+0.04,121,472263,买盘
09:40:48,38.99,+1.46%,-0.04,19,74081,卖盘
09:40:51,38.99,+1.46%,--,17,66283,中性盘
09:40:51,38.99,+1.46%,--,17,66283,卖盘
09:40:54,38.99,+1.46%,--,46,179354,卖盘
09:40:57,38.99,+1.46%,--,5,19495,买盘
09:41:00,38.97,+1.41%,-0.02,23,89631,中性盘
09:41:03,38.97,+1.41%,--,6,23382,卖盘
09:41:06,38.97,+1.41%,--,54,210438,卖盘
09:41:09,38.92,+1.28%,-0.05,214,832888,卖盘
09:41:12,38.96,+1.38%,+0.04,32,124672,买盘
09:41:15,38.95,+1.35%,-0.01,6,23370,买盘
09:41:18,38.97,+1.41%,+0.02,92,358524,买盘
09:41:21,38.9,+1.22%,-0.07,51,198390,卖盘
09:41:24,38.9,+1.22%,--,49,190610,卖盘
09:41:27,38.9,+1.22%,--,54,210060,中性盘
09:41:30,38.88,+1.17%,-0.02,31,120528,卖盘
09:41:33,38.9,+1.22%,+0.02,105,408450,中性盘
09:41:36,38.88,+1.17%,-0.02,42,163296,卖盘
09:41:39,38.88,+1.17%,--,2,7776,买盘
09:41:42,38.85,+1.09%,-0.03,39,151515,卖盘
09:41:45,38.85,+1.09%,--,15,58275,卖盘
09:41:48,38.88,+1.17%,+0.03,9,34992,买盘
09:41:51,38.85,+1.09%,-0.03,5,19425,卖盘
09:41:54,38.85,+1.09%,--,30,116550,卖盘
09:41:57,38.82,+1.01%,-0.03,42,163044,卖盘
09:42:00,38.84,+1.07%,+0.02,9,34956,买盘
09:42:03,38.84,+1.07%,--,11,42724,买盘
09:42:06,38.81,+0.99%,-0.03,29,112549,卖盘
09:42:09,38.84,+1.07%,+0.03,171,664164,买盘
09:42:12,38.8,+0.96%,-0.04,21,81480,卖盘
09:42:15,38.72,+0.75%,-0.08,41,158752,卖盘
09:42:18,38.8,+0.96%,+0.08,26,100880,买盘
09:42:21,38.72,+0.75%,-0.08,1,3872,卖盘
09:42:24,38.72,+0.75%,--,4,15488,卖盘
09:42:27,38.7,+0.70%,-0.02,61,236070,卖盘
09:42:30,38.72,+0.75%,+0.02,11,42592,买盘
09:42:33,38.72,+0.75%,--,21,81312,买盘
09:42:36,38.72,+0.75%,--,4,15488,买盘
09:42:39,38.72,+0.75%,--,148,573056,买盘
09:42:42,38.7,+0.70%,-0.02,89,344430,卖盘
09:42:45,38.71,+0.73%,+0.01,44,170324,卖盘
09:42:48,38.78,+0.91%,+0.07,21,81438,中性盘
09:42:51,38.7,+0.70%,-0.08,9,34830,卖盘
09:42:54,38.72,+0.75%,+0.02,11,42592,中性盘
09:42:57,38.72,+0.75%,--,44,170368,卖盘
09:43:00,38.72,+0.75%,--,36,139392,卖盘
09:43:03,38.72,+0.75%,--,76,296131,卖盘
09:43:06,38.73,+0.78%,+0.01,97,375681,买盘
09:43:09,38.73,+0.78%,--,4,15492,中性盘
09:43:12,38.72,+0.75%,-0.01,89,344608,卖盘
09:43:15,38.72,+0.75%,--,23,89056,卖盘
09:43:18,38.78,+0.91%,+0.06,4,15512,买盘
09:43:21,38.73,+0.78%,-0.05,4,15492,卖盘
09:43:24,38.73,+0.78%,--,11,42603,卖盘
09:43:27,38.73,+0.78%,--,93,360189,卖盘
09:43:30,38.71,+0.73%,-0.02,57,222660,卖盘
09:43:33,38.73,+0.78%,+0.02,54,209142,买盘
09:43:36,38.73,+0.78%,--,356,1378788,买盘
09:43:39,38.76,+0.86%,+0.03,9,34884,买盘
09:43:42,38.73,+0.78%,-0.03,53,205269,卖盘
09:43:45,38.74,+0.81%,+0.01,15,58110,买盘
09:43:48,38.79,+0.94%,+0.05,37,143523,买盘
09:43:51,38.74,+0.81%,-0.05,2,7748,卖盘
09:43:54,38.77,+0.88%,+0.03,5,19385,买盘
09:43:57,38.75,+0.83%,-0.02,25,96875,卖盘
09:44:00,38.78,+0.91%,+0.03,16,62048,买盘
09:44:03,38.75,+0.83%,-0.03,5,19375,中性盘
09:44:06,38.79,+0.94%,+0.04,34,131886,买盘
09:44:09,38.8,+0.96%,+0.01,172,667360,买盘
09:44:12,38.75,+0.83%,-0.05,38,147250,卖盘
09:44:15,38.77,+0.88%,+0.02,1,3877,买盘
09:44:18,38.8,+0.96%,+0.03,6,23280,买盘
09:44:21,38.81,+0.99%,+0.01,24,96520,买盘
09:44:24,38.81,+0.99%,--,17,65977,卖盘
09:44:27,38.8,+0.96%,-0.01,109,423424,卖盘
09:44:30,38.8,+0.96%,--,6,23280,买盘
09:44:33,38.8,+0.96%,--,26,100880,买盘
09:44:36,38.82,+1.01%,+0.02,61,236802,买盘
09:44:39,38.79,+0.94%,-0.03,84,329211,卖盘
09:44:42,38.8,+0.96%,+0.01,61,236680,卖盘
09:44:45,38.8,+0.96%,--,8,31040,中性盘
