成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,37.0,-1.46%,--,605,2238500,中性盘
09:25:03,37.0,-1.46%,--,605,2238500,--
09:25:03,37.0,-1.46%,-0.02,605,2238500,中性盘
09:30:03,36.98,-1.52%,-0.02,383,1416334,卖盘
09:30:06,36.98,-1.52%,--,186,687828,买盘
09:30:09,36.87,-1.81%,-0.11,140,516180,卖盘
09:30:12,36.87,-1.81%,--,43,158541,买盘
09:30:15,36.87,-1.81%,--,83,306021,买盘
09:30:18,36.84,-1.89%,-0.03,112,412608,卖盘
09:30:21,36.78,-2.05%,-0.06,203,746634,卖盘
09:30:24,36.82,-1.94%,+0.04,188,692216,买盘
09:30:27,36.74,-2.16%,-0.08,34,124916,中性盘
09:30:30,36.71,-2.24%,-0.03,49,179879,卖盘
09:30:33,36.7,-2.26%,-0.01,13,47710,卖盘
09:30:36,36.7,-2.26%,--,40,146800,卖盘
09:30:39,36.7,-2.26%,--,46,168820,卖盘
09:30:42,36.65,-2.40%,-0.05,77,282205,卖盘
09:30:45,36.8,-2.00%,+0.15,142,522560,买盘
09:30:48,36.71,-2.24%,-0.09,47,172537,卖盘
09:30:51,36.75,-2.13%,+0.04,63,231525,卖盘
09:30:54,36.83,-1.92%,+0.08,153,563499,买盘
09:30:57,36.81,-1.97%,-0.02,25,92025,卖盘
09:31:00,36.81,-1.97%,--,14,51534,卖盘
09:31:03,36.82,-1.94%,+0.01,16,58912,中性盘
09:31:06,36.79,-2.02%,-0.03,21,77259,卖盘
09:31:09,36.76,-2.10%,-0.03,34,124984,卖盘
09:31:12,36.79,-2.02%,+0.03,27,99333,买盘
09:31:15,36.73,-2.18%,-0.06,136,499528,卖盘
09:31:18,36.74,-2.16%,+0.01,91,334334,中性盘
09:31:21,36.71,-2.24%,-0.03,52,190892,卖盘
09:31:24,36.71,-2.24%,--,110,403810,卖盘
09:31:27,36.76,-2.10%,+0.05,66,242616,买盘
09:31:30,36.73,-2.18%,-0.03,12,44076,卖盘
