股票简称,日期,30日净买入率总和,买入率总和增速
赢合科技,2023-07-17,0.061900000000000004,5.4603174603174605
赢合科技,2023-07-28,0.0814,5.4603174603174605
赢合科技,2023-07-26,0.083,5.4603174603174605
赢合科技,2023-07-24,0.073,5.4603174603174605
赢合科技,2023-07-21,0.07519999999999999,5.4603174603174605
赢合科技,2023-07-14,0.051,5.4603174603174605
赢合科技,2023-07-13,0.04190000000000001,5.4603174603174605
赢合科技,2023-07-12,0.0126,5.4603174603174605
赢合科技,2023-07-27,0.0799,5.4603174603174605
赢合科技,2023-07-19,0.0786,5.4603174603174605
赢合科技,2023-07-20,0.0775,5.4603174603174605
楚环科技,2023-07-12,0.0131,4.404580152671755
楚环科技,2023-07-27,0.0728,4.404580152671755
楚环科技,2023-07-28,0.0708,4.404580152671755
楚环科技,2023-07-24,0.0833,4.404580152671755
楚环科技,2023-07-26,0.07769999999999999,4.404580152671755
楚环科技,2023-07-21,0.0547,4.404580152671755
楚环科技,2023-07-20,0.12539999999999998,4.404580152671755
楚环科技,2023-07-19,0.12539999999999998,4.404580152671755
楚环科技,2023-07-17,0.0436,4.404580152671755
楚环科技,2023-07-14,0.057,4.404580152671755
楚环科技,2023-07-13,0.029500000000000002,4.404580152671755
华菱钢铁,2023-07-27,0.0242,3.0098039215686274
华菱钢铁,2023-07-28,0.0409,3.0098039215686274
华菱钢铁,2023-07-26,0.0154,3.0098039215686274
华菱钢铁,2023-07-24,0.011399999999999999,3.0098039215686274
华菱钢铁,2023-07-21,0.011899999999999999,3.0098039215686274
华菱钢铁,2023-07-20,0.0105,3.0098039215686274
华菱钢铁,2023-07-19,0.010700000000000001,3.0098039215686274
华菱钢铁,2023-07-14,0.0103,3.0098039215686274
华菱钢铁,2023-07-13,0.0102,3.0098039215686274
嘉戎技术,2023-07-19,0.0115,2.8347826086956522
嘉戎技术,2023-07-26,0.0441,2.8347826086956522
嘉戎技术,2023-07-17,0.0115,2.8347826086956522
欧亚集团,2023-07-26,0.0318,2.7962962962962954
欧亚集团,2023-07-27,0.035699999999999996,2.7962962962962954
欧亚集团,2023-07-28,0.040999999999999995,2.7962962962962954
欧亚集团,2023-07-24,0.0265,2.7962962962962954
欧亚集团,2023-07-20,0.0182,2.7962962962962954
欧亚集团,2023-07-19,0.0141,2.7962962962962954
欧亚集团,2023-07-17,0.0108,2.7962962962962954
欧亚集团,2023-07-21,0.0225,2.7962962962962954
骏成科技,2023-07-27,0.0339,2.7898550724637685
骏成科技,2023-07-26,0.0319,2.7898550724637685
骏成科技,2023-07-24,0.0325,2.7898550724637685
骏成科技,2023-07-21,0.0317,2.7898550724637685
骏成科技,2023-07-28,0.052300000000000006,2.7898550724637685
骏成科技,2023-07-19,0.0338,2.7898550724637685
骏成科技,2023-07-17,0.032400000000000005,2.7898550724637685
骏成科技,2023-07-20,0.0128,2.7898550724637685
骏成科技,2023-07-14,0.027000000000000003,2.7898550724637685
骏成科技,2023-07-13,0.0138,2.7898550724637685
嘉曼服饰,2023-07-17,0.0291,2.72289156626506
嘉曼服饰,2023-07-24,0.038900000000000004,2.72289156626506
嘉曼服饰,2023-07-13,0.0274,2.72289156626506
嘉曼服饰,2023-07-14,0.0255,2.72289156626506
嘉曼服饰,2023-07-26,0.061799999999999994,2.72289156626506
嘉曼服饰,2023-07-19,0.0325,2.72289156626506
嘉曼服饰,2023-07-20,0.0431,2.72289156626506
嘉曼服饰,2023-07-21,0.06849999999999999,2.72289156626506
嘉曼服饰,2023-07-12,0.0166,2.72289156626506
飞鹿股份,2023-07-17,0.0155,2.5090909090909084
飞鹿股份,2023-07-14,0.013300000000000001,2.5090909090909084
飞鹿股份,2023-07-19,0.016200000000000003,2.5090909090909084
飞鹿股份,2023-07-20,0.0179,2.5090909090909084
飞鹿股份,2023-07-21,0.0174,2.5090909090909084
