股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
英华特,1.48%,0.0%,inf
金桥信息,1.2%,0.0%,inf
康力源,2.33%,0.0%,inf
亚华电子,1.28%,0.0%,inf
真视通,1.52%,0.0%,inf
深圳瑞捷,1.39%,0.0%,inf
泰慕士,1.94%,0.0%,inf
平潭发展,1.35%,0.0%,inf
星徽股份,1.89%,0.0%,inf
同星科技,2.95%,0.0%,inf
亚联发展,1.79%,0.0%,inf
宏景科技,5.67%,0.0%,inf
中核科技,1.27%,0.0%,inf
望变电气,1.31%,0.0%,inf
优德精密,1.27%,0.0%,inf
华通线缆,1.01%,0.0%,inf
洪通燃气,1.16%,0.0%,inf
朗威股份,2.06%,0.0%,inf
智立方,1.77%,0.0%,inf
东亚药业,1.38%,0.0%,inf
经纬股份,2.22%,0.0%,inf
大湖股份,1.27%,0.0%,inf
埃科光电,4.49%,0.0%,inf
扬电科技,1.63%,0.0%,inf
线上线下,1.3%,0.0%,inf
赛维时代,3.95%,0.0%,inf
蕾奥规划,1.02%,0.0%,inf
三生国健,1.25%,0.0%,inf
新相微,1.54%,0.0%,inf
智洋创新,1.16%,0.0%,inf
若羽臣,1.49%,0.0%,inf
首创证券,1.31%,0.0%,inf
楚环科技,2.86%,0.0%,inf
康强电子,1.43%,0.0%,inf
恒工精密,1.73%,0.0%,inf
维科技术,1.12%,0.0%,inf
荣信文化,4.71%,0.0%,inf
东星医疗,1.11%,0.0%,inf
金迪克,1.4%,0.0%,inf
初灵信息,1.91%,0.0%,inf
宏达新材,1.89%,0.0%,inf
兆龙互连,1.55%,0.0%,inf
药易购,2.12%,0.0%,inf
凡拓数创,1.68%,0.0%,inf
一博科技,4.14%,0.0%,inf
中荣股份,1.55%,0.0%,inf
陕西金叶,1.04%,0.0%,inf
德迈仕,1.23%,0.0%,inf
森麒麟,1.7%,0.0%,inf
兆日科技,1.12%,0.0%,inf
万方发展,1.4%,0.0%,inf
金科股份,1.91%,0.0%,inf
福莱新材,2.25%,0.0%,inf
融发核电,1.14%,0.0%,inf
铭普光磁,1.68%,0.0%,inf
仁和药业,2.16%,0.0%,inf
恩威医药,1.26%,0.0%,inf
上海沿浦,1.7%,0.0%,inf
盈方微,1.78%,0.0%,inf
华是科技,2.89%,0.0%,inf
