股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
江波龙,12.79%,3.54%,3.6108970976253234
楚环科技,11.65%,12.94%,0.9000512465373962
创益通,9.47%,11.69%,0.8101154545454549
凯格精机,9.16%,48.85%,0.18749536723163834
德尔玛,8.21%,6.25%,1.31268777777778
赢合科技,7.63%,42.69%,0.17872496909765145
朗坤环境,7.55%,4.21%,1.7948409090909114
智能自控,7.34%,26.44%,0.2775854545454545
耐科装备,6.98%,3.33%,2.0930305555555586
华曙高科,6.48%,25.41%,0.25497555296856794
世纪恒通,6.35%,10.25%,0.6193424657534249
溯联股份,6.26%,0.53%,11.737499999999903
同星科技,6.17%,16.56%,0.3726618453865335
德邦科技,5.96%,11.02%,0.5408699999999996
普莱得,5.92%,11.14%,0.531410328638498
天承科技,5.67%,5.69%,0.99684
华新环保,5.61%,3.57%,1.5734093023255826
经纬股份,5.39%,0.08%,63.46725000000135
佰维存储,5.29%,13.59%,0.3893224281742352
迦南智能,5.25%,23.57%,0.22271144278606958
森泰股份,5.16%,7.68%,0.6723087719298257
科瑞思,5.05%,12.66%,0.39896525679758277
一博科技,4.98%,18.75%,0.2655325203252034
蕾奥规划,4.84%,23.32%,0.2075531531531531
天力锂能,4.84%,23.04%,0.2100466019417475
圣泉集团,4.81%,8.13%,0.5914336734693886
科信技术,4.51%,2.59%,1.741881132075468
精智达,4.5%,0.0%,inf
拓山重工,4.48%,0.2%,22.81813333333247
*ST爱迪,4.41%,-9.72%,0.45380322580645144
中荣股份,3.92%,6.53%,0.6005311475409841
甬矽电子,3.91%,27.73%,0.14097843575419003
铂力特,3.78%,20.86%,0.18121287553648072
光大同创,3.77%,11.35%,0.3321980633802817
金太阳,3.67%,17.91%,0.2048597883597885
望变电气,3.65%,10.52%,0.3468399014778323
鼎捷软件,3.51%,24.65%,0.14238305084745767
明阳电气,3.47%,-0.22%,16.115671428571357
*ST日海,3.45%,-11.98%,0.2879423076923077
通达创智,3.39%,9.84%,0.34443544303797446
汉得信息,3.36%,17.31%,0.19409162011173178
步科股份,3.24%,-0.45%,7.180649999999833
胜宏科技,2.91%,20.9%,0.139241935483871
茂莱光学,2.85%,15.15%,0.18805913978494615
天亿马,2.83%,15.21%,0.18608643326039404
三利谱,2.8%,9.81%,0.2855487804878054
冠中生态,2.78%,4.86%,0.5723093333333319
福莱新材,2.77%,0.06%,43.21200000000091
山大地纬,2.74%,12.4%,0.22099404761904767
王力安防,2.73%,2.12%,1.2855818181818146
逸豪新材,2.69%,11.75%,0.228919
骏成科技,2.68%,8.1%,0.33074247491638775
万胜智能,2.68%,-0.23%,11.535485714285668
震有科技,2.53%,-13.27%,0.19067335766423368
小崧股份,2.47%,6.79%,0.36385000000000034
鼎泰高科,2.47%,4.41%,0.559540594059405
永悦科技,2.47%,10.6%,0.2330885057471267
国中水务,2.46%,5.17%,0.47618571428571377
中润资源,2.43%,8.06%,0.3016058823529413
源杰科技,2.39%,9.47%,0.25237645146307475
翔宇医疗,2.33%,10.67%,0.21828940677966108
满坤科技,2.32%,21.1%,0.1099541601255887
招商南油,2.3%,7.69%,0.2990000000000001
有研粉材,2.29%,8.92%,0.25676625000000036
大业股份,2.28%,7.01%,0.3251849999999997
唯科科技,2.26%,5.97%,0.3787980487804883
南王科技,2.19%,6.26%,0.3495888888888883
宝立食品,2.16%,-1.24%,1.7452799999999997
