股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,16.23%,24.07%,0.6743627906976745
江波龙,13.88%,11.39%,1.2184508384819048
楚环科技,12.54%,17.32%,0.7240838709677423
经纬股份,11.88%,10.19%,1.1656568807339451
王力安防,10.77%,8.96%,1.2020310344827598
通达创智,10.0%,13.37%,0.7477564102564099
圣泉集团,9.86%,24.51%,0.4022803118908383
拓山重工,9.35%,4.08%,2.292308333333335
仟源医药,9.3%,21.39%,0.43472093023255814
有研粉材,8.45%,23.36%,0.3617513513513514
创益通,8.38%,24.16%,0.34687872860635693
涛涛车业,8.31%,13.83%,0.6010255813953485
赢合科技,7.86%,58.31%,0.1347879518072289
满坤科技,7.78%,36.27%,0.21452970195272345
湖南裕能,7.14%,9.5%,0.7518107969151671
深科达,7.09%,23.17%,0.30593479853479844
天新药业,6.92%,8.49%,0.8146727272727264
倍杰特,6.73%,11.3%,0.5957704918032792
凯格精机,6.4%,43.89%,0.14581884498480235
冠中生态,6.33%,18.18%,0.34827710843373466
安奈儿,6.16%,6.65%,0.926281481481481
茂莱光学,6.06%,26.96%,0.22476650377609939
霍普股份,6.04%,15.45%,0.3908528925619832
金钟股份,5.89%,9.06%,0.6504608695652172
华曙高科,5.86%,33.47%,0.17508334901222955
耐科装备,5.73%,12.03%,0.47646325678496876
雅艺科技,5.67%,12.9%,0.4396736842105261
聚赛龙,5.52%,8.79%,0.6281379310344818
超捷股份,5.49%,3.74%,1.4694728971962612
瑞联新材,5.33%,8.88%,0.6005133333333333
科信技术,5.3%,29.71%,0.17839293139293147
通源石油,5.29%,12.47%,0.4242173076923073
元力股份,5.27%,18.23%,0.2890392307692308
通源环境,5.25%,-3.2%,1.6420212765957487
铂力特,5.23%,35.73%,0.146363477771525
岱勒新材,5.18%,24.14%,0.21456372549019595
新风光,5.02%,10.33%,0.48607896440129517
德邦科技,4.96%,19.5%,0.25434418604651143
共创草坪,4.94%,14.5%,0.34068414239482203
贝肯能源,4.94%,10.26%,0.4816500000000001
广信材料,4.92%,8.12%,0.6061278688524586
光大同创,4.88%,15.72%,0.3104634081902246
伟时电子,4.85%,8.48%,0.5717479674796746
三利谱,4.85%,21.46%,0.225984591679507
百花医药,4.77%,17.86%,0.2671200000000001
华新环保,4.62%,10.34%,0.4469948717948719
天元股份,4.6%,15.1%,0.30467123287671216
福莱新材,4.59%,3.51%,1.305984905660379
