成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:17:06,0.0,-100.00%,--,0,0,中性盘
09:25:00,0.0,-100.00%,--,0,0,卖盘
09:25:00,0.0,-100.00%,--,0,0,--
09:25:00,46.25,-1.34%,+46.25,217,1005429,卖盘
09:30:00,46.25,-1.34%,--,0,0,卖盘
09:30:03,46.26,-1.32%,+0.01,54,249804,卖盘
09:30:06,46.28,-1.28%,+0.02,3,17864,中性盘
09:30:09,46.79,-0.19%,+0.51,7,32753,买盘
09:30:12,46.82,-0.13%,+0.03,54,255544,买盘
09:30:15,46.82,-0.13%,--,11,51502,卖盘
09:30:18,46.82,-0.13%,--,43,205072,卖盘
09:30:21,46.82,-0.13%,--,1,5010,卖盘
09:30:27,46.82,-0.13%,--,0,0,买盘
09:30:30,46.79,-0.19%,-0.03,33,155670,买盘
09:30:33,46.79,-0.19%,--,71,335297,卖盘
09:30:36,46.79,-0.19%,--,0,0,买盘
09:30:39,46.78,-0.21%,-0.01,2,9356,买盘
09:30:42,46.78,-0.21%,--,10,46780,买盘
09:30:51,46.4,-1.02%,-0.38,3,17632,卖盘
09:31:03,46.74,-0.30%,+0.34,5,24772,中性盘
09:31:09,46.42,-0.98%,-0.32,6,29523,中性盘
09:31:12,46.42,-0.98%,--,2,9284,卖盘
09:31:15,46.7,-0.38%,+0.28,3,14010,中性盘
09:31:24,46.69,-0.41%,-0.01,24,114904,买盘
09:31:27,46.69,-0.41%,--,2,9338,买盘
09:31:30,46.68,-0.43%,-0.01,2,9336,中性盘
09:31:33,46.68,-0.43%,--,0,0,买盘
09:31:36,46.73,-0.32%,+0.05,21,98694,买盘
09:31:39,46.73,-0.32%,--,19,92432,买盘
09:31:42,46.75,-0.28%,+0.02,13,61056,买盘
09:31:45,46.73,-0.32%,-0.02,1,8318,卖盘
09:31:48,46.71,-0.36%,-0.02,11,55351,卖盘
09:31:51,46.71,-0.36%,--,2,9342,卖盘
09:31:54,46.69,-0.41%,-0.02,23,110282,卖盘
09:31:57,46.68,-0.43%,-0.01,18,86078,卖盘
09:32:00,46.68,-0.43%,--,14,66239,卖盘
09:32:03,46.68,-0.43%,--,17,79356,买盘
09:32:06,46.69,-0.41%,+0.01,9,44215,买盘
09:32:09,46.66,-0.47%,-0.03,9,44934,卖盘
09:32:12,46.7,-0.38%,+0.04,8,39788,买盘
09:32:15,46.7,-0.38%,--,0,0,买盘
09:32:18,46.68,-0.43%,-0.02,2,12090,中性盘
09:32:33,46.69,-0.41%,+0.01,4,20497,卖盘
09:32:36,46.73,-0.32%,+0.04,2,9346,买盘
09:32:39,46.69,-0.41%,-0.04,2,12186,卖盘
09:32:51,46.74,-0.30%,+0.05,2,13040,买盘
09:32:54,46.79,-0.19%,+0.05,3,15113,买盘
09:32:57,46.79,-0.19%,--,0,4071,买盘
09:33:00,46.79,-0.19%,--,0,0,卖盘
09:33:03,46.83,-0.11%,+0.04,5,23415,买盘
09:33:06,46.8,-0.17%,-0.03,14,65520,卖盘
09:33:09,46.8,-0.17%,--,0,0,中性盘
09:33:30,46.8,-0.17%,--,0,0,卖盘
09:33:36,46.81,-0.15%,+0.01,2,12311,卖盘
09:33:39,46.81,-0.15%,--,4,18771,卖盘
09:33:45,46.81,-0.15%,--,0,0,卖盘
09:33:48,46.81,-0.15%,--,2,9783,卖盘
09:33:51,46.8,-0.17%,-0.01,6,29952,卖盘
09:33:54,46.8,-0.17%,--,6,28080,卖盘
09:33:57,46.8,-0.17%,--,8,37440,卖盘
09:34:09,46.75,-0.28%,-0.05,12,58484,卖盘
09:34:12,46.68,-0.43%,-0.07,25,118287,卖盘
09:34:15,46.68,-0.43%,--,2,13817,卖盘
09:34:24,46.68,-0.43%,--,0,0,卖盘
09:34:45,46.6,-0.60%,-0.08,37,173771,卖盘
09:34:48,46.6,-0.60%,--,0,0,买盘
09:34:51,46.41,-1.00%,-0.19,38,177611,卖盘
09:34:54,46.41,-1.00%,--,5,23251,买盘
09:34:57,46.48,-0.85%,+0.07,2,9296,卖盘
09:35:06,46.48,-0.85%,--,0,0,中性盘
09:35:09,46.48,-0.85%,--,0,0,卖盘
09:35:12,46.51,-0.79%,+0.03,2,9860,卖盘
09:35:15,46.49,-0.83%,-0.02,6,27894,卖盘
09:35:24,46.49,-0.83%,--,12,56439,买盘
09:35:27,46.48,-0.85%,-0.01,7,32536,卖盘
09:35:30,46.45,-0.92%,-0.03,5,23225,卖盘
09:35:36,46.45,-0.92%,--,0,0,中性盘
09:35:42,46.47,-0.87%,+0.02,4,18588,买盘
09:35:48,46.48,-0.85%,+0.01,10,46852,买盘
09:35:51,46.45,-0.92%,-0.03,10,50538,卖盘
09:35:54,46.45,-0.92%,--,0,0,买盘
09:36:00,46.4,-1.02%,-0.05,41,193163,卖盘
09:36:03,46.39,-1.05%,-0.01,50,233063,卖盘
09:36:06,46.36,-1.11%,-0.03,16,76865,卖盘
09:36:09,46.33,-1.17%,-0.03,74,346919,卖盘
09:36:12,46.35,-1.13%,+0.02,15,73928,买盘
09:36:15,46.34,-1.15%,-0.01,4,20760,卖盘
09:36:21,46.4,-1.02%,+0.06,15,69600,买盘
09:36:24,46.4,-1.02%,--,13,60320,买盘
09:36:27,46.4,-1.02%,--,22,102544,买盘
09:36:30,46.39,-1.05%,-0.01,6,32055,卖盘
09:36:33,46.39,-1.05%,--,0,1856,买盘
09:36:36,46.39,-1.05%,--,1,7422,卖盘
09:36:42,46.34,-1.15%,-0.05,25,119696,卖盘
09:36:45,46.3,-1.24%,-0.04,30,138900,中性盘
09:36:48,46.29,-1.26%,-0.01,2,11943,卖盘
09:36:51,46.29,-1.26%,--,8,38976,卖盘
09:36:57,46.29,-1.26%,--,0,0,买盘
09:37:00,46.29,-1.26%,--,2,9258,买盘
09:37:03,46.29,-1.26%,--,5,23145,买盘
09:37:06,46.26,-1.32%,-0.03,32,148032,卖盘
09:37:09,46.25,-1.34%,-0.01,17,79643,卖盘
09:37:12,46.24,-1.37%,-0.01,43,201606,卖盘
09:37:18,46.24,-1.37%,--,1,6474,买盘
09:37:21,46.23,-1.39%,-0.01,14,67496,卖盘
09:37:30,46.23,-1.39%,--,8,40867,买盘
09:37:36,46.21,-1.43%,-0.02,6,31515,卖盘
09:37:45,46.22,-1.41%,+0.01,4,18488,卖盘
09:37:51,46.18,-1.49%,-0.04,78,362374,卖盘
09:37:54,46.18,-1.49%,--,0,0,卖盘
09:38:12,46.19,-1.47%,+0.01,8,36952,卖盘
