成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:25:01,47.38,+5.83%,--,1213,5749753,--
09:30:02,47.5,+6.10%,+0.12,410,1949828,买盘
09:30:05,47.77,+6.70%,+0.27,610,2914687,买盘
09:30:08,47.6,+6.32%,-0.17,421,2004531,买盘
09:30:11,47.97,+7.15%,+0.37,710,3410139,买盘
09:30:14,47.97,+7.15%,--,261,1253696,买盘
09:30:17,48.2,+7.66%,+0.23,258,1244428,买盘
09:30:20,48.2,+7.66%,--,79,382853,买盘
09:30:23,47.99,+7.19%,-0.21,181,868811,卖盘
09:30:26,48.2,+7.66%,+0.21,92,445031,中性盘
09:30:29,48.2,+7.66%,--,164,793950,买盘
09:30:32,48.03,+7.28%,-0.17,299,1438931,中性盘
09:30:35,48.06,+7.35%,+0.03,105,505014,买盘
09:30:38,48.48,+8.29%,+0.42,57,278954,买盘
09:30:41,48.51,+8.35%,+0.03,428,2076907,买盘
09:30:44,48.6,+8.55%,+0.09,118,576153,买盘
09:30:47,48.48,+8.29%,-0.12,47,228389,卖盘
09:30:50,48.57,+8.49%,+0.09,103,501048,买盘
09:30:53,48.45,+8.22%,-0.12,277,1346280,中性盘
09:30:56,48.4,+8.11%,-0.05,29,142248,卖盘
09:30:59,48.4,+8.11%,--,67,326119,卖盘
09:31:02,48.45,+8.22%,+0.05,130,633096,中性盘
09:31:05,48.4,+8.11%,-0.05,47,230384,买盘
09:31:08,48.3,+7.88%,-0.1,127,616405,卖盘
09:31:11,48.1,+7.44%,-0.2,30,148966,中性盘
09:31:14,48.03,+7.28%,-0.07,69,332800,卖盘
09:31:17,48.02,+7.26%,-0.01,477,2290746,卖盘
09:31:20,48.1,+7.44%,+0.08,25,125012,中性盘
09:31:23,48.0,+7.21%,-0.1,125,602832,卖盘
09:31:26,48.1,+7.44%,+0.1,64,311544,买盘
09:31:29,48.1,+7.44%,--,43,208033,卖盘
09:31:32,48.2,+7.66%,+0.1,98,475348,买盘
09:31:35,48.18,+7.62%,-0.02,36,173737,卖盘
09:31:38,48.0,+7.21%,-0.18,150,722496,卖盘
09:31:41,47.99,+7.19%,-0.01,13,65410,卖盘
09:31:44,48.0,+7.21%,+0.01,109,525360,买盘
09:31:47,48.0,+7.21%,--,27,129600,买盘
09:31:50,48.0,+7.21%,--,17,82608,买盘
09:31:53,48.02,+7.26%,+0.02,105,506611,中性盘
09:31:56,47.89,+6.97%,-0.13,24,114936,卖盘
09:31:59,47.88,+6.95%,-0.01,20,97388,卖盘
09:32:02,47.86,+6.90%,-0.02,138,665063,卖盘
09:32:05,47.8,+6.77%,-0.06,39,190961,卖盘
09:32:08,47.74,+6.63%,-0.06,95,453530,卖盘
09:32:11,47.82,+6.81%,+0.08,53,258132,买盘
09:32:14,47.89,+6.97%,+0.07,482,2312656,买盘
09:32:17,47.86,+6.90%,-0.03,374,1791783,卖盘
09:32:20,47.86,+6.90%,--,118,564748,卖盘
