成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:18:09,0.0,-100.00%,--,0,0,中性盘
09:23:33,0.0,-100.00%,--,0,0,卖盘
09:25:01,39.48,-0.33%,+39.48,103,409052,买盘
09:25:01,39.48,-0.33%,--,103,409052,--
09:30:01,39.48,-0.33%,--,0,0,卖盘
09:30:04,40.08,+1.19%,+0.6,6,24048,买盘
09:30:07,39.72,+0.28%,-0.36,6,23832,卖盘
09:30:10,40.0,+0.98%,+0.28,8,32000,买盘
09:30:13,39.82,+0.53%,-0.18,11,46191,中性盘
09:30:16,40.01,+1.01%,+0.19,23,92023,中性盘
09:30:19,40.08,+1.19%,+0.07,12,48096,买盘
09:30:22,40.15,+1.36%,+0.07,39,157910,买盘
09:30:25,40.19,+1.46%,+0.04,30,122218,买盘
09:30:28,40.2,+1.49%,+0.01,29,116580,买盘
09:30:31,40.19,+1.46%,-0.01,36,148181,卖盘
09:30:34,40.19,+1.46%,--,33,132989,买盘
09:30:37,40.19,+1.46%,--,13,52287,买盘
09:30:40,40.0,+0.98%,-0.19,38,155800,卖盘
09:30:43,39.99,+0.96%,-0.01,1,4199,买盘
09:30:46,39.99,+0.96%,--,11,45989,卖盘
09:30:49,39.99,+0.96%,--,0,0,卖盘
09:30:52,40.16,+1.39%,+0.17,30,120480,买盘
09:30:55,40.16,+1.39%,--,12,48192,买盘
09:30:58,40.16,+1.39%,--,8,33734,卖盘
09:31:01,40.16,+1.39%,--,0,0,买盘
09:31:04,40.09,+1.21%,-0.07,6,24054,买盘
09:31:07,40.1,+1.24%,+0.01,13,52130,中性盘
09:31:10,40.16,+1.39%,+0.06,2,8032,买盘
09:31:13,40.15,+1.36%,-0.01,3,12045,买盘
09:31:16,40.17,+1.41%,+0.02,4,17313,买盘
09:31:19,40.18,+1.44%,+0.01,2,8036,买盘
09:31:22,40.2,+1.49%,+0.02,40,160800,买盘
09:31:25,40.27,+1.67%,+0.07,4,16108,中性盘
09:31:34,40.27,+1.67%,--,0,0,买盘
09:31:43,40.19,+1.46%,-0.08,29,116832,卖盘
09:31:46,40.16,+1.39%,-0.03,32,132448,卖盘
09:31:49,40.12,+1.29%,-0.04,4,16048,卖盘
09:31:55,40.12,+1.29%,--,0,0,买盘
09:32:01,40.12,+1.29%,--,2,8826,买盘
09:32:10,40.12,+1.29%,--,30,120360,买盘
09:32:13,40.02,+1.04%,-0.1,10,40020,卖盘
09:32:16,40.03,+1.06%,+0.01,11,44353,卖盘
09:32:19,40.0,+0.98%,-0.03,30,122600,卖盘
09:32:22,39.99,+0.96%,-0.01,12,47988,买盘
09:32:25,40.01,+1.01%,+0.02,19,76019,中性盘
09:32:28,40.0,+0.98%,-0.01,23,92000,卖盘
09:32:31,40.0,+0.98%,--,6,26840,卖盘
09:32:34,40.03,+1.06%,+0.03,10,43272,买盘
