股票简称,日期,1日净买入率总和,买入率总和增速
丰立智能,2023-08-29,0.0873,5.372262773722627
丰立智能,2023-08-23,0.0255,5.372262773722627
丰立智能,2023-08-14,0.0144,5.372262773722627
丰立智能,2023-07-21,0.0137,5.372262773722627
弘业期货,2023-08-04,0.079,4.984848484848485
弘业期货,2023-08-03,0.0218,4.984848484848485
弘业期货,2023-07-28,0.0762,4.984848484848485
弘业期货,2023-07-13,0.0132,4.984848484848485
深圳瑞捷,2023-07-13,0.010700000000000001,4.962616822429905
深圳瑞捷,2023-08-16,0.0458,4.962616822429905
深圳瑞捷,2023-08-18,0.0139,4.962616822429905
深圳瑞捷,2023-08-21,0.0292,4.962616822429905
深圳瑞捷,2023-07-24,0.0139,4.962616822429905
深圳瑞捷,2023-08-29,0.0638,4.962616822429905
正强股份,2023-07-27,0.0121,4.578512396694215
正强股份,2023-08-18,0.0132,4.578512396694215
正强股份,2023-08-29,0.0675,4.578512396694215
中贝通信,2023-07-13,0.011000000000000001,4.199999999999999
中贝通信,2023-08-25,0.0572,4.199999999999999
中贝通信,2023-08-04,0.0101,4.199999999999999
新炬网络,2023-08-28,0.0705,4.183823529411764
新炬网络,2023-08-25,0.0705,4.183823529411764
新炬网络,2023-07-26,0.013600000000000001,4.183823529411764
朗威股份,2023-07-19,0.010700000000000001,3.9065420560747652
朗威股份,2023-07-24,0.0206,3.9065420560747652
朗威股份,2023-08-04,0.06709999999999999,3.9065420560747652
朗威股份,2023-08-29,0.0525,3.9065420560747652
朗威股份,2023-08-10,0.0231,3.9065420560747652
朗威股份,2023-08-07,0.0137,3.9065420560747652
霍普股份,2023-08-07,0.0169,3.8106508875739653
霍普股份,2023-08-11,0.015700000000000002,3.8106508875739653
霍普股份,2023-08-29,0.08130000000000001,3.8106508875739653
霍普股份,2023-08-18,0.022400000000000003,3.8106508875739653
霍普股份,2023-08-16,0.021,3.8106508875739653
纽泰格,2023-07-20,0.0102,3.666666666666666
纽泰格,2023-08-08,0.0128,3.666666666666666
纽泰格,2023-08-29,0.047599999999999996,3.666666666666666
九州一轨,2023-08-29,0.0649,3.635714285714286
九州一轨,2023-08-18,0.013999999999999999,3.635714285714286
锡南科技,2023-08-23,0.0541,3.4527027027027026
锡南科技,2023-08-07,0.03,3.4527027027027026
锡南科技,2023-08-29,0.0659,3.4527027027027026
锡南科技,2023-08-08,0.0154,3.4527027027027026
锡南科技,2023-08-18,0.018600000000000002,3.4527027027027026
锡南科技,2023-07-27,0.0148,3.4527027027027026
森赫股份,2023-08-29,0.0416,3.118811881188119
森赫股份,2023-08-08,0.0101,3.118811881188119
森赫股份,2023-08-11,0.018000000000000002,3.118811881188119
森赫股份,2023-08-18,0.0291,3.118811881188119
森赫股份,2023-08-10,0.014499999999999999,3.118811881188119
未来电器,2023-08-29,0.045,3.0540540540540535
未来电器,2023-08-23,0.0288,3.0540540540540535
未来电器,2023-08-24,0.0288,3.0540540540540535
未来电器,2023-08-18,0.0335,3.0540540540540535
未来电器,2023-07-13,0.0111,3.0540540540540535
未来电器,2023-07-19,0.025099999999999997,3.0540540540540535
未来电器,2023-08-28,0.015600000000000001,3.0540540540540535
宏景科技,2023-08-21,0.08130000000000001,2.9466019417475735
宏景科技,2023-07-24,0.0567,2.9466019417475735
宏景科技,2023-08-14,0.042,2.9466019417475735
宏景科技,2023-08-09,0.0336,2.9466019417475735
宏景科技,2023-08-04,0.0176,2.9466019417475735
宏景科技,2023-07-14,0.0206,2.9466019417475735
联合化学,2023-08-29,0.0451,2.887931034482759
联合化学,2023-08-18,0.020499999999999997,2.887931034482759
联合化学,2023-08-14,0.034,2.887931034482759
联合化学,2023-07-13,0.0116,2.887931034482759
联合化学,2023-08-10,0.0264,2.887931034482759
通业科技,2023-07-12,0.0123,2.7235772357723578
通业科技,2023-07-27,0.0104,2.7235772357723578
通业科技,2023-08-29,0.0458,2.7235772357723578
飞沃科技,2023-08-09,0.014499999999999999,2.644628099173554
飞沃科技,2023-08-08,0.0121,2.644628099173554
飞沃科技,2023-08-29,0.0441,2.644628099173554
优德精密,2023-07-24,0.0127,2.5118110236220477
优德精密,2023-07-21,0.0127,2.5118110236220477
优德精密,2023-07-20,0.0127,2.5118110236220477
优德精密,2023-08-29,0.0446,2.5118110236220477
恒宇信通,2023-07-14,0.011000000000000001,2.5090909090909084
恒宇信通,2023-08-29,0.038599999999999995,2.5090909090909084
美力科技,2023-08-04,0.0101,2.4752475247524752
美力科技,2023-08-29,0.0351,2.4752475247524752
宏源药业,2023-08-08,0.0138,2.4347826086956528
宏源药业,2023-08-11,0.047400000000000005,2.4347826086956528
宏源药业,2023-08-09,0.0177,2.4347826086956528
荣信文化,2023-08-08,0.0226,2.389610389610389
荣信文化,2023-08-25,0.052199999999999996,2.389610389610389
荣信文化,2023-07-19,0.0159,2.389610389610389
荣信文化,2023-07-13,0.0154,2.389610389610389
荣信文化,2023-07-24,0.0471,2.389610389610389
荣信文化,2023-08-07,0.013600000000000001,2.389610389610389
时创能源,2023-08-03,0.0104,2.3873873873873865
时创能源,2023-07-31,0.0111,2.3873873873873865
时创能源,2023-08-18,0.076,2.3873873873873865
时创能源,2023-08-29,0.037599999999999995,2.3873873873873865
华虹公司,2023-08-07,0.0123,2.3495934959349594
华虹公司,2023-08-29,0.0412,2.3495934959349594
蒙草生态,2023-08-25,0.0118,2.307692307692308
蒙草生态,2023-08-28,0.0344,2.307692307692308
蒙草生态,2023-07-26,0.0104,2.307692307692308
蒙草生态,2023-08-29,0.0344,2.307692307692308
汉仪股份,2023-07-14,0.0149,2.14765100671141
汉仪股份,2023-08-29,0.046900000000000004,2.14765100671141
汉仪股份,2023-08-14,0.0171,2.14765100671141
豪江智能,2023-07-21,0.0125,2.144
豪江智能,2023-07-28,0.024900000000000002,2.144
豪江智能,2023-08-08,0.0254,2.144
豪江智能,2023-08-10,0.0339,2.144
豪江智能,2023-08-29,0.0393,2.144
恒帅股份,2023-07-14,0.0123,2.1382113821138207
恒帅股份,2023-08-29,0.038599999999999995,2.1382113821138207
晓程科技,2023-07-13,0.012199999999999999,2.0409836065573774
晓程科技,2023-07-19,0.021099999999999997,2.0409836065573774
晓程科技,2023-08-24,0.0371,2.0409836065573774
晓程科技,2023-08-21,0.0109,2.0409836065573774
美硕科技,2023-08-29,0.0462,2.039473684210526
美硕科技,2023-08-21,0.0175,2.039473684210526
美硕科技,2023-08-23,0.0175,2.039473684210526
美硕科技,2023-08-09,0.015,2.039473684210526
美硕科技,2023-08-08,0.0152,2.039473684210526
慧智微,2023-08-29,0.0379,2.032
慧智微,2023-07-13,0.0125,2.032
康平科技,2023-08-29,0.0333,2.0272727272727273
康平科技,2023-08-18,0.0123,2.0272727272727273
康平科技,2023-07-12,0.011000000000000001,2.0272727272727273
美丽生态,2023-07-19,0.0103,2.0097087378640777
美丽生态,2023-08-08,0.031,2.0097087378640777
满坤科技,2023-07-12,0.0113,1.9380530973451329
满坤科技,2023-07-13,0.0182,1.9380530973451329
满坤科技,2023-07-19,0.0311,1.9380530973451329
满坤科技,2023-08-15,0.012,1.9380530973451329
满坤科技,2023-08-29,0.0332,1.9380530973451329
飞利信,2023-07-14,0.0116,1.9224137931034484
飞利信,2023-08-04,0.0339,1.9224137931034484
飞利信,2023-08-01,0.011899999999999999,1.9224137931034484
新天地,2023-07-21,0.0229,1.8611111111111107
新天地,2023-08-29,0.030899999999999997,1.8611111111111107
新天地,2023-08-09,0.0207,1.8611111111111107
