股票简称,日期,30日净买入率总和,买入率总和增速
楚环科技,2023-07-12,0.0131,8.572519083969464
楚环科技,2023-07-13,0.029500000000000002,8.572519083969464
楚环科技,2023-07-14,0.057,8.572519083969464
楚环科技,2023-07-17,0.0436,8.572519083969464
楚环科技,2023-07-19,0.12539999999999998,8.572519083969464
赢合科技,2023-07-19,0.0786,5.238095238095238
赢合科技,2023-07-14,0.051,5.238095238095238
赢合科技,2023-07-12,0.0126,5.238095238095238
赢合科技,2023-07-13,0.04190000000000001,5.238095238095238
赢合科技,2023-07-17,0.061900000000000004,5.238095238095238
凯格精机,2023-07-13,0.0103,5.213592233009709
凯格精机,2023-07-19,0.064,5.213592233009709
华曙高科,2023-07-14,0.034,2.6855345911949686
华曙高科,2023-07-19,0.058600000000000006,2.6855345911949686
华曙高科,2023-07-17,0.058600000000000006,2.6855345911949686
华曙高科,2023-07-13,0.0159,2.6855345911949686
新易盛,2023-07-14,0.031,2.2479338842975207
新易盛,2023-07-17,0.0391,2.2479338842975207
新易盛,2023-07-19,0.0393,2.2479338842975207
新易盛,2023-07-13,0.0239,2.2479338842975207
新易盛,2023-07-12,0.0121,2.2479338842975207
翔宇医疗,2023-07-19,0.0338,1.9137931034482758
翔宇医疗,2023-07-17,0.0321,1.9137931034482758
翔宇医疗,2023-07-14,0.026600000000000002,1.9137931034482758
翔宇医疗,2023-07-13,0.0146,1.9137931034482758
翔宇医疗,2023-07-12,0.0116,1.9137931034482758
天亿马,2023-07-14,0.010700000000000001,1.8504672897196257
天亿马,2023-07-19,0.0305,1.8504672897196257
天亿马,2023-07-17,0.023,1.8504672897196257
芯朋微,2023-07-13,0.0227,1.6513761467889911
芯朋微,2023-07-14,0.0253,1.6513761467889911
芯朋微,2023-07-17,0.0232,1.6513761467889911
芯朋微,2023-07-19,0.028900000000000002,1.6513761467889911
芯朋微,2023-07-12,0.0109,1.6513761467889911
铂力特,2023-07-12,0.0213,1.455399061032864
铂力特,2023-07-13,0.0273,1.455399061032864
铂力特,2023-07-14,0.039599999999999996,1.455399061032864
铂力特,2023-07-17,0.052300000000000006,1.455399061032864
铂力特,2023-07-19,0.052300000000000006,1.455399061032864
骏成科技,2023-07-19,0.0338,1.4492753623188404
骏成科技,2023-07-17,0.032400000000000005,1.4492753623188404
骏成科技,2023-07-14,0.027000000000000003,1.4492753623188404
骏成科技,2023-07-13,0.0138,1.4492753623188404
建科股份,2023-07-14,0.024,1.41747572815534
建科股份,2023-07-19,0.024900000000000002,1.41747572815534
建科股份,2023-07-17,0.0202,1.41747572815534
建科股份,2023-07-12,0.0103,1.41747572815534
建科股份,2023-07-13,0.018000000000000002,1.41747572815534
大业股份,2023-07-12,0.015700000000000002,1.4140127388535029
大业股份,2023-07-17,0.03,1.4140127388535029
大业股份,2023-07-13,0.028300000000000002,1.4140127388535029
大业股份,2023-07-14,0.028300000000000002,1.4140127388535029
大业股份,2023-07-19,0.0379,1.4140127388535029
三利谱,2023-07-19,0.048499999999999995,1.3774509803921564
三利谱,2023-07-17,0.0473,1.3774509803921564
三利谱,2023-07-14,0.042300000000000004,1.3774509803921564
三利谱,2023-07-13,0.0345,1.3774509803921564
三利谱,2023-07-12,0.0204,1.3774509803921564
智能自控,2023-07-19,0.0297,1.3203125
智能自控,2023-07-17,0.0128,1.3203125
浙江正特,2023-07-14,0.013500000000000002,1.311111111111111
浙江正特,2023-07-13,0.013500000000000002,1.311111111111111
浙江正特,2023-07-19,0.031200000000000002,1.311111111111111
浙江正特,2023-07-17,0.0139,1.311111111111111
通达创智,2023-07-12,0.044500000000000005,1.2471910112359548
通达创智,2023-07-13,0.07429999999999999,1.2471910112359548
通达创智,2023-07-14,0.07440000000000001,1.2471910112359548
通达创智,2023-07-17,0.09390000000000001,1.2471910112359548
通达创智,2023-07-19,0.1,1.2471910112359548
逸豪新材,2023-07-19,0.038599999999999995,1.205714285714285
逸豪新材,2023-07-14,0.0404,1.205714285714285
逸豪新材,2023-07-17,0.0334,1.205714285714285
逸豪新材,2023-07-13,0.0175,1.205714285714285
金力泰,2023-07-19,0.0339,1.1055900621118013
金力泰,2023-07-12,0.0161,1.1055900621118013
金力泰,2023-07-13,0.0202,1.1055900621118013
金力泰,2023-07-14,0.038599999999999995,1.1055900621118013
金力泰,2023-07-17,0.0354,1.1055900621118013
方正科技,2023-07-12,0.0163,1.1042944785276076
方正科技,2023-07-14,0.0398,1.1042944785276076
方正科技,2023-07-19,0.034300000000000004,1.1042944785276076
方正科技,2023-07-17,0.032400000000000005,1.1042944785276076
方正科技,2023-07-13,0.0268,1.1042944785276076
安德利,2023-07-19,0.044800000000000006,1.0837209302325586
安德利,2023-07-17,0.0463,1.0837209302325586
安德利,2023-07-14,0.045899999999999996,1.0837209302325586
安德利,2023-07-13,0.0362,1.0837209302325586
安德利,2023-07-12,0.0215,1.0837209302325586
建霖家居,2023-07-12,0.0128,1.0625
建霖家居,2023-07-13,0.0172,1.0625
建霖家居,2023-07-14,0.0176,1.0625
建霖家居,2023-07-19,0.0264,1.0625
建霖家居,2023-07-17,0.0204,1.0625
光大同创,2023-07-19,0.048799999999999996,1.0590717299578056
光大同创,2023-07-14,0.0645,1.0590717299578056
光大同创,2023-07-13,0.023700000000000002,1.0590717299578056
光大同创,2023-07-17,0.0462,1.0590717299578056
杭华股份,2023-07-13,0.0121,0.9669421487603305
杭华股份,2023-07-17,0.0106,0.9669421487603305
杭华股份,2023-07-19,0.023799999999999998,0.9669421487603305
嘉曼服饰,2023-07-17,0.0291,0.957831325301205
