成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,22.51,-0.75%,--,675,1519425,中性盘
09:30:03,22.56,-0.53%,+0.05,225,508254,买盘
09:30:06,22.56,-0.53%,--,154,347424,卖盘
09:30:09,22.59,-0.40%,+0.03,40,90360,中性盘
09:30:12,22.56,-0.53%,-0.03,61,137616,卖盘
09:30:15,22.59,-0.40%,+0.03,43,97137,中性盘
09:30:18,22.51,-0.75%,-0.08,120,271718,卖盘
09:30:21,22.48,-0.88%,-0.03,279,627192,卖盘
09:30:24,22.43,-1.10%,-0.05,123,275889,卖盘
09:30:27,22.4,-1.23%,-0.03,102,228480,卖盘
09:30:30,22.38,-1.32%,-0.02,363,812394,卖盘
09:30:33,22.38,-1.32%,--,27,60426,中性盘
09:30:36,22.36,-1.41%,-0.02,121,270556,卖盘
09:30:39,22.33,-1.54%,-0.03,88,196504,卖盘
09:30:42,22.35,-1.46%,+0.02,176,393360,买盘
09:30:45,22.35,-1.46%,--,122,272670,买盘
09:30:48,22.36,-1.41%,+0.01,423,945828,买盘
09:30:51,22.36,-1.41%,--,110,245960,买盘
09:30:54,22.36,-1.41%,--,130,290680,买盘
09:30:57,22.36,-1.41%,--,64,143104,买盘
09:31:00,22.36,-1.41%,--,73,163228,买盘
09:31:03,22.37,-1.37%,+0.01,22,49214,买盘
09:31:06,22.36,-1.41%,-0.01,187,418132,卖盘
09:31:09,22.36,-1.41%,--,129,288444,买盘
09:31:12,22.36,-1.41%,--,7,15652,买盘
09:31:15,22.36,-1.41%,--,143,319748,卖盘
09:31:18,22.33,-1.54%,-0.03,122,272426,卖盘
09:31:21,22.39,-1.28%,+0.06,94,210466,买盘
09:31:24,22.39,-1.28%,--,7,15673,卖盘
09:31:27,22.41,-1.19%,+0.02,2,4482,中性盘
09:31:30,22.36,-1.41%,-0.05,185,413660,卖盘
09:31:33,22.4,-1.23%,+0.04,60,134400,买盘
09:31:36,22.39,-1.28%,-0.01,4,8956,买盘
09:31:39,22.36,-1.41%,-0.03,48,107328,卖盘
09:31:42,22.36,-1.41%,--,8,17888,卖盘
09:31:45,22.39,-1.28%,+0.03,9,20151,买盘
09:31:48,22.39,-1.28%,--,5,11195,卖盘
09:31:51,22.39,-1.28%,--,4,8956,卖盘
09:31:54,22.38,-1.32%,-0.01,17,38046,卖盘
09:31:57,22.4,-1.23%,+0.02,23,51520,买盘
09:32:00,22.4,-1.23%,--,12,26880,买盘
09:32:03,22.4,-1.23%,--,2,4480,卖盘
09:32:06,22.42,-1.15%,+0.02,5,11210,买盘
09:32:09,22.38,-1.32%,-0.04,97,217086,卖盘
09:32:12,22.36,-1.41%,-0.02,117,261612,卖盘
09:32:15,22.4,-1.23%,+0.04,43,96320,买盘
