成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:15:03,0.0,-100.00%,--,0,0,中性盘
09:25:03,21.08,0.00%,--,37,77996,中性盘
09:25:03,21.08,0.00%,--,37,77996,--
09:30:03,21.13,+0.24%,+0.05,80,169040,买盘
09:30:06,21.15,+0.33%,+0.02,17,35955,买盘
09:30:09,21.17,+0.43%,+0.02,17,35989,中性盘
09:30:12,21.15,+0.33%,-0.02,3,6345,卖盘
09:30:15,21.16,+0.38%,+0.01,4,8464,卖盘
09:30:18,21.16,+0.38%,--,63,133308,中性盘
09:30:21,21.23,+0.71%,+0.07,91,193193,买盘
09:30:24,21.26,+0.85%,+0.03,47,99922,买盘
09:30:27,21.28,+0.95%,+0.02,47,100016,买盘
09:30:30,21.31,+1.09%,+0.03,112,238672,买盘
09:30:33,21.32,+1.14%,+0.01,12,25584,买盘
09:30:36,21.31,+1.09%,-0.01,12,25572,中性盘
09:30:39,21.32,+1.14%,+0.01,5,10660,中性盘
09:30:42,21.29,+1.00%,-0.03,69,146901,卖盘
09:30:45,21.3,+1.04%,+0.01,113,240690,买盘
09:30:48,21.33,+1.19%,+0.03,105,223965,买盘
09:30:51,21.31,+1.09%,-0.02,21,44751,中性盘
09:30:54,21.34,+1.23%,+0.03,18,38412,买盘
09:30:57,21.33,+1.19%,-0.01,2,4266,中性盘
09:31:00,21.33,+1.19%,--,42,89586,中性盘
09:31:03,21.32,+1.14%,-0.01,2,4264,中性盘
09:31:06,21.33,+1.19%,+0.01,38,81054,买盘
09:31:09,21.32,+1.14%,-0.01,39,83148,买盘
09:31:12,21.3,+1.04%,-0.02,16,34080,中性盘
09:31:15,21.3,+1.04%,--,76,161880,买盘
09:31:18,21.17,+0.43%,-0.13,10,21170,卖盘
09:31:27,21.2,+0.57%,+0.03,1,2120,中性盘
09:31:30,21.2,+0.57%,--,22,46640,买盘
09:31:33,21.17,+0.43%,-0.03,6,12702,卖盘
09:31:36,21.15,+0.33%,-0.02,18,38070,卖盘
09:31:39,21.15,+0.33%,--,3,6345,买盘
09:31:45,21.14,+0.28%,-0.01,1,2114,中性盘
09:31:48,21.15,+0.33%,+0.01,54,114210,买盘
09:31:51,21.15,+0.33%,--,2,4230,买盘
10:05:48,21.0,-0.38%,--,3,7455,中性盘
10:06:00,21.0,-0.38%,--,3,6300,买盘
10:06:12,20.99,-0.43%,-0.01,26,54574,卖盘
10:06:18,21.0,-0.38%,+0.01,75,157500,买盘
10:06:30,20.99,-0.43%,-0.01,1,2099,中性盘
10:06:36,21.0,-0.38%,+0.01,2,4200,买盘
10:06:57,20.98,-0.47%,--,73,153154,卖盘
10:07:03,20.99,-0.43%,+0.01,1,2099,卖盘
10:07:06,20.97,-0.52%,-0.02,6,12582,卖盘
10:07:09,21.0,-0.38%,+0.03,12,25200,买盘
10:07:12,20.97,-0.52%,-0.03,1,2097,卖盘
10:07:18,20.97,-0.52%,--,8,16776,卖盘
10:07:21,20.96,-0.57%,-0.01,22,46112,卖盘
10:07:24,20.97,-0.52%,+0.01,94,197118,买盘
10:07:27,20.94,-0.66%,-0.03,2,4188,卖盘
10:07:36,20.94,-0.66%,--,10,20940,中性盘
10:07:42,20.93,-0.71%,-0.01,34,71162,卖盘
10:07:45,20.93,-0.71%,--,6,12558,卖盘
10:07:51,20.93,-0.71%,--,25,52325,买盘
10:07:54,20.94,-0.66%,+0.01,50,104700,卖盘
10:08:00,20.94,-0.66%,--,2,4188,卖盘
10:08:06,20.96,-0.57%,+0.02,12,25152,买盘
10:08:21,20.96,-0.57%,--,5,10480,卖盘
10:08:27,20.96,-0.57%,--,17,35632,卖盘
10:08:36,20.97,-0.52%,+0.01,11,23067,买盘
10:08:39,20.97,-0.52%,--,8,16776,买盘
10:08:57,20.97,-0.52%,--,2,4194,买盘
10:09:06,20.96,-0.57%,-0.01,1,2096,卖盘
10:09:12,20.96,-0.57%,--,42,88032,卖盘
10:09:48,20.96,-0.57%,+0.01,5,10480,买盘
10:09:57,20.96,-0.57%,--,15,31440,买盘
10:10:00,20.98,-0.47%,+0.02,28,58744,买盘
10:10:03,20.99,-0.43%,+0.01,29,60871,买盘
10:10:12,20.96,-0.57%,-0.03,2,4192,卖盘
10:10:24,20.96,-0.57%,--,4,8384,卖盘
10:10:27,20.97,-0.52%,+0.01,4,8388,中性盘
10:10:30,20.96,-0.57%,-0.01,20,41920,买盘
10:10:33,20.96,-0.57%,--,34,71264,买盘
10:10:36,20.96,-0.57%,--,41,85936,买盘
10:10:39,20.98,-0.47%,+0.02,1,2098,卖盘
10:11:06,20.99,-0.43%,+0.01,4,8396,买盘
10:11:09,20.96,-0.57%,-0.03,6,12576,卖盘
10:11:12,20.99,-0.43%,+0.03,4,8396,买盘
10:11:15,20.99,-0.43%,--,5,10495,买盘
10:11:30,20.97,-0.52%,-0.02,1,2097,卖盘
10:11:33,20.99,-0.43%,+0.02,27,56673,买盘
10:11:36,20.96,-0.57%,-0.03,13,27248,卖盘
10:11:42,20.96,-0.57%,--,7,14672,卖盘
10:11:45,20.96,-0.57%,--,27,56592,卖盘
10:12:03,20.97,-0.52%,+0.01,3,6291,买盘
10:12:15,20.97,-0.52%,--,4,8388,卖盘
10:12:24,20.96,-0.57%,-0.02,2,4192,卖盘
10:19:21,20.89,-0.90%,--,3,6267,中性盘
10:19:30,20.9,-0.85%,+0.01,136,284240,买盘
10:19:33,20.91,-0.81%,+0.01,1,2091,买盘
10:19:36,20.91,-0.81%,--,1,2091,卖盘
