日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-07-13,鸿远电子,63.48,1.54%,1.51%,1.15,1.07,0.08,0.05%,2.21,0.02,0.57,2.19,232000000.0,,36.26,14718000000.0
2023-07-12,鸿远电子,62.52,-3.05%,1.89%,1.15,1.62,-0.47,-0.32%,2.77,-0.03,0.62,3.09,232000000.0,,35.71,14494999999.999996
2023-07-11,鸿远电子,64.49,2.04%,2.38%,1.7,1.86,-0.16,-0.11%,3.56,0.03,0.75,3.7,232000000.0,,36.83,14952000000.000004
2023-07-10,鸿远电子,63.2,-1.43%,2.49%,1.84,1.84,0.0,0.00%,3.68,-0.13,0.68,2.68,232000000.0,,36.1,14653000000.0
2023-07-07,鸿远电子,64.12,-4.71%,2.91%,1.97,2.43,-0.4600000000000003,-0.31%,4.4,0.02,0.7,4.64,232000000.0,,36.62,14866000000.0
2023-07-06,鸿远电子,67.29,-2.48%,3.53%,2.47,3.14,-0.6699999999999997,-0.43%,5.61,0.0,0.87,5.65,232000000.0,156.01,38.43,
2023-07-05,鸿远电子,69.0,3.59%,3.93%,3.32,2.89,0.43,0.27%,6.21,0.07,1.04,6.14,232000000.0,159.97,39.41,
2023-07-04,鸿远电子,66.61,-1.32%,3.08%,2.02,2.77,-0.75,-0.49%,4.79,-0.05,0.78,2.81,232000000.0,154.43,38.05,
2023-07-03,鸿远电子,67.5,3.37%,4.92%,3.81,3.86,-0.05,-0.03%,7.67,0.1,1.23,5.18,232000000.0,156.5,38.55,
2023-06-30,鸿远电子,65.3,6.18%,5.39%,4.2,3.92,0.28,0.18%,8.12,-0.03,1.24,10.76,232000000.0,151.4,37.3,
2023-06-29,鸿远电子,61.5,0.52%,2.92%,1.8,2.38,-0.58,-0.41%,4.19,0.02,0.63,4.36,232000000.0,142.59,35.13,
2023-06-28,鸿远电子,61.18,-0.20%,2.56%,1.75,1.87,-0.12,-0.08%,3.61,0.05,0.57,3.15,232000000.0,141.84,34.94,
2023-06-27,鸿远电子,61.3,-1.40%,3.91%,2.58,2.99,-0.41,-0.29%,5.57,-0.07,0.98,5.26,232000000.0,142.12,35.01,
2023-06-26,鸿远电子,62.17,-3.73%,5.28%,3.31,4.28,-0.97,-0.67%,7.58,-0.06,1.64,5.59,232000000.0,144.13999999999996,35.51,
