日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-09-06,冀中能源,6.54,0.31%,0.99%,1.01,0.860845,0.149155,0.08%,1.87,0.15,0.68,1.53,2907000000.0,,3.43,19009000000.0
2023-09-04,冀中能源,6.47,3.19%,2.73%,3.1,2.04,1.06,0.56%,5.15,0.0,2.19,5.1,2907000000.0,,3.4,18864000000.0
2023-08-31,冀中能源,6.1,-1.29%,0.76%,0.446429,0.915155,-0.468726,-0.26%,1.36,-0.33,0.75,1.78,2907000000.0,,3.2,17730000000.0
2023-08-29,冀中能源,6.26,-0.63%,1.33%,1.1,1.3,-0.2,-0.11%,2.4,0.0,1.62,1.59,2907000000.0,,3.29,18195000000.0
2023-08-28,冀中能源,6.3,-0.16%,2.14%,1.62,2.37,-0.75,-0.41%,3.99,-0.16,4.29,4.91,2907000000.0,,3.31,18312000000.0
2023-08-25,冀中能源,6.31,0.00%,0.37%,0.30170100000000005,0.369359,-0.06765799999999997,-0.04%,0.671061,0.0,0.73,1.11,2907000000.0,,2.06,18341000000.0
2023-08-24,冀中能源,6.31,-0.32%,0.41%,0.298191,0.459628,-0.161437,-0.09%,0.7578189999999999,-0.16,0.83,1.11,2907000000.0,,2.06,18341000000.0
2023-08-23,冀中能源,6.33,0.96%,0.77%,0.8731459999999999,0.5416949999999999,0.33145099999999983,0.18%,1.41,0.16,1.92,2.07,2907000000.0,,2.07,18399000000.0
2023-08-21,冀中能源,6.23,-1.58%,0.55%,0.339448,0.660011,-0.320563,-0.18%,0.999459,0.0,1.44,1.9,2907000000.0,,2.04,18108000000.0
2023-08-18,冀中能源,6.35,-0.16%,0.32%,0.280429,0.305419,-0.024990000000000002,-0.01%,0.590477,0.0,0.85,1.1,2907000000.0,,2.07,18399000000.0
2023-08-16,冀中能源,6.35,-0.47%,0.27%,0.22606,0.27064,-0.04458,-0.02%,0.4967,0.0,0.49,0.94,2907000000.0,,2.08,18457000000.0
2023-08-15,冀中能源,6.38,0.47%,0.39%,0.32698499999999997,0.382594,-0.055609000000000006,-0.03%,0.717791,0.0,0.72,1.42,2907000000.0,,2.08,18544000000.0
2023-08-14,冀中能源,6.35,-0.16%,0.45%,0.374738,0.455045,-0.080307,-0.04%,0.8297829999999999,0.0,0.73,1.1,2907000000.0,,2.08,18457000000.0
2023-08-11,冀中能源,6.36,-1.85%,0.64%,0.361066,0.834932,-0.473866,-0.26%,1.2,-0.16,1.04,2.16,2907000000.0,,2.08,18486000000.0
2023-08-10,冀中能源,6.48,1.57%,0.75%,0.905864,0.502047,0.403817,0.21%,1.41,0.16,1.35,2.04,2907000000.0,,2.12,18835000000.0
2023-08-09,冀中能源,6.38,-0.62%,0.47%,0.335146,0.533438,-0.198292,-0.11%,0.8686290000000001,0.16,0.79,0.94,2907000000.0,,2.08,18544000000.0
2023-08-08,冀中能源,6.42,0.47%,0.50%,0.473008,0.454267,0.018741,0.01%,0.927275,0.0,0.79,1.56,2907000000.0,,2.1,18660000000.0
2023-08-07,冀中能源,6.4,-1.39%,0.65%,0.444747,0.758123,-0.31337600000000004,-0.17%,1.21,0.0,1.06,1.85,2907000000.0,,2.09,18573000000.0
2023-08-03,冀中能源,6.5,-0.15%,0.44%,0.38781,0.442754,-0.05494400000000002,-0.03%,0.8305709999999998,0.15,0.64,1.07,2907000000.0,,2.13,18922000000.0
2023-08-02,冀中能源,6.51,-1.21%,0.67%,0.376868,0.8890610000000001,-0.512193,-0.27%,1.27,0.0,1.02,2.12,2907000000.0,,2.13,18922000000.0
2023-08-01,冀中能源,6.59,0.30%,0.67%,0.6089310000000001,0.673729,-0.06479799999999993,-0.03%,1.28,-0.15,1.02,0.76,2907000000.0,,2.15,19154000000.0
2023-07-31,冀中能源,6.57,-0.30%,0.95%,0.846247,0.977441,-0.131194,-0.07%,1.82,-0.15,1.74,1.67,2907000000.0,,2.15,19096000000.0
2023-07-28,冀中能源,6.59,0.92%,0.77%,0.8521799999999999,0.61121,0.24097,0.13%,1.46,0.0,1.51,1.23,2907000000.0,,2.15,19154000000.0
2023-07-27,冀中能源,6.53,-0.15%,0.44%,0.32258200000000004,0.520428,-0.197846,-0.10%,0.84301,0.0,0.81,0.77,2907000000.0,,2.13,18980000000.0
2023-07-26,冀中能源,6.54,-0.15%,0.42%,0.321307,0.477913,-0.156606,-0.08%,0.799221,-0.15,0.78,1.07,2907000000.0,,2.14,19009000000.0
2023-07-24,冀中能源,6.42,-0.93%,0.38%,0.277447,0.4271720000000001,-0.149725,-0.08%,0.714101,0.0,0.7,1.08,2907000000.0,,2.1,18660000000.0
2023-07-21,冀中能源,6.48,-0.61%,0.57%,0.400181,0.679257,-0.27907600000000005,-0.15%,1.08,0.16,0.99,1.53,2907000000.0,,2.12,18835000000.0
2023-07-20,冀中能源,6.54,0.31%,0.55%,0.595101,0.453916,0.14118499999999998,0.07%,1.05,0.0,1.13,1.23,2907000000.0,,2.13,18951000000.0
2023-07-19,冀中能源,6.51,0.15%,0.36%,0.280664,0.402884,-0.12222,-0.06%,0.6865020000000001,0.0,0.68,1.08,2907000000.0,,2.13,18951000000.0
2023-07-17,冀中能源,6.54,-0.76%,0.55%,0.46032399999999996,0.578,-0.117676,-0.06%,1.04,0.0,0.99,1.06,2907000000.0,,2.14,19009000000.0
2023-07-14,冀中能源,6.58,0.92%,0.69%,0.8261790000000001,0.486465,0.3397140000000001,0.18%,1.32,0.15,1.29,1.69,2907000000.0,,2.15,19154000000.0
2023-07-13,冀中能源,6.52,1.09%,0.56%,0.663229,0.403024,0.260205,0.14%,1.07,0.15,0.97,1.24,2907000000.0,,2.13,18951000000.0
2023-07-12,冀中能源,6.45,-0.62%,0.50%,0.35670100000000005,0.588266,-0.231565,-0.12%,0.944967,0.0,0.83,1.39,2907000000.0,,2.11,18748000000.0
2023-07-11,冀中能源,6.5,-0.61%,0.48%,0.343356,0.564462,-0.221106,-0.12%,0.916583,0.0,0.8,1.53,2907000000.0,,2.12,18864000000.0
