日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值(亿),市盈率,流通市值
2023-08-10,通宇通讯,14.91,-0.27%,1.80%,0.281106,0.365564,-0.084458,-0.23%,0.6466689999999999,0.07,0.45,1.94,242000000.0,,43.70,3603000000.0
2023-08-09,通宇通讯,14.95,-3.80%,3.39%,0.427386,0.814104,-0.386718,-1.07%,1.24,0.0,0.9,3.35,242000000.0,,43.82,3612000000.0
2023-08-08,通宇通讯,15.54,1.24%,4.89%,0.8545510000000001,0.976292,-0.121741,-0.32%,1.83,0.0,1.47,2.87,242000000.0,,45.55,3755000000.0
2023-08-07,通宇通讯,15.28,1.26%,4.37%,0.733097,0.8742700000000001,-0.141173,-0.38%,1.61,0.07,1.8,2.39,242000000.0,,44.99,3709000000.000001
2023-08-04,通宇通讯,15.07,2.10%,3.73%,0.8429139999999999,0.489311,0.353603,0.97%,1.35,0.0,1.63,2.98,242000000.0,,44.23,3646000000.0
2023-08-03,通宇通讯,14.75,-1.27%,2.57%,0.324575,0.5953930000000001,-0.270818,-0.76%,0.919983,0.07,1.1,2.08,242000000.0,,43.26,3565999999.999999
2023-08-02,通宇通讯,14.94,0.74%,2.52%,0.436317,0.4705310000000001,-0.034214000000000085,-0.09%,0.906862,0.0,1.1,2.23,242000000.0,,43.79,3610000000.0
2023-08-01,通宇通讯,14.83,-0.34%,2.59%,0.385648,0.537096,-0.151448,-0.42%,0.922744,0.07,1.07,2.69,242000000.0,,43.47,3583000000.0
2023-07-31,通宇通讯,14.88,1.36%,2.15%,0.378596,0.394366,-0.01577,-0.04%,0.772962,0.0,0.88,2.66,242000000.0,,43.61,3595000000.000001
2023-07-28,通宇通讯,14.68,0.69%,2.10%,0.360149,0.379178,-0.019029,-0.05%,0.739692,-0.07,0.81,2.06,242000000.0,,43.02,3547000000.0
2023-07-27,通宇通讯,14.58,-1.62%,2.29%,0.328228,0.485785,-0.15755699999999995,-0.45%,0.814013,0.0,0.76,2.5,242000000.0,,42.73,3522999999.999999
2023-07-26,通宇通讯,14.82,-2.24%,2.56%,0.303213,0.616478,-0.313265,-0.87%,0.919692,0.0,0.8,2.77,242000000.0,,43.44,3581000000.0
2023-07-24,通宇通讯,14.91,0.74%,2.28%,0.395381,0.428,-0.032619,-0.09%,0.8233809999999999,0.0,0.61,2.63,242000000.0,,43.7,3603000000.0
2023-07-21,通宇通讯,14.8,-1.14%,2.79%,0.446375,0.554361,-0.10798599999999996,-0.30%,1.0,0.0,0.65,2.87,242000000.0,,43.38,3576000000.0
2023-07-20,通宇通讯,15.01,-3.41%,3.63%,0.529237,0.78791,-0.258673,-0.72%,1.34,0.0,0.94,4.44,242000000.0,,43.88,3617000000.0
2023-07-19,通宇通讯,15.54,-1.46%,3.02%,0.5085939999999999,0.624296,-0.11570200000000007,-0.31%,1.14,0.19,0.6,2.54,242000000.0,,45.55,3755000000.0
2023-07-17,通宇通讯,16.15,-0.55%,3.46%,0.553873,0.791369,-0.2374960000000001,-0.61%,1.35,0.0,0.58,2.59,242000000.0,,47.51,3917000000.0
2023-07-14,通宇通讯,16.24,1.56%,5.13%,1.05,0.945707,0.10429300000000001,0.27%,2.02,0.0,0.81,2.75,242000000.0,,47.6,3924000000.0
2023-07-13,通宇通讯,15.99,1.20%,6.19%,1.24,1.14,0.1,0.26%,2.38,-0.06,0.85,2.47,242000000.0,,46.87,3864000000.0
2023-07-12,通宇通讯,15.8,-5.28%,9.25%,1.43,2.21,-0.78,-2.04%,3.64,0.0,1.23,6.89,242000000.0,,46.31,3818000000.0
2023-07-11,通宇通讯,16.65,0.60%,5.29%,1.04,1.08,-0.04,-0.10%,2.14,-0.06,0.64,2.66,242000000.0,,48.89,4030000000.0
2023-07-10,通宇通讯,16.55,-0.06%,5.24%,0.990463,1.09,-0.099537,-0.25%,2.08,0.0,0.5,3.8,242000000.0,,48.51,3999000000.0
2023-07-07,通宇通讯,16.56,-2.42%,8.20%,1.44,1.86,-0.42,-1.05%,3.31,0.06,0.61,6.66,242000000.0,,48.53,4001000000.0
2023-07-06,通宇通讯,17.07,-0.76%,8.11%,1.61,1.77,-0.16,-0.39%,3.38,0.12,0.51,4.54,242000000.0,41.25,50.03,
2023-07-05,通宇通讯,17.2,-4.76%,10.66%,1.78,2.7,-0.92,-2.21%,4.49,0.06,0.53,4.37,242000000.0,41.56,50.41,
2023-07-04,通宇通讯,18.06,-0.61%,11.00%,2.04,2.71,-0.67,-1.54%,4.75,0.0,0.53,3.14,242000000.0,43.64,52.93,
2023-07-03,通宇通讯,18.17,-3.45%,14.53%,2.6,3.79,-1.19,-2.71%,6.39,0.0,0.73,5.21,242000000.0,43.9,53.25,
2023-06-30,通宇通讯,18.82,5.67%,23.02%,5.55,4.72,0.83,1.83%,10.26,0.05,1.37,11.73,242000000.0,45.47,55.16,
2023-06-29,通宇通讯,17.81,-2.78%,20.91%,3.7,5.21,-1.51,-3.51%,8.91,-0.11,1.45,4.58,242000000.0,43.03,52.2,
