日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,众辰科技,52.02,3.56%,23.82%,2.45,1.96,0.4900000000000003,2.58%,4.41,-0.02,1.01,5.57,36446800.0,1896000000.0,41.38
2023-09-04,众辰科技,51.01,-1.64%,18.81%,1.45,2.08,-0.63,-3.39%,3.53,-0.1,0.52,2.87,36446800.0,1859000000.0,40.58
2023-08-31,众辰科技,51.23,-0.47%,22.16%,1.84,2.32,-0.48,-2.57%,4.16,0.0,0.52,4.43,36446800.0,1867000000.0,40.75
2023-08-29,众辰科技,54.81,1.86%,46.25%,4.53,4.67,-0.14,-0.70%,9.2,-0.13,0.96,18.3,36446800.0,1998000000.0,43.6
2023-08-28,众辰科技,53.81,9.82%,49.73%,5.34,5.23,0.1099999999999994,0.56%,10.57,-0.07,1.05,20.84,36446800.0,1961000000.0,42.8
2023-08-23,众辰科技,64.57,29.22%,63.31%,8.22,7.98,0.2400000000000012,1.02%,16.2,-0.05,--,38.3,36446800.0,2353000000.0,51.36
