日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-09-06,逸飞激光,48.59,-0.67%,11.12%,0.494547,0.45945,0.035097,0.40%,0.953997,0.04,0.63,2.78,17889300.0,869000000.0,64.08
2023-09-04,逸飞激光,47.2,-2.88%,15.28%,0.6145729999999999,0.668462,-0.05388900000000008,-0.64%,1.28,-0.11,0.92,4.63,17889300.0,844000000.0,62.25
2023-08-31,逸飞激光,48.4,0.04%,18.47%,0.912082,0.7112149999999999,0.200867,2.32%,1.62,0.1,1.35,6.2,17889300.0,866000000.0,63.83
2023-08-29,逸飞激光,46.44,10.05%,17.56%,0.9354389999999999,0.4617770000000001,0.4736619999999999,5.70%,1.4,-0.02,1.6,11.99,17889300.0,831000000.0,127.34
2023-08-28,逸飞激光,42.2,2.13%,11.62%,0.426849,0.472092,-0.045243,-0.60%,0.898941,-0.07,1.0,5.88,17889300.0,755000000.0,115.72
2023-08-25,逸飞激光,41.32,-4.97%,7.60%,0.220385,0.34868499999999997,-0.1283,-1.74%,0.56907,0.0,0.46,5.11,17889300.0,739000000.0,113.31
2023-08-24,逸飞激光,43.48,1.38%,10.16%,0.383041,0.380297,0.002744,0.04%,0.772758,0.02,0.61,6.01,17889300.0,778000000.0,119.23
2023-08-23,逸飞激光,42.89,-3.29%,9.87%,0.328586,0.444197,-0.11561099999999999,-1.51%,0.772783,-0.12,0.6,4.78,17889300.0,767000000.0,117.61
2023-08-21,逸飞激光,46.48,-2.66%,14.84%,0.53791,0.7168680000000001,-0.178958,-2.15%,1.25,0.04,0.97,3.79,17889300.0,831000000.0,127.45
2023-08-18,逸飞激光,47.75,4.60%,31.69%,1.6,1.15,0.45,5.27%,2.75,0.02,2.71,7.8,17889300.0,853999999.9999999,130.94
2023-08-16,逸飞激光,44.7,-2.15%,10.14%,0.274975,0.541966,-0.266991,-3.34%,0.816941,-0.05,0.63,2.17,17889300.0,800000000.0,122.57
2023-08-15,逸飞激光,45.44,-3.57%,12.05%,0.370436,0.614429,-0.243993,-2.99%,0.9878170000000001,-0.15,0.75,4.2,17889300.0,817000000.0,125.26
2023-08-14,逸飞激光,47.12,1.77%,10.86%,0.491078,0.409804,0.081274,0.96%,0.900883,0.11,0.59,4.23,17889300.0,843000000.0,129.21
2023-08-11,逸飞激光,46.3,-1.91%,13.94%,0.504844,0.6579149999999999,-0.15307100000000007,-1.85%,1.16,0.0,0.64,2.65,17889300.0,827999999.9999999,126.96
2023-08-10,逸飞激光,47.2,-0.78%,19.81%,0.854208,0.8386620000000001,0.015545999999999853,0.18%,1.69,-0.21,0.82,3.78,17889300.0,844000000.0,129.43
2023-08-09,逸飞激光,47.57,0.81%,22.85%,0.8771680000000001,1.04,-0.162832,-1.91%,1.92,0.02,0.94,6.19,17889300.0,851000000.0,130.44
2023-08-08,逸飞激光,47.19,2.70%,19.24%,0.879641,0.72541,0.154231,1.83%,1.61,-0.02,0.69,4.42,17889300.0,844000000.0,129.4
2023-08-07,逸飞激光,45.77,0.55%,14.54%,0.591159,0.5839479999999999,0.007211000000000073,0.09%,1.18,0.0,0.48,3.85,17889300.0,822000000.0000001,126.0
2023-08-04,逸飞激光,45.46,-4.29%,29.58%,0.967248,1.44,-0.4727520000000001,-5.81%,2.42,0.02,0.68,6.06,17889300.0,814000000.0,124.82
2023-08-03,逸飞激光,47.37,2.20%,31.10%,1.49,1.14,0.35,4.12%,2.68,0.27,0.64,7.31,17889300.0,850000000.0,130.25
2023-08-02,逸飞激光,46.35,-4.77%,23.13%,0.8461360000000001,1.09,-0.243864,-2.94%,1.94,0.02,0.41,4.21,17889300.0,828999999.9999999,127.1
2023-07-31,逸飞激光,53.47,-5.36%,52.20%,2.32,2.79,-0.47,-4.91%,5.11,-0.04,0.64,10.11,17889300.0,957000000.0,146.62
2023-07-28,逸飞激光,56.5,20.73%,81.62%,3.99,4.05,-0.06,-0.59%,8.04,0.0,--,29.91,17889300.0,1011000000.0,154.93
